"Step","eager-universe-7 - Smallest CBF constraint(unfiltered)","eager-universe-7 - Smallest CBF constraint(unfiltered)__MIN","eager-universe-7 - Smallest CBF constraint(unfiltered)__MAX"
"14901","-0.9861257076263428","-0.9861257076263428","-0.9861257076263428"
"14903","-0.1569109559059143","-0.1569109559059143","-0.1569109559059143"
"14905","-0.682836651802063","-0.682836651802063","-0.682836651802063"
"14907","-0.46141353249549866","-0.46141353249549866","-0.46141353249549866"
"14909","-0.5680364370346069","-0.5680364370346069","-0.5680364370346069"
"14911","-0.16908249258995056","-0.16908249258995056","-0.16908249258995056"
"14913","-0.3373291790485382","-0.3373291790485382","-0.3373291790485382"
"14915","-0.11380976438522339","-0.11380976438522339","-0.11380976438522339"
"14917","-0.3784613609313965","-0.3784613609313965","-0.3784613609313965"
"14919","-0.20223665237426758","-0.20223665237426758","-0.20223665237426758"
"14921","-0.06244620680809021","-0.06244620680809021","-0.06244620680809021"
"14923","-0.9753903150558472","-0.9753903150558472","-0.9753903150558472"
"14925","-0.7923052310943604","-0.7923052310943604","-0.7923052310943604"
"14927","-0.5961412191390991","-0.5961412191390991","-0.5961412191390991"
"14929","-0.19437479972839355","-0.19437479972839355","-0.19437479972839355"
"14931","-0.4614086151123047","-0.4614086151123047","-0.4614086151123047"
"14933","-0.21399623155593872","-0.21399623155593872","-0.21399623155593872"
"14935","-0.39624905586242676","-0.39624905586242676","-0.39624905586242676"
"14937","-0.7842792272567749","-0.7842792272567749","-0.7842792272567749"
"14939","-0.3962201476097107","-0.3962201476097107","-0.3962201476097107"
"14941","-0.136566624045372","-0.136566624045372","-0.136566624045372"
"14943","-0.08422082662582397","-0.08422082662582397","-0.08422082662582397"
"14945","-0.07123184204101562","-0.07123184204101562","-0.07123184204101562"
"14947","-0.03849762678146362","-0.03849762678146362","-0.03849762678146362"
"14949","0","0","0"
"14951","-0.7684974670410156","-0.7684974670410156","-0.7684974670410156"
"14953","-0.18953752517700195","-0.18953752517700195","-0.18953752517700195"
"14955","-0.4943416118621826","-0.4943416118621826","-0.4943416118621826"
"14957","-0.39284199476242065","-0.39284199476242065","-0.39284199476242065"
"14959","0","0","0"
"14961","-0.5250983238220215","-0.5250983238220215","-0.5250983238220215"
"14963","-0.6886637210845947","-0.6886637210845947","-0.6886637210845947"
"14965","-0.13859403133392334","-0.13859403133392334","-0.13859403133392334"
"14967","-1.167331337928772","-1.167331337928772","-1.167331337928772"
"14969","-0.1166568398475647","-0.1166568398475647","-0.1166568398475647"
"14971","-0.23351800441741943","-0.23351800441741943","-0.23351800441741943"
"14973","-0.4346023201942444","-0.4346023201942444","-0.4346023201942444"
"14975","-0.1950261890888214","-0.1950261890888214","-0.1950261890888214"
"14977","-0.3735206425189972","-0.3735206425189972","-0.3735206425189972"
"14979","-0.45205044746398926","-0.45205044746398926","-0.45205044746398926"
"14981","-0.7323797941207886","-0.7323797941207886","-0.7323797941207886"
"14983","-0.8001605868339539","-0.8001605868339539","-0.8001605868339539"
"14985","-0.48395079374313354","-0.48395079374313354","-0.48395079374313354"
"14987","-0.1844942569732666","-0.1844942569732666","-0.1844942569732666"
"14989","-0.26508915424346924","-0.26508915424346924","-0.26508915424346924"
"14991","-0.6884012222290039","-0.6884012222290039","-0.6884012222290039"
"14993","-0.7296137809753418","-0.7296137809753418","-0.7296137809753418"
"14995","-0.08277812600135803","-0.08277812600135803","-0.08277812600135803"
"14997","-0.5405473113059998","-0.5405473113059998","-0.5405473113059998"
"14999","-0.4329864978790283","-0.4329864978790283","-0.4329864978790283"
"15001","-0.7093974947929382","-0.7093974947929382","-0.7093974947929382"
"15003","-0.12646257877349854","-0.12646257877349854","-0.12646257877349854"
"15005","-0.13806331157684326","-0.13806331157684326","-0.13806331157684326"
"15007","-0.15333138406276703","-0.15333138406276703","-0.15333138406276703"
"15009","-0.33661583065986633","-0.33661583065986633","-0.33661583065986633"
"15011","-0.16023044288158417","-0.16023044288158417","-0.16023044288158417"
"15013","-0.14968007802963257","-0.14968007802963257","-0.14968007802963257"
"15015","-0.20407038927078247","-0.20407038927078247","-0.20407038927078247"
"15017","-0.2642282545566559","-0.2642282545566559","-0.2642282545566559"
"15019","-0.004689732566475868","-0.004689732566475868","-0.004689732566475868"
"15021","-0.41964831948280334","-0.41964831948280334","-0.41964831948280334"
"15023","-0.3048359453678131","-0.3048359453678131","-0.3048359453678131"
"15025","-0.23348252475261688","-0.23348252475261688","-0.23348252475261688"
"15027","-0.8923782110214233","-0.8923782110214233","-0.8923782110214233"
"15029","-1.0212057828903198","-1.0212057828903198","-1.0212057828903198"
"15031","-0.16350558400154114","-0.16350558400154114","-0.16350558400154114"
"15033","0","0","0"
"15035","-0.5238450169563293","-0.5238450169563293","-0.5238450169563293"
"15037","-0.5802304148674011","-0.5802304148674011","-0.5802304148674011"
"15039","0","0","0"
"15041","-0.46836695075035095","-0.46836695075035095","-0.46836695075035095"
"15043","-0.19195665419101715","-0.19195665419101715","-0.19195665419101715"
"15045","-0.8486016988754272","-0.8486016988754272","-0.8486016988754272"
"15047","-0.5187239646911621","-0.5187239646911621","-0.5187239646911621"
"15049","-0.28400522470474243","-0.28400522470474243","-0.28400522470474243"
"15051","0","0","0"
"15053","-0.6992213726043701","-0.6992213726043701","-0.6992213726043701"
"15055","-0.2800666391849518","-0.2800666391849518","-0.2800666391849518"
"15057","-0.07956212759017944","-0.07956212759017944","-0.07956212759017944"
"15059","-0.4071716070175171","-0.4071716070175171","-0.4071716070175171"
"15061","-0.28554415702819824","-0.28554415702819824","-0.28554415702819824"
"15063","-0.09042826294898987","-0.09042826294898987","-0.09042826294898987"
"15065","-0.16242347657680511","-0.16242347657680511","-0.16242347657680511"
"15067","-0.2121484875679016","-0.2121484875679016","-0.2121484875679016"
"15069","-1.2760145664215088","-1.2760145664215088","-1.2760145664215088"
"15071","-0.20931607484817505","-0.20931607484817505","-0.20931607484817505"
"15073","-0.12963590025901794","-0.12963590025901794","-0.12963590025901794"
"15075","-0.5388810634613037","-0.5388810634613037","-0.5388810634613037"
"15077","-0.26577937602996826","-0.26577937602996826","-0.26577937602996826"
"15079","-0.20658083260059357","-0.20658083260059357","-0.20658083260059357"
"15081","-0.3645961582660675","-0.3645961582660675","-0.3645961582660675"
"15083","0","0","0"
"15085","-0.3408185839653015","-0.3408185839653015","-0.3408185839653015"
"15087","-0.8026252388954163","-0.8026252388954163","-0.8026252388954163"
"15089","-0.41940543055534363","-0.41940543055534363","-0.41940543055534363"
"15091","-0.795189619064331","-0.795189619064331","-0.795189619064331"
"15093","-0.0050731985829770565","-0.0050731985829770565","-0.0050731985829770565"
"15095","-0.767578125","-0.767578125","-0.767578125"
"15097","-0.10282349586486816","-0.10282349586486816","-0.10282349586486816"
"15099","-1.0673328638076782","-1.0673328638076782","-1.0673328638076782"
"15101","-0.04338321089744568","-0.04338321089744568","-0.04338321089744568"
"15103","-0.9168421626091003","-0.9168421626091003","-0.9168421626091003"
"15105","-0.03504585102200508","-0.03504585102200508","-0.03504585102200508"
"15107","-0.6151869297027588","-0.6151869297027588","-0.6151869297027588"
"15109","-0.38276731967926025","-0.38276731967926025","-0.38276731967926025"
"15111","-0.13638001680374146","-0.13638001680374146","-0.13638001680374146"
"15113","-0.809532880783081","-0.809532880783081","-0.809532880783081"
"15115","-0.2414836883544922","-0.2414836883544922","-0.2414836883544922"
"15117","-0.5779041051864624","-0.5779041051864624","-0.5779041051864624"
"15119","-0.13231542706489563","-0.13231542706489563","-0.13231542706489563"
"15121","-0.37991759181022644","-0.37991759181022644","-0.37991759181022644"
"15123","-0.5215626358985901","-0.5215626358985901","-0.5215626358985901"
"15125","-0.1527288556098938","-0.1527288556098938","-0.1527288556098938"
"15127","0","0","0"
"15129","0","0","0"
"15131","-0.28903502225875854","-0.28903502225875854","-0.28903502225875854"
"15133","-0.41196441650390625","-0.41196441650390625","-0.41196441650390625"
"15135","-0.042319029569625854","-0.042319029569625854","-0.042319029569625854"
"15137","-0.30319276452064514","-0.30319276452064514","-0.30319276452064514"
"15139","-0.09545664489269257","-0.09545664489269257","-0.09545664489269257"
"15141","-0.48688316345214844","-0.48688316345214844","-0.48688316345214844"
"15143","-0.24739336967468262","-0.24739336967468262","-0.24739336967468262"
"15145","-0.6587926745414734","-0.6587926745414734","-0.6587926745414734"
"15147","-0.22718489170074463","-0.22718489170074463","-0.22718489170074463"
"15149","-0.27123335003852844","-0.27123335003852844","-0.27123335003852844"
"15151","-0.10977724194526672","-0.10977724194526672","-0.10977724194526672"
"15153","-0.33475542068481445","-0.33475542068481445","-0.33475542068481445"
"15155","-0.1003732904791832","-0.1003732904791832","-0.1003732904791832"
"15157","-0.17437392473220825","-0.17437392473220825","-0.17437392473220825"
"15159","-0.23540227115154266","-0.23540227115154266","-0.23540227115154266"
"15161","-0.08403140306472778","-0.08403140306472778","-0.08403140306472778"
"15163","-0.4390166699886322","-0.4390166699886322","-0.4390166699886322"
"15165","-0.6953814029693604","-0.6953814029693604","-0.6953814029693604"
"15167","0","0","0"
"15169","-0.3707745671272278","-0.3707745671272278","-0.3707745671272278"
"15171","-0.11411808431148529","-0.11411808431148529","-0.11411808431148529"
"15181","-0.04163101315498352","-0.04163101315498352","-0.04163101315498352"
"15183","-0.4555889964103699","-0.4555889964103699","-0.4555889964103699"
"15185","-0.4761492908000946","-0.4761492908000946","-0.4761492908000946"
"15187","-0.16141697764396667","-0.16141697764396667","-0.16141697764396667"
"15189","-1.0976927280426025","-1.0976927280426025","-1.0976927280426025"
"15191","-0.08273498713970184","-0.08273498713970184","-0.08273498713970184"
"15193","-0.5559614300727844","-0.5559614300727844","-0.5559614300727844"
"15195","-0.1975458264350891","-0.1975458264350891","-0.1975458264350891"
"15197","0","0","0"
"15199","-0.14510540664196014","-0.14510540664196014","-0.14510540664196014"
"15201","-0.28986620903015137","-0.28986620903015137","-0.28986620903015137"
"15203","-1.331244945526123","-1.331244945526123","-1.331244945526123"
"15205","-0.7417412996292114","-0.7417412996292114","-0.7417412996292114"
"15207","-0.374267578125","-0.374267578125","-0.374267578125"
"15209","-0.04654902219772339","-0.04654902219772339","-0.04654902219772339"
"15211","-0.5313839912414551","-0.5313839912414551","-0.5313839912414551"
"15213","0","0","0"
"15215","-0.13957980275154114","-0.13957980275154114","-0.13957980275154114"
"15217","-0.0546143501996994","-0.0546143501996994","-0.0546143501996994"
"15219","-0.02960149012506008","-0.02960149012506008","-0.02960149012506008"
"15221","-0.42928895354270935","-0.42928895354270935","-0.42928895354270935"
"15223","-0.13327282667160034","-0.13327282667160034","-0.13327282667160034"
"15225","-0.24040234088897705","-0.24040234088897705","-0.24040234088897705"
"15227","-0.11472570896148682","-0.11472570896148682","-0.11472570896148682"
"15229","0","0","0"
"15231","-0.28744953870773315","-0.28744953870773315","-0.28744953870773315"
"15233","-0.4809626340866089","-0.4809626340866089","-0.4809626340866089"
"15235","-0.06419792771339417","-0.06419792771339417","-0.06419792771339417"
"15237","-0.5641648769378662","-0.5641648769378662","-0.5641648769378662"
"15239","-0.07419814169406891","-0.07419814169406891","-0.07419814169406891"
"15241","0","0","0"
"15243","-0.06915723532438278","-0.06915723532438278","-0.06915723532438278"
"15245","-0.1281091868877411","-0.1281091868877411","-0.1281091868877411"
"15247","-0.21920239925384521","-0.21920239925384521","-0.21920239925384521"
"15249","0","0","0"
"15251","-0.8094885349273682","-0.8094885349273682","-0.8094885349273682"
"15253","-0.1941581666469574","-0.1941581666469574","-0.1941581666469574"
"15255","-0.3263527750968933","-0.3263527750968933","-0.3263527750968933"
"15257","-0.13213565945625305","-0.13213565945625305","-0.13213565945625305"
"15259","-0.14510393142700195","-0.14510393142700195","-0.14510393142700195"
"15261","-0.5697934627532959","-0.5697934627532959","-0.5697934627532959"
"15263","-0.39151662588119507","-0.39151662588119507","-0.39151662588119507"
"15265","-0.2049388438463211","-0.2049388438463211","-0.2049388438463211"
"15267","-0.15239876508712769","-0.15239876508712769","-0.15239876508712769"
"15269","-0.15655410289764404","-0.15655410289764404","-0.15655410289764404"
"15271","-0.5049262046813965","-0.5049262046813965","-0.5049262046813965"
"15273","-0.15304309129714966","-0.15304309129714966","-0.15304309129714966"
"15275","0","0","0"
"15277","-0.11410748958587646","-0.11410748958587646","-0.11410748958587646"
"15279","-0.6010101437568665","-0.6010101437568665","-0.6010101437568665"
"15281","-0.2347274124622345","-0.2347274124622345","-0.2347274124622345"
"15283","0","0","0"
"15285","-0.4091859459877014","-0.4091859459877014","-0.4091859459877014"
"15287","-0.023591183125972748","-0.023591183125972748","-0.023591183125972748"
"15289","-0.09366068243980408","-0.09366068243980408","-0.09366068243980408"
"15291","-0.057637691497802734","-0.057637691497802734","-0.057637691497802734"
"15293","-0.3774987757205963","-0.3774987757205963","-0.3774987757205963"
"15295","-0.12207867205142975","-0.12207867205142975","-0.12207867205142975"
"15297","-0.6313374042510986","-0.6313374042510986","-0.6313374042510986"
"15299","-0.3931262791156769","-0.3931262791156769","-0.3931262791156769"
"15301","-0.21851152181625366","-0.21851152181625366","-0.21851152181625366"
"15303","-0.4725683331489563","-0.4725683331489563","-0.4725683331489563"
"15305","-0.16485345363616943","-0.16485345363616943","-0.16485345363616943"
"15307","-0.25813382863998413","-0.25813382863998413","-0.25813382863998413"
"15309","-0.07521441578865051","-0.07521441578865051","-0.07521441578865051"
"15311","-1.347564935684204","-1.347564935684204","-1.347564935684204"
"15313","-0.2337140440940857","-0.2337140440940857","-0.2337140440940857"
"15315","-0.9450764656066895","-0.9450764656066895","-0.9450764656066895"
"15317","-0.3374844193458557","-0.3374844193458557","-0.3374844193458557"
"15319","-0.9023318886756897","-0.9023318886756897","-0.9023318886756897"
"15321","-0.17777663469314575","-0.17777663469314575","-0.17777663469314575"
"15323","-0.1289374828338623","-0.1289374828338623","-0.1289374828338623"
"15325","-0.7713834047317505","-0.7713834047317505","-0.7713834047317505"
"15327","-0.11601397395133972","-0.11601397395133972","-0.11601397395133972"
"15329","-1.1322433948516846","-1.1322433948516846","-1.1322433948516846"
"15331","-0.12512758374214172","-0.12512758374214172","-0.12512758374214172"
"15333","-0.8694103956222534","-0.8694103956222534","-0.8694103956222534"
"15335","-0.7197874188423157","-0.7197874188423157","-0.7197874188423157"
"15337","-0.24515187740325928","-0.24515187740325928","-0.24515187740325928"
"15339","-0.7558265924453735","-0.7558265924453735","-0.7558265924453735"
"15341","-0.39473259449005127","-0.39473259449005127","-0.39473259449005127"
"15343","-0.1772376149892807","-0.1772376149892807","-0.1772376149892807"
"15345","-0.12669555842876434","-0.12669555842876434","-0.12669555842876434"
"15347","-0.14593787491321564","-0.14593787491321564","-0.14593787491321564"
"15349","-0.14285145699977875","-0.14285145699977875","-0.14285145699977875"
"15351","-0.9647747278213501","-0.9647747278213501","-0.9647747278213501"
"15353","-0.11186656355857849","-0.11186656355857849","-0.11186656355857849"
"15355","0","0","0"
"15357","-0.011794984340667725","-0.011794984340667725","-0.011794984340667725"
"15359","-0.12317894399166107","-0.12317894399166107","-0.12317894399166107"
"15361","-0.22048574686050415","-0.22048574686050415","-0.22048574686050415"
"15363","-0.04178991913795471","-0.04178991913795471","-0.04178991913795471"
"15365","-0.17009061574935913","-0.17009061574935913","-0.17009061574935913"
"15367","-0.5829280018806458","-0.5829280018806458","-0.5829280018806458"
"15369","-0.30734267830848694","-0.30734267830848694","-0.30734267830848694"
"15371","-0.08642573654651642","-0.08642573654651642","-0.08642573654651642"
"15373","-0.13746929168701172","-0.13746929168701172","-0.13746929168701172"
"15375","-0.8295542001724243","-0.8295542001724243","-0.8295542001724243"
"15377","-0.3661907911300659","-0.3661907911300659","-0.3661907911300659"
"15379","-0.7365005016326904","-0.7365005016326904","-0.7365005016326904"
"15381","-0.2730756998062134","-0.2730756998062134","-0.2730756998062134"
"15383","-0.5053523182868958","-0.5053523182868958","-0.5053523182868958"
"15385","-0.9518814086914062","-0.9518814086914062","-0.9518814086914062"
"15387","0","0","0"
"15389","-0.26051807403564453","-0.26051807403564453","-0.26051807403564453"
"15391","-0.4287182688713074","-0.4287182688713074","-0.4287182688713074"
"15397","-0.18823611736297607","-0.18823611736297607","-0.18823611736297607"
"15399","-0.6979745030403137","-0.6979745030403137","-0.6979745030403137"
"15401","-0.11419349908828735","-0.11419349908828735","-0.11419349908828735"
"15403","-0.21791619062423706","-0.21791619062423706","-0.21791619062423706"
"15405","-0.38533973693847656","-0.38533973693847656","-0.38533973693847656"
"15407","-0.5661342740058899","-0.5661342740058899","-0.5661342740058899"
"15409","0","0","0"
"15411","-0.3066447675228119","-0.3066447675228119","-0.3066447675228119"
"15413","-0.36940228939056396","-0.36940228939056396","-0.36940228939056396"
"15415","-0.08178311586380005","-0.08178311586380005","-0.08178311586380005"
"15417","-0.22731885313987732","-0.22731885313987732","-0.22731885313987732"
"15419","0","0","0"
"15421","-0.32589882612228394","-0.32589882612228394","-0.32589882612228394"
"15423","0","0","0"
"15425","-0.44101497530937195","-0.44101497530937195","-0.44101497530937195"
"15427","-0.44017279148101807","-0.44017279148101807","-0.44017279148101807"
"15429","-0.182261660695076","-0.182261660695076","-0.182261660695076"
"15431","-0.2991552948951721","-0.2991552948951721","-0.2991552948951721"
"15433","-0.24191196262836456","-0.24191196262836456","-0.24191196262836456"
"15435","-0.5333451628684998","-0.5333451628684998","-0.5333451628684998"
"15437","-0.12396343052387238","-0.12396343052387238","-0.12396343052387238"
"15439","-0.1730898916721344","-0.1730898916721344","-0.1730898916721344"
"15441","-0.6549590826034546","-0.6549590826034546","-0.6549590826034546"
"15443","-0.4172174632549286","-0.4172174632549286","-0.4172174632549286"
"15445","-0.20987556874752045","-0.20987556874752045","-0.20987556874752045"
"15447","-0.4576488137245178","-0.4576488137245178","-0.4576488137245178"
"15449","-0.7301452159881592","-0.7301452159881592","-0.7301452159881592"
"15451","-0.14084859192371368","-0.14084859192371368","-0.14084859192371368"
"15453","-0.09061440080404282","-0.09061440080404282","-0.09061440080404282"
"15455","-0.1645786017179489","-0.1645786017179489","-0.1645786017179489"
"15457","-0.5236415863037109","-0.5236415863037109","-0.5236415863037109"
"15459","-0.8124849200248718","-0.8124849200248718","-0.8124849200248718"
"15461","-0.3941569924354553","-0.3941569924354553","-0.3941569924354553"
"15463","-0.4791402816772461","-0.4791402816772461","-0.4791402816772461"
"15465","-0.4758622646331787","-0.4758622646331787","-0.4758622646331787"
"15475","-0.14832700788974762","-0.14832700788974762","-0.14832700788974762"
"15477","-0.35249823331832886","-0.35249823331832886","-0.35249823331832886"
"15479","-0.050162628293037415","-0.050162628293037415","-0.050162628293037415"
"15481","-0.05249406769871712","-0.05249406769871712","-0.05249406769871712"
"15483","-0.14341670274734497","-0.14341670274734497","-0.14341670274734497"
"15485","-0.12016871571540833","-0.12016871571540833","-0.12016871571540833"
"15487","-0.10009432584047318","-0.10009432584047318","-0.10009432584047318"
"15489","-0.20700818300247192","-0.20700818300247192","-0.20700818300247192"
"15491","-0.34701812267303467","-0.34701812267303467","-0.34701812267303467"
"15493","-0.347014844417572","-0.347014844417572","-0.347014844417572"
"15495","-0.5592995882034302","-0.5592995882034302","-0.5592995882034302"
"15497","-0.24228042364120483","-0.24228042364120483","-0.24228042364120483"
"15499","-0.8634973764419556","-0.8634973764419556","-0.8634973764419556"
"15501","-0.42545127868652344","-0.42545127868652344","-0.42545127868652344"
"15503","-0.16802561283111572","-0.16802561283111572","-0.16802561283111572"
"15509","-0.2440207600593567","-0.2440207600593567","-0.2440207600593567"
"15511","-0.6501893997192383","-0.6501893997192383","-0.6501893997192383"
"15513","0","0","0"
"15515","-0.4221729338169098","-0.4221729338169098","-0.4221729338169098"
"15517","-0.3596857488155365","-0.3596857488155365","-0.3596857488155365"
"15519","-0.5993044972419739","-0.5993044972419739","-0.5993044972419739"
"15521","-0.28123950958251953","-0.28123950958251953","-0.28123950958251953"
"15523","-0.288583368062973","-0.288583368062973","-0.288583368062973"
"15525","0","0","0"
"15527","-0.07000136375427246","-0.07000136375427246","-0.07000136375427246"
"15529","0","0","0"
"15531","-0.38130736351013184","-0.38130736351013184","-0.38130736351013184"
"15533","-0.16354066133499146","-0.16354066133499146","-0.16354066133499146"
"15535","-0.1776171326637268","-0.1776171326637268","-0.1776171326637268"
"15537","-0.12966638803482056","-0.12966638803482056","-0.12966638803482056"
"15539","-0.3252044916152954","-0.3252044916152954","-0.3252044916152954"
"15541","-0.3625723123550415","-0.3625723123550415","-0.3625723123550415"
"15543","0","0","0"
"15545","-0.2623039782047272","-0.2623039782047272","-0.2623039782047272"
"15547","-0.4591742753982544","-0.4591742753982544","-0.4591742753982544"
"15549","-1.0150270462036133","-1.0150270462036133","-1.0150270462036133"
"15551","-0.510363757610321","-0.510363757610321","-0.510363757610321"
"15553","0","0","0"
"15555","-0.4171081483364105","-0.4171081483364105","-0.4171081483364105"
"15557","-0.11075317859649658","-0.11075317859649658","-0.11075317859649658"
"15559","-0.09995285421609879","-0.09995285421609879","-0.09995285421609879"
"15561","-0.2802259027957916","-0.2802259027957916","-0.2802259027957916"
"15563","-0.6082690358161926","-0.6082690358161926","-0.6082690358161926"
"15565","-0.38509348034858704","-0.38509348034858704","-0.38509348034858704"
"15567","-0.26358917355537415","-0.26358917355537415","-0.26358917355537415"
"15569","-0.10104355216026306","-0.10104355216026306","-0.10104355216026306"
"15571","-0.3801638185977936","-0.3801638185977936","-0.3801638185977936"
"15573","-0.29972994327545166","-0.29972994327545166","-0.29972994327545166"
"15575","-0.625292181968689","-0.625292181968689","-0.625292181968689"
"15577","-0.5475829839706421","-0.5475829839706421","-0.5475829839706421"
"15579","-0.8495953679084778","-0.8495953679084778","-0.8495953679084778"
"15581","-0.35983026027679443","-0.35983026027679443","-0.35983026027679443"
"15583","-0.5039166808128357","-0.5039166808128357","-0.5039166808128357"
"15585","-0.3998948037624359","-0.3998948037624359","-0.3998948037624359"
"15587","-0.770986795425415","-0.770986795425415","-0.770986795425415"
"15589","-0.506407618522644","-0.506407618522644","-0.506407618522644"
"15591","-0.29843199253082275","-0.29843199253082275","-0.29843199253082275"
"15593","-0.3225225508213043","-0.3225225508213043","-0.3225225508213043"
"15595","-0.2223510891199112","-0.2223510891199112","-0.2223510891199112"
"15597","-0.23336364328861237","-0.23336364328861237","-0.23336364328861237"
"15599","-0.6482914686203003","-0.6482914686203003","-0.6482914686203003"
"15601","-0.17366456985473633","-0.17366456985473633","-0.17366456985473633"
"15603","-0.28651779890060425","-0.28651779890060425","-0.28651779890060425"
"15605","-0.10610175132751465","-0.10610175132751465","-0.10610175132751465"
"15607","-0.8750421404838562","-0.8750421404838562","-0.8750421404838562"
"15609","-0.28078216314315796","-0.28078216314315796","-0.28078216314315796"
"15611","-0.3510981798171997","-0.3510981798171997","-0.3510981798171997"
"15613","-0.05501022934913635","-0.05501022934913635","-0.05501022934913635"
"15615","-0.5837637186050415","-0.5837637186050415","-0.5837637186050415"
"15617","-0.45058831572532654","-0.45058831572532654","-0.45058831572532654"
"15619","-0.061507731676101685","-0.061507731676101685","-0.061507731676101685"
"15621","-0.08083588629961014","-0.08083588629961014","-0.08083588629961014"
"15623","-0.43709850311279297","-0.43709850311279297","-0.43709850311279297"
"15625","-0.2613859176635742","-0.2613859176635742","-0.2613859176635742"
"15627","-0.31191667914390564","-0.31191667914390564","-0.31191667914390564"
"15629","-0.34887656569480896","-0.34887656569480896","-0.34887656569480896"
"15631","-0.08642363548278809","-0.08642363548278809","-0.08642363548278809"
"15633","-0.4124608635902405","-0.4124608635902405","-0.4124608635902405"
"15635","-0.14060397446155548","-0.14060397446155548","-0.14060397446155548"
"15637","-0.185190349817276","-0.185190349817276","-0.185190349817276"
"15639","-0.5510079860687256","-0.5510079860687256","-0.5510079860687256"
"15641","-0.20747363567352295","-0.20747363567352295","-0.20747363567352295"
"15643","-0.3253180980682373","-0.3253180980682373","-0.3253180980682373"
"15645","-0.4610402286052704","-0.4610402286052704","-0.4610402286052704"
"15647","-0.25190502405166626","-0.25190502405166626","-0.25190502405166626"
"15649","-0.146538645029068","-0.146538645029068","-0.146538645029068"
"15651","0","0","0"
"15653","-0.0622749924659729","-0.0622749924659729","-0.0622749924659729"
"15655","-0.7155333757400513","-0.7155333757400513","-0.7155333757400513"
"15657","-0.27570641040802","-0.27570641040802","-0.27570641040802"
"15659","-0.422615647315979","-0.422615647315979","-0.422615647315979"
"15661","-0.17198026180267334","-0.17198026180267334","-0.17198026180267334"
"15663","-0.3474600315093994","-0.3474600315093994","-0.3474600315093994"
"15665","-0.7671273946762085","-0.7671273946762085","-0.7671273946762085"
"15667","-0.5150634050369263","-0.5150634050369263","-0.5150634050369263"
"15669","-0.2692779302597046","-0.2692779302597046","-0.2692779302597046"
"15671","-0.7897777557373047","-0.7897777557373047","-0.7897777557373047"
"15673","-1.0443506240844727","-1.0443506240844727","-1.0443506240844727"
"15675","-0.30812695622444153","-0.30812695622444153","-0.30812695622444153"
"15677","-0.42782869935035706","-0.42782869935035706","-0.42782869935035706"
"15679","-0.7456536889076233","-0.7456536889076233","-0.7456536889076233"
"15681","-0.36969485878944397","-0.36969485878944397","-0.36969485878944397"
"15683","-0.38598376512527466","-0.38598376512527466","-0.38598376512527466"
"15685","-0.3190772831439972","-0.3190772831439972","-0.3190772831439972"
"15687","-0.12880706787109375","-0.12880706787109375","-0.12880706787109375"
"15689","-0.42011451721191406","-0.42011451721191406","-0.42011451721191406"
"15691","-0.28345656394958496","-0.28345656394958496","-0.28345656394958496"
"15693","-0.10586686432361603","-0.10586686432361603","-0.10586686432361603"
"15695","-0.5676197409629822","-0.5676197409629822","-0.5676197409629822"
"15697","-0.06207967549562454","-0.06207967549562454","-0.06207967549562454"
"15699","-0.6377187371253967","-0.6377187371253967","-0.6377187371253967"
"15701","-0.30967724323272705","-0.30967724323272705","-0.30967724323272705"
"15703","-0.08291320502758026","-0.08291320502758026","-0.08291320502758026"
"15705","-0.30151909589767456","-0.30151909589767456","-0.30151909589767456"
"15707","-0.19637084007263184","-0.19637084007263184","-0.19637084007263184"
"15709","-0.43553251028060913","-0.43553251028060913","-0.43553251028060913"
"15711","-0.1873893290758133","-0.1873893290758133","-0.1873893290758133"
"15713","-0.4426422715187073","-0.4426422715187073","-0.4426422715187073"
"15715","-0.16635936498641968","-0.16635936498641968","-0.16635936498641968"
"15717","-0.31081104278564453","-0.31081104278564453","-0.31081104278564453"
"15719","-0.39168739318847656","-0.39168739318847656","-0.39168739318847656"
"15721","-0.9085581302642822","-0.9085581302642822","-0.9085581302642822"
"15723","-0.16056600213050842","-0.16056600213050842","-0.16056600213050842"
"15725","-0.3483413755893707","-0.3483413755893707","-0.3483413755893707"
"15727","-0.27137285470962524","-0.27137285470962524","-0.27137285470962524"
"15729","0","0","0"
"15731","-0.026117758825421333","-0.026117758825421333","-0.026117758825421333"
"15733","0","0","0"
"15735","0","0","0"
"15737","-0.8949122428894043","-0.8949122428894043","-0.8949122428894043"
"15739","-0.386047899723053","-0.386047899723053","-0.386047899723053"
"15741","-0.3147357702255249","-0.3147357702255249","-0.3147357702255249"
"15743","-0.5477458238601685","-0.5477458238601685","-0.5477458238601685"
"15745","-0.44890356063842773","-0.44890356063842773","-0.44890356063842773"
"15747","-0.6263194680213928","-0.6263194680213928","-0.6263194680213928"
"15749","-0.08387831598520279","-0.08387831598520279","-0.08387831598520279"
"15751","-0.3298078775405884","-0.3298078775405884","-0.3298078775405884"
"15753","-0.22625732421875","-0.22625732421875","-0.22625732421875"
"15755","-0.2734336853027344","-0.2734336853027344","-0.2734336853027344"
"15757","-0.2998701333999634","-0.2998701333999634","-0.2998701333999634"
"15759","-0.10268964618444443","-0.10268964618444443","-0.10268964618444443"
"15761","-0.3978959321975708","-0.3978959321975708","-0.3978959321975708"
