"Step","eager-universe-7 - Smallest CBF value","eager-universe-7 - Smallest CBF value__MIN","eager-universe-7 - Smallest CBF value__MAX"
"18565","-0.06944841891527176","-0.06944841891527176","-0.06944841891527176"
"18567","-0.08071647584438324","-0.08071647584438324","-0.08071647584438324"
"18571","-0.085845448076725","-0.085845448076725","-0.085845448076725"
"18575","-0.10869771987199783","-0.10869771987199783","-0.10869771987199783"
"18581","-0.18314678966999054","-0.18314678966999054","-0.18314678966999054"
"18587","-0.03148878365755081","-0.03148878365755081","-0.03148878365755081"
"18589","-0.013749116100370884","-0.013749116100370884","-0.013749116100370884"
"18591","0.04460109770298004","0.04460109770298004","0.04460109770298004"
"18597","-0.056574754416942596","-0.056574754416942596","-0.056574754416942596"
"18599","-0.1355244666337967","-0.1355244666337967","-0.1355244666337967"
"18605","-0.12294309586286545","-0.12294309586286545","-0.12294309586286545"
"18609","-0.057119693607091904","-0.057119693607091904","-0.057119693607091904"
"18611","-0.02556934580206871","-0.02556934580206871","-0.02556934580206871"
"18613","0.012338189408183098","0.012338189408183098","0.012338189408183098"
"18615","0.022289885208010674","0.022289885208010674","0.022289885208010674"
"18617","-0.03710987791419029","-0.03710987791419029","-0.03710987791419029"
"18619","-0.0629301518201828","-0.0629301518201828","-0.0629301518201828"
"18621","-0.06542563438415527","-0.06542563438415527","-0.06542563438415527"
"18623","-0.10246023535728455","-0.10246023535728455","-0.10246023535728455"
"18627","-0.15743237733840942","-0.15743237733840942","-0.15743237733840942"
"18629","-0.10082248598337173","-0.10082248598337173","-0.10082248598337173"
"18635","-0.10830587893724442","-0.10830587893724442","-0.10830587893724442"
"18637","-0.14563138782978058","-0.14563138782978058","-0.14563138782978058"
"18641","-0.17007538676261902","-0.17007538676261902","-0.17007538676261902"
"18649","-0.09086348116397858","-0.09086348116397858","-0.09086348116397858"
"18651","-0.05076524615287781","-0.05076524615287781","-0.05076524615287781"
"18655","0.01955408975481987","0.01955408975481987","0.01955408975481987"
"18657","0.01656111143529415","0.01656111143529415","0.01656111143529415"
"18659","-0.012860361486673355","-0.012860361486673355","-0.012860361486673355"
"18661","-0.04038306698203087","-0.04038306698203087","-0.04038306698203087"
"18663","-0.06005772948265076","-0.06005772948265076","-0.06005772948265076"
"18667","-0.12528741359710693","-0.12528741359710693","-0.12528741359710693"
"18669","-0.15229007601737976","-0.15229007601737976","-0.15229007601737976"
"18671","-0.18216033279895782","-0.18216033279895782","-0.18216033279895782"
"18673","-0.1888047158718109","-0.1888047158718109","-0.1888047158718109"
"18675","-0.19473275542259216","-0.19473275542259216","-0.19473275542259216"
"18679","-0.30409368872642517","-0.30409368872642517","-0.30409368872642517"
"18681","-0.0931728407740593","-0.0931728407740593","-0.0931728407740593"
"18689","0.03687525540590286","0.03687525540590286","0.03687525540590286"
"18691","-0.031424038112163544","-0.031424038112163544","-0.031424038112163544"
"18693","-0.09975026547908783","-0.09975026547908783","-0.09975026547908783"
"18697","-0.19788116216659546","-0.19788116216659546","-0.19788116216659546"
"18699","-0.20821839570999146","-0.20821839570999146","-0.20821839570999146"
"18701","-0.19331736862659454","-0.19331736862659454","-0.19331736862659454"
"18703","-0.14737127721309662","-0.14737127721309662","-0.14737127721309662"
"18705","-0.07639773935079575","-0.07639773935079575","-0.07639773935079575"
"18707","-0.08603749424219131","-0.08603749424219131","-0.08603749424219131"
"18709","-0.10428246110677719","-0.10428246110677719","-0.10428246110677719"
"18711","-0.09880360215902328","-0.09880360215902328","-0.09880360215902328"
"18713","-0.060991689562797546","-0.060991689562797546","-0.060991689562797546"
"18715","-0.03848027065396309","-0.03848027065396309","-0.03848027065396309"
"18717","-0.08967101573944092","-0.08967101573944092","-0.08967101573944092"
"18719","-0.17771689593791962","-0.17771689593791962","-0.17771689593791962"
"18721","-0.07653163373470306","-0.07653163373470306","-0.07653163373470306"
"18723","-0.08259960263967514","-0.08259960263967514","-0.08259960263967514"
"18727","-0.07443173974752426","-0.07443173974752426","-0.07443173974752426"
"18729","-0.03006833977997303","-0.03006833977997303","-0.03006833977997303"
"18731","-0.03789525479078293","-0.03789525479078293","-0.03789525479078293"
"18733","-0.11972735822200775","-0.11972735822200775","-0.11972735822200775"
"18743","-0.18787796795368195","-0.18787796795368195","-0.18787796795368195"
"18747","-0.21915028989315033","-0.21915028989315033","-0.21915028989315033"
"18755","-0.05397064611315727","-0.05397064611315727","-0.05397064611315727"
"18761","0.06176203489303589","0.06176203489303589","0.06176203489303589"
"18765","0.004128125496208668","0.004128125496208668","0.004128125496208668"
"18769","0.06106057018041611","0.06106057018041611","0.06106057018041611"
"18771","0.12553739547729492","0.12553739547729492","0.12553739547729492"
"18777","0.13432100415229797","0.13432100415229797","0.13432100415229797"
"18779","0.05587026849389076","0.05587026849389076","0.05587026849389076"
"18781","-0.028706785291433334","-0.028706785291433334","-0.028706785291433334"
"18783","-0.07006299495697021","-0.07006299495697021","-0.07006299495697021"
"18787","-0.13067346811294556","-0.13067346811294556","-0.13067346811294556"
"18789","-0.08296738564968109","-0.08296738564968109","-0.08296738564968109"
"18791","-0.1445784866809845","-0.1445784866809845","-0.1445784866809845"
"18793","-0.17262223362922668","-0.17262223362922668","-0.17262223362922668"
"18797","-0.007229117210954428","-0.007229117210954428","-0.007229117210954428"
"18799","-0.029654039070010185","-0.029654039070010185","-0.029654039070010185"
"18801","-0.03292101249098778","-0.03292101249098778","-0.03292101249098778"
"18805","0.013151708990335464","0.013151708990335464","0.013151708990335464"
"18807","-0.1094389334321022","-0.1094389334321022","-0.1094389334321022"
"18809","-0.17778998613357544","-0.17778998613357544","-0.17778998613357544"
"18817","-0.16159360110759735","-0.16159360110759735","-0.16159360110759735"
"18819","-0.10136070847511292","-0.10136070847511292","-0.10136070847511292"
"18827","0.006038745399564505","0.006038745399564505","0.006038745399564505"
"18833","-0.23136954009532928","-0.23136954009532928","-0.23136954009532928"
"18837","-0.09811549633741379","-0.09811549633741379","-0.09811549633741379"
"18841","-0.05787088721990585","-0.05787088721990585","-0.05787088721990585"
"18845","-0.08323447406291962","-0.08323447406291962","-0.08323447406291962"
"18849","-0.14180706441402435","-0.14180706441402435","-0.14180706441402435"
"18851","-0.1273506134748459","-0.1273506134748459","-0.1273506134748459"
"18853","-0.0973522737622261","-0.0973522737622261","-0.0973522737622261"
"18855","-0.07551751285791397","-0.07551751285791397","-0.07551751285791397"
"18857","-0.10422150045633316","-0.10422150045633316","-0.10422150045633316"
"18859","-0.14956599473953247","-0.14956599473953247","-0.14956599473953247"
"18863","-0.16113212704658508","-0.16113212704658508","-0.16113212704658508"
"18873","-0.07486152648925781","-0.07486152648925781","-0.07486152648925781"
"18877","0.014442001469433308","0.014442001469433308","0.014442001469433308"
"18879","0.004876262508332729","0.004876262508332729","0.004876262508332729"
"18883","-0.08823907375335693","-0.08823907375335693","-0.08823907375335693"
"18885","-0.057671718299388885","-0.057671718299388885","-0.057671718299388885"
"18889","-0.05694613233208656","-0.05694613233208656","-0.05694613233208656"
"18895","-0.050050053745508194","-0.050050053745508194","-0.050050053745508194"
"18901","-0.009829233400523663","-0.009829233400523663","-0.009829233400523663"
"18903","0.002182543044909835","0.002182543044909835","0.002182543044909835"
"18905","0.03715674951672554","0.03715674951672554","0.03715674951672554"
"18909","0.05492447689175606","0.05492447689175606","0.05492447689175606"
"18911","-0.017614074051380157","-0.017614074051380157","-0.017614074051380157"
"18917","-0.10551556944847107","-0.10551556944847107","-0.10551556944847107"
"18919","-0.13796058297157288","-0.13796058297157288","-0.13796058297157288"
"18921","-0.06646411865949631","-0.06646411865949631","-0.06646411865949631"
"18923","-0.050625767558813095","-0.050625767558813095","-0.050625767558813095"
"18929","-0.043645042926073074","-0.043645042926073074","-0.043645042926073074"
"18931","-0.07232990860939026","-0.07232990860939026","-0.07232990860939026"
"18933","-0.07343105971813202","-0.07343105971813202","-0.07343105971813202"
"18935","-0.0502496100962162","-0.0502496100962162","-0.0502496100962162"
"18937","-0.027142472565174103","-0.027142472565174103","-0.027142472565174103"
"18939","-0.07167701423168182","-0.07167701423168182","-0.07167701423168182"
"18943","-0.09429135918617249","-0.09429135918617249","-0.09429135918617249"
"18947","-0.20018768310546875","-0.20018768310546875","-0.20018768310546875"
"18949","-0.21668076515197754","-0.21668076515197754","-0.21668076515197754"
"18951","-0.1741788387298584","-0.1741788387298584","-0.1741788387298584"
"18953","-0.07876920700073242","-0.07876920700073242","-0.07876920700073242"
"18955","-0.05412089824676514","-0.05412089824676514","-0.05412089824676514"
"18957","-0.06805719435214996","-0.06805719435214996","-0.06805719435214996"
"18965","-0.019249198958277702","-0.019249198958277702","-0.019249198958277702"
"18967","-0.042339738458395004","-0.042339738458395004","-0.042339738458395004"
"18969","-0.14532433450222015","-0.14532433450222015","-0.14532433450222015"
"18971","0.07873836904764175","0.07873836904764175","0.07873836904764175"
"18973","0.011635352857410908","0.011635352857410908","0.011635352857410908"
"18979","-0.24032653868198395","-0.24032653868198395","-0.24032653868198395"
"18981","-0.28192630410194397","-0.28192630410194397","-0.28192630410194397"
"18985","-0.2593768537044525","-0.2593768537044525","-0.2593768537044525"
"18987","-0.21181170642375946","-0.21181170642375946","-0.21181170642375946"
"18989","-0.1516997069120407","-0.1516997069120407","-0.1516997069120407"
"18991","-0.08582755923271179","-0.08582755923271179","-0.08582755923271179"
"18993","-0.10626823455095291","-0.10626823455095291","-0.10626823455095291"
"18999","-0.07460030168294907","-0.07460030168294907","-0.07460030168294907"
"19003","-0.12259615957736969","-0.12259615957736969","-0.12259615957736969"
"19007","-0.08526532351970673","-0.08526532351970673","-0.08526532351970673"
"19009","-0.13680399954319","-0.13680399954319","-0.13680399954319"
"19011","-0.15286652743816376","-0.15286652743816376","-0.15286652743816376"
"19013","-0.13407082855701447","-0.13407082855701447","-0.13407082855701447"
"19017","-0.1146923154592514","-0.1146923154592514","-0.1146923154592514"
"19021","0.02535404823720455","0.02535404823720455","0.02535404823720455"
"19023","0.020772458985447884","0.020772458985447884","0.020772458985447884"
"19025","0.009324275888502598","0.009324275888502598","0.009324275888502598"
"19027","0.0212250966578722","0.0212250966578722","0.0212250966578722"
"19041","0.009297797456383705","0.009297797456383705","0.009297797456383705"
"19043","0.025031669065356255","0.025031669065356255","0.025031669065356255"
"19045","-0.053207654505968094","-0.053207654505968094","-0.053207654505968094"
"19047","-0.09801777452230453","-0.09801777452230453","-0.09801777452230453"
"19049","-0.09846464544534683","-0.09846464544534683","-0.09846464544534683"
"19055","-0.037491463124752045","-0.037491463124752045","-0.037491463124752045"
"19057","-0.011012674309313297","-0.011012674309313297","-0.011012674309313297"
"19059","0.021953226998448372","0.021953226998448372","0.021953226998448372"
"19063","-0.0015910539077594876","-0.0015910539077594876","-0.0015910539077594876"
"19069","-0.07899788022041321","-0.07899788022041321","-0.07899788022041321"
"19071","-0.028206340968608856","-0.028206340968608856","-0.028206340968608856"
"19075","-0.060019463300704956","-0.060019463300704956","-0.060019463300704956"
"19077","-0.14392341673374176","-0.14392341673374176","-0.14392341673374176"
"19081","-0.21208930015563965","-0.21208930015563965","-0.21208930015563965"
"19085","-0.10553213208913803","-0.10553213208913803","-0.10553213208913803"
"19089","-0.09950133413076401","-0.09950133413076401","-0.09950133413076401"
"19095","-0.2017873376607895","-0.2017873376607895","-0.2017873376607895"
"19103","-0.2255547046661377","-0.2255547046661377","-0.2255547046661377"
"19105","-0.13955937325954437","-0.13955937325954437","-0.13955937325954437"
"19107","-0.18247900903224945","-0.18247900903224945","-0.18247900903224945"
"19111","-0.16757787764072418","-0.16757787764072418","-0.16757787764072418"
"19119","-0.09935986250638962","-0.09935986250638962","-0.09935986250638962"
"19121","-0.03413146734237671","-0.03413146734237671","-0.03413146734237671"
"19123","-0.06208271533250809","-0.06208271533250809","-0.06208271533250809"
"19127","-0.13023722171783447","-0.13023722171783447","-0.13023722171783447"
"19129","-0.15176354348659515","-0.15176354348659515","-0.15176354348659515"
"19131","-0.171223983168602","-0.171223983168602","-0.171223983168602"
"19135","-0.16969847679138184","-0.16969847679138184","-0.16969847679138184"
"19139","-0.18807856738567352","-0.18807856738567352","-0.18807856738567352"
"19141","-0.13312025368213654","-0.13312025368213654","-0.13312025368213654"
"19145","-0.13848188519477844","-0.13848188519477844","-0.13848188519477844"
"19147","-0.1480071097612381","-0.1480071097612381","-0.1480071097612381"
"19149","-0.13633079826831818","-0.13633079826831818","-0.13633079826831818"
"19151","-0.20285533368587494","-0.20285533368587494","-0.20285533368587494"
"19153","-0.21062259376049042","-0.21062259376049042","-0.21062259376049042"
"19155","-0.23364906013011932","-0.23364906013011932","-0.23364906013011932"
"19159","-0.1680719405412674","-0.1680719405412674","-0.1680719405412674"
"19163","-0.011444837786257267","-0.011444837786257267","-0.011444837786257267"
"19165","0.037143524736166","0.037143524736166","0.037143524736166"
"19167","-0.006862723734229803","-0.006862723734229803","-0.006862723734229803"
"19169","-0.05033683031797409","-0.05033683031797409","-0.05033683031797409"
"19173","-0.1485261619091034","-0.1485261619091034","-0.1485261619091034"
"19179","-0.14963141083717346","-0.14963141083717346","-0.14963141083717346"
"19181","-0.1824832558631897","-0.1824832558631897","-0.1824832558631897"
"19183","-0.21494120359420776","-0.21494120359420776","-0.21494120359420776"
"19185","-0.23814289271831512","-0.23814289271831512","-0.23814289271831512"
"19187","-0.24668185412883759","-0.24668185412883759","-0.24668185412883759"
"19189","-0.23738831281661987","-0.23738831281661987","-0.23738831281661987"
"19195","-0.16249820590019226","-0.16249820590019226","-0.16249820590019226"
"19197","-0.11747505515813828","-0.11747505515813828","-0.11747505515813828"
"19199","-0.06174861639738083","-0.06174861639738083","-0.06174861639738083"
"19201","-0.005344631150364876","-0.005344631150364876","-0.005344631150364876"
"19203","-0.015531864948570728","-0.015531864948570728","-0.015531864948570728"
"19205","-0.03674311935901642","-0.03674311935901642","-0.03674311935901642"
"19207","-0.04223053529858589","-0.04223053529858589","-0.04223053529858589"
"19209","-0.0512157678604126","-0.0512157678604126","-0.0512157678604126"
"19213","-0.061781685799360275","-0.061781685799360275","-0.061781685799360275"
"19215","-0.03935869038105011","-0.03935869038105011","-0.03935869038105011"
"19217","-0.04009231925010681","-0.04009231925010681","-0.04009231925010681"
"19219","-0.06248011440038681","-0.06248011440038681","-0.06248011440038681"
"19223","-0.007304214872419834","-0.007304214872419834","-0.007304214872419834"
"19233","0.006837112363427877","0.006837112363427877","0.006837112363427877"
"19237","-0.05514223501086235","-0.05514223501086235","-0.05514223501086235"
"19239","-0.06934184581041336","-0.06934184581041336","-0.06934184581041336"
"19241","-0.10657993704080582","-0.10657993704080582","-0.10657993704080582"
"19243","-0.11304383724927902","-0.11304383724927902","-0.11304383724927902"
"19245","-0.08428307622671127","-0.08428307622671127","-0.08428307622671127"
"19247","-0.039544686675071716","-0.039544686675071716","-0.039544686675071716"
"19249","0.02209332399070263","0.02209332399070263","0.02209332399070263"
"19251","-0.044853195548057556","-0.044853195548057556","-0.044853195548057556"
"19253","-0.10206275433301926","-0.10206275433301926","-0.10206275433301926"
"19255","-0.13524892926216125","-0.13524892926216125","-0.13524892926216125"
"19259","-0.13265490531921387","-0.13265490531921387","-0.13265490531921387"
"19267","0.002401645528152585","0.002401645528152585","0.002401645528152585"
"19269","-0.06535037606954575","-0.06535037606954575","-0.06535037606954575"
"19271","-0.1803259551525116","-0.1803259551525116","-0.1803259551525116"
"19275","-0.08618546277284622","-0.08618546277284622","-0.08618546277284622"
"19277","-0.11711408197879791","-0.11711408197879791","-0.11711408197879791"
"19281","0.06811937689781189","0.06811937689781189","0.06811937689781189"
"19283","0.0010680760024115443","0.0010680760024115443","0.0010680760024115443"
"19285","-0.06223122403025627","-0.06223122403025627","-0.06223122403025627"
"19289","-0.11039292067289352","-0.11039292067289352","-0.11039292067289352"
"19291","-0.06754941493272781","-0.06754941493272781","-0.06754941493272781"
"19293","-0.08057188987731934","-0.08057188987731934","-0.08057188987731934"
"19295","-0.06772293150424957","-0.06772293150424957","-0.06772293150424957"
"19297","-0.08622510731220245","-0.08622510731220245","-0.08622510731220245"
"19301","-0.11883208155632019","-0.11883208155632019","-0.11883208155632019"
"19307","-0.22087939083576202","-0.22087939083576202","-0.22087939083576202"
"19309","-0.007283741608262062","-0.007283741608262062","-0.007283741608262062"
"19311","-0.03632642701268196","-0.03632642701268196","-0.03632642701268196"
"19315","-0.001407555304467678","-0.001407555304467678","-0.001407555304467678"
"19319","-0.08772711455821991","-0.08772711455821991","-0.08772711455821991"
"19325","-0.13581302762031555","-0.13581302762031555","-0.13581302762031555"
"19327","-0.13179004192352295","-0.13179004192352295","-0.13179004192352295"
"19329","-0.13338764011859894","-0.13338764011859894","-0.13338764011859894"
"19333","-0.14821434020996094","-0.14821434020996094","-0.14821434020996094"
"19337","-0.07244718074798584","-0.07244718074798584","-0.07244718074798584"
"19343","-0.14469014108181","-0.14469014108181","-0.14469014108181"
"19347","-0.13033351302146912","-0.13033351302146912","-0.13033351302146912"
"19349","-0.16122542321681976","-0.16122542321681976","-0.16122542321681976"
"19351","-0.16878624260425568","-0.16878624260425568","-0.16878624260425568"
"19353","-0.14233063161373138","-0.14233063161373138","-0.14233063161373138"
"19355","-0.1429084837436676","-0.1429084837436676","-0.1429084837436676"
"19357","-0.11630750447511673","-0.11630750447511673","-0.11630750447511673"
"19359","-0.11964515596628189","-0.11964515596628189","-0.11964515596628189"
"19361","-0.09057638794183731","-0.09057638794183731","-0.09057638794183731"
"19363","-0.07280928641557693","-0.07280928641557693","-0.07280928641557693"
"19365","-0.035894908010959625","-0.035894908010959625","-0.035894908010959625"
"19371","-0.008312580175697803","-0.008312580175697803","-0.008312580175697803"
"19373","0.012429221533238888","0.012429221533238888","0.012429221533238888"
"19375","0.017108140513300896","0.017108140513300896","0.017108140513300896"
"19377","-0.07231683284044266","-0.07231683284044266","-0.07231683284044266"
"19379","-0.1500752866268158","-0.1500752866268158","-0.1500752866268158"
"19381","-0.17372934520244598","-0.17372934520244598","-0.17372934520244598"
"19393","-0.07382965832948685","-0.07382965832948685","-0.07382965832948685"
"19395","-0.07507012039422989","-0.07507012039422989","-0.07507012039422989"
"19399","-0.1337936818599701","-0.1337936818599701","-0.1337936818599701"
"19403","-0.008207681588828564","-0.008207681588828564","-0.008207681588828564"
"19405","0.08150418847799301","0.08150418847799301","0.08150418847799301"
"19411","0.12912528216838837","0.12912528216838837","0.12912528216838837"
"19413","0.08190800249576569","0.08190800249576569","0.08190800249576569"
"19415","-0.03776487335562706","-0.03776487335562706","-0.03776487335562706"
"19417","-0.08805692195892334","-0.08805692195892334","-0.08805692195892334"
"19419","-0.13260497152805328","-0.13260497152805328","-0.13260497152805328"
"19421","-0.14874038100242615","-0.14874038100242615","-0.14874038100242615"
"19423","-0.1619286835193634","-0.1619286835193634","-0.1619286835193634"
"19425","-0.1874467432498932","-0.1874467432498932","-0.1874467432498932"
"19427","-0.17562076449394226","-0.17562076449394226","-0.17562076449394226"
"19429","-0.11688193678855896","-0.11688193678855896","-0.11688193678855896"
"19431","-0.10684601217508316","-0.10684601217508316","-0.10684601217508316"
"19433","-0.0666332021355629","-0.0666332021355629","-0.0666332021355629"
"19435","-0.1487223356962204","-0.1487223356962204","-0.1487223356962204"
"19437","-0.229231059551239","-0.229231059551239","-0.229231059551239"
"19441","-0.04246952012181282","-0.04246952012181282","-0.04246952012181282"
"19443","-0.0674859955906868","-0.0674859955906868","-0.0674859955906868"
"19445","-0.09984060376882553","-0.09984060376882553","-0.09984060376882553"
"19447","-0.13450627028942108","-0.13450627028942108","-0.13450627028942108"
"19451","-0.20235146582126617","-0.20235146582126617","-0.20235146582126617"
"19453","-0.11170845478773117","-0.11170845478773117","-0.11170845478773117"
"19457","-0.05556100606918335","-0.05556100606918335","-0.05556100606918335"
"19461","-0.1169312447309494","-0.1169312447309494","-0.1169312447309494"
"19463","-0.1474948525428772","-0.1474948525428772","-0.1474948525428772"
"19465","-0.17158319056034088","-0.17158319056034088","-0.17158319056034088"
"19467","-0.1682385802268982","-0.1682385802268982","-0.1682385802268982"
"19469","-0.138054758310318","-0.138054758310318","-0.138054758310318"
"19473","0.004765654914081097","0.004765654914081097","0.004765654914081097"
"19475","0.10211904346942902","0.10211904346942902","0.10211904346942902"
"19479","0.07946810871362686","0.07946810871362686","0.07946810871362686"
"19481","0.03988980874419212","0.03988980874419212","0.03988980874419212"
"19483","0.020564107224345207","0.020564107224345207","0.020564107224345207"
"19485","0.0020661577582359314","0.0020661577582359314","0.0020661577582359314"
"19489","-0.05808624252676964","-0.05808624252676964","-0.05808624252676964"
"19491","-0.06313519924879074","-0.06313519924879074","-0.06313519924879074"
"19493","-0.021030614152550697","-0.021030614152550697","-0.021030614152550697"
"19495","-0.05035467818379402","-0.05035467818379402","-0.05035467818379402"
"19499","-0.18884849548339844","-0.18884849548339844","-0.18884849548339844"
"19501","-0.2625965178012848","-0.2625965178012848","-0.2625965178012848"
"19503","-0.10559289902448654","-0.10559289902448654","-0.10559289902448654"
"19505","-0.14089255034923553","-0.14089255034923553","-0.14089255034923553"
"19509","-0.18595187366008759","-0.18595187366008759","-0.18595187366008759"
"19511","-0.19069920480251312","-0.19069920480251312","-0.19069920480251312"
"19515","-0.12353656440973282","-0.12353656440973282","-0.12353656440973282"
"19521","-0.18942750990390778","-0.18942750990390778","-0.18942750990390778"
"19523","-0.1735847294330597","-0.1735847294330597","-0.1735847294330597"
"19525","-0.15698456764221191","-0.15698456764221191","-0.15698456764221191"
"19531","-0.12123482674360275","-0.12123482674360275","-0.12123482674360275"
"19533","-0.12328384071588516","-0.12328384071588516","-0.12328384071588516"
"19535","-0.13209058344364166","-0.13209058344364166","-0.13209058344364166"
"19537","-0.09502191096544266","-0.09502191096544266","-0.09502191096544266"
"19541","-0.06044444814324379","-0.06044444814324379","-0.06044444814324379"
"19553","-0.15340720117092133","-0.15340720117092133","-0.15340720117092133"
"19557","-0.10610490292310715","-0.10610490292310715","-0.10610490292310715"
"19559","-0.08208548277616501","-0.08208548277616501","-0.08208548277616501"
"19561","-0.10201937705278397","-0.10201937705278397","-0.10201937705278397"
"19563","-0.08346959948539734","-0.08346959948539734","-0.08346959948539734"
"19565","-0.04917854815721512","-0.04917854815721512","-0.04917854815721512"
"19569","0.0717577189207077","0.0717577189207077","0.0717577189207077"
"19571","0.07580927759408951","0.07580927759408951","0.07580927759408951"
"19573","0.029221372678875923","0.029221372678875923","0.029221372678875923"
"19575","-0.07617048919200897","-0.07617048919200897","-0.07617048919200897"
"19579","-0.05268288031220436","-0.05268288031220436","-0.05268288031220436"
"19581","-0.054540760815143585","-0.054540760815143585","-0.054540760815143585"
"19591","0.0814703181385994","0.0814703181385994","0.0814703181385994"
"19593","-0.04115792736411095","-0.04115792736411095","-0.04115792736411095"
"19595","-0.055009081959724426","-0.055009081959724426","-0.055009081959724426"
"19597","-0.09135256707668304","-0.09135256707668304","-0.09135256707668304"
"19599","-0.1325998157262802","-0.1325998157262802","-0.1325998157262802"
"19601","-0.1445719301700592","-0.1445719301700592","-0.1445719301700592"
"19603","-0.18287456035614014","-0.18287456035614014","-0.18287456035614014"
"19605","-0.142464280128479","-0.142464280128479","-0.142464280128479"
"19609","-0.19981712102890015","-0.19981712102890015","-0.19981712102890015"
"19611","-0.2454531192779541","-0.2454531192779541","-0.2454531192779541"
"19613","-0.26928916573524475","-0.26928916573524475","-0.26928916573524475"
"19615","-0.26478439569473267","-0.26478439569473267","-0.26478439569473267"
"19619","-0.18096032738685608","-0.18096032738685608","-0.18096032738685608"
"19627","-0.1227133646607399","-0.1227133646607399","-0.1227133646607399"
"19629","-0.0464317724108696","-0.0464317724108696","-0.0464317724108696"
"19635","-0.1432499885559082","-0.1432499885559082","-0.1432499885559082"
"19637","-0.12707582116127014","-0.12707582116127014","-0.12707582116127014"
"19643","-0.0014041849644854665","-0.0014041849644854665","-0.0014041849644854665"
"19645","0.034607186913490295","0.034607186913490295","0.034607186913490295"
"19647","0.027772992849349976","0.027772992849349976","0.027772992849349976"
"19649","-0.07177945226430893","-0.07177945226430893","-0.07177945226430893"
"19655","0.004422958940267563","0.004422958940267563","0.004422958940267563"
"19657","-0.05788058042526245","-0.05788058042526245","-0.05788058042526245"
"19659","-0.09234229475259781","-0.09234229475259781","-0.09234229475259781"
"19661","-0.09971585124731064","-0.09971585124731064","-0.09971585124731064"
"19663","-0.0843723863363266","-0.0843723863363266","-0.0843723863363266"
"19665","-0.05443399399518967","-0.05443399399518967","-0.05443399399518967"
"19667","-0.12572677433490753","-0.12572677433490753","-0.12572677433490753"
"19675","-0.10005927085876465","-0.10005927085876465","-0.10005927085876465"
"19677","-0.05888522043824196","-0.05888522043824196","-0.05888522043824196"
"19687","0.06908755004405975","0.06908755004405975","0.06908755004405975"
"19691","-0.07563020288944244","-0.07563020288944244","-0.07563020288944244"
"19693","-0.12636861205101013","-0.12636861205101013","-0.12636861205101013"
"19703","-0.15741769969463348","-0.15741769969463348","-0.15741769969463348"
"19705","-0.17296729981899261","-0.17296729981899261","-0.17296729981899261"
"19707","-0.18544265627861023","-0.18544265627861023","-0.18544265627861023"
"19709","-0.1940814107656479","-0.1940814107656479","-0.1940814107656479"
"19711","-0.19463054835796356","-0.19463054835796356","-0.19463054835796356"
"19713","-0.18797066807746887","-0.18797066807746887","-0.18797066807746887"
"19719","-0.16665644943714142","-0.16665644943714142","-0.16665644943714142"
"19721","-0.13458101451396942","-0.13458101451396942","-0.13458101451396942"
"19723","-0.09530038386583328","-0.09530038386583328","-0.09530038386583328"
"19727","-0.025590045377612114","-0.025590045377612114","-0.025590045377612114"
"19729","0.01093335822224617","0.01093335822224617","0.01093335822224617"
"19731","-0.026536963880062103","-0.026536963880062103","-0.026536963880062103"
"19733","-0.06522860378026962","-0.06522860378026962","-0.06522860378026962"
"19735","-0.10456191748380661","-0.10456191748380661","-0.10456191748380661"
"19737","-0.11574669927358627","-0.11574669927358627","-0.11574669927358627"
"19739","-0.08474717289209366","-0.08474717289209366","-0.08474717289209366"
"19741","-0.05478431284427643","-0.05478431284427643","-0.05478431284427643"
"19743","-0.054056428372859955","-0.054056428372859955","-0.054056428372859955"
"19745","-0.0644979327917099","-0.0644979327917099","-0.0644979327917099"
"19749","-0.04346959665417671","-0.04346959665417671","-0.04346959665417671"
"19753","-0.20387183129787445","-0.20387183129787445","-0.20387183129787445"
"19757","-0.10413406789302826","-0.10413406789302826","-0.10413406789302826"
"19759","-0.1411639153957367","-0.1411639153957367","-0.1411639153957367"
"19761","-0.13770507276058197","-0.13770507276058197","-0.13770507276058197"
"19763","-0.10639610141515732","-0.10639610141515732","-0.10639610141515732"
"19765","-0.14913888275623322","-0.14913888275623322","-0.14913888275623322"
"19771","-0.04190412908792496","-0.04190412908792496","-0.04190412908792496"
"19773","-0.023229023441672325","-0.023229023441672325","-0.023229023441672325"
"19783","-0.0778890997171402","-0.0778890997171402","-0.0778890997171402"
"19785","-0.061698123812675476","-0.061698123812675476","-0.061698123812675476"
"19787","-0.07530710846185684","-0.07530710846185684","-0.07530710846185684"
"19789","-0.1414160132408142","-0.1414160132408142","-0.1414160132408142"
"19791","-0.17256903648376465","-0.17256903648376465","-0.17256903648376465"
"19793","-0.1591310203075409","-0.1591310203075409","-0.1591310203075409"
"19795","-0.10055957734584808","-0.10055957734584808","-0.10055957734584808"
"19803","-0.0367334745824337","-0.0367334745824337","-0.0367334745824337"
"19805","-0.08238308876752853","-0.08238308876752853","-0.08238308876752853"
"19817","-0.04196320101618767","-0.04196320101618767","-0.04196320101618767"
"19819","-0.04728655889630318","-0.04728655889630318","-0.04728655889630318"
"19821","-0.09984750300645828","-0.09984750300645828","-0.09984750300645828"
"19825","0.047190483659505844","0.047190483659505844","0.047190483659505844"
"19827","-0.07871861010789871","-0.07871861010789871","-0.07871861010789871"
