"Step","still-disco-8 - Smallest CBF constraint(unfiltered)","still-disco-8 - Smallest CBF constraint(unfiltered)__MIN","still-disco-8 - Smallest CBF constraint(unfiltered)__MAX"
"1515","-0.5577458143234253","-0.5577458143234253","-0.5577458143234253"
"1521","-1.8050309419631958","-1.8050309419631958","-1.8050309419631958"
"1523","-1.2286288738250732","-1.2286288738250732","-1.2286288738250732"
"1525","-1.5844193696975708","-1.5844193696975708","-1.5844193696975708"
"1529","-1.0737500190734863","-1.0737500190734863","-1.0737500190734863"
"1531","-0.9612676501274109","-0.9612676501274109","-0.9612676501274109"
"1533","-1.6026710271835327","-1.6026710271835327","-1.6026710271835327"
"1539","-1.1060909032821655","-1.1060909032821655","-1.1060909032821655"
"1541","-1.2027863264083862","-1.2027863264083862","-1.2027863264083862"
"1543","-1.6475937366485596","-1.6475937366485596","-1.6475937366485596"
"1545","-1.0797069072723389","-1.0797069072723389","-1.0797069072723389"
"1547","-1.099031686782837","-1.099031686782837","-1.099031686782837"
"1549","-0.5293232202529907","-0.5293232202529907","-0.5293232202529907"
"1553","-1.2622392177581787","-1.2622392177581787","-1.2622392177581787"
"1555","-1.0751094818115234","-1.0751094818115234","-1.0751094818115234"
"1557","-1.209221601486206","-1.209221601486206","-1.209221601486206"
"1567","-1.178378939628601","-1.178378939628601","-1.178378939628601"
"1577","-0.9068458676338196","-0.9068458676338196","-0.9068458676338196"
"1579","-1.1701915264129639","-1.1701915264129639","-1.1701915264129639"
"1581","-1.3314759731292725","-1.3314759731292725","-1.3314759731292725"
"1585","-0.8911203145980835","-0.8911203145980835","-0.8911203145980835"
"1587","-1.454211950302124","-1.454211950302124","-1.454211950302124"
"1609","-1.1309003829956055","-1.1309003829956055","-1.1309003829956055"
"1621","-1.469846248626709","-1.469846248626709","-1.469846248626709"
"1625","-1.04759681224823","-1.04759681224823","-1.04759681224823"
"1627","-0.9638903141021729","-0.9638903141021729","-0.9638903141021729"
"1629","-1.8222167491912842","-1.8222167491912842","-1.8222167491912842"
"1631","-1.6185929775238037","-1.6185929775238037","-1.6185929775238037"
"1633","-1.2077895402908325","-1.2077895402908325","-1.2077895402908325"
"1635","-1.8427317142486572","-1.8427317142486572","-1.8427317142486572"
"1637","-1.0104879140853882","-1.0104879140853882","-1.0104879140853882"
"1639","-0.67588210105896","-0.67588210105896","-0.67588210105896"
"1641","-0.7422410845756531","-0.7422410845756531","-0.7422410845756531"
"1643","-1.262279748916626","-1.262279748916626","-1.262279748916626"
"1649","-0.8433362245559692","-0.8433362245559692","-0.8433362245559692"
"1655","-1.6924411058425903","-1.6924411058425903","-1.6924411058425903"
"1659","-1.590759038925171","-1.590759038925171","-1.590759038925171"
"1663","-0.9785426259040833","-0.9785426259040833","-0.9785426259040833"
"1667","-1.8167744874954224","-1.8167744874954224","-1.8167744874954224"
"1669","-1.030266284942627","-1.030266284942627","-1.030266284942627"
"1673","-1.9143794775009155","-1.9143794775009155","-1.9143794775009155"
"1683","-0.5146455764770508","-0.5146455764770508","-0.5146455764770508"
"1685","-0.9600068926811218","-0.9600068926811218","-0.9600068926811218"
"1687","-0.749663770198822","-0.749663770198822","-0.749663770198822"
"1689","-0.956268310546875","-0.956268310546875","-0.956268310546875"
"1699","-1.0687463283538818","-1.0687463283538818","-1.0687463283538818"
"1707","-1.349769115447998","-1.349769115447998","-1.349769115447998"
"1711","-0.816900372505188","-0.816900372505188","-0.816900372505188"
"1713","-1.1014173030853271","-1.1014173030853271","-1.1014173030853271"
"1721","-0.9172191023826599","-0.9172191023826599","-0.9172191023826599"
"1727","-0.6067147254943848","-0.6067147254943848","-0.6067147254943848"
"1729","-1.9524385929107666","-1.9524385929107666","-1.9524385929107666"
"1731","-0.9595227241516113","-0.9595227241516113","-0.9595227241516113"
"1735","-1.3444581031799316","-1.3444581031799316","-1.3444581031799316"
"1737","-0.7824846506118774","-0.7824846506118774","-0.7824846506118774"
"1741","-1.3606616258621216","-1.3606616258621216","-1.3606616258621216"
"1743","-1.1437885761260986","-1.1437885761260986","-1.1437885761260986"
"1745","-1.4337313175201416","-1.4337313175201416","-1.4337313175201416"
"1747","-0.8604346513748169","-0.8604346513748169","-0.8604346513748169"
"1749","-0.7276327013969421","-0.7276327013969421","-0.7276327013969421"
"1751","-1.1282386779785156","-1.1282386779785156","-1.1282386779785156"
"1759","-1.4392924308776855","-1.4392924308776855","-1.4392924308776855"
"1769","-1.4518074989318848","-1.4518074989318848","-1.4518074989318848"
"1771","-1.4601110219955444","-1.4601110219955444","-1.4601110219955444"
"1773","-1.0073596239089966","-1.0073596239089966","-1.0073596239089966"
"1775","-1.4024581909179688","-1.4024581909179688","-1.4024581909179688"
"1783","-1.2754414081573486","-1.2754414081573486","-1.2754414081573486"
"1785","-1.7306983470916748","-1.7306983470916748","-1.7306983470916748"
"1791","-1.0884549617767334","-1.0884549617767334","-1.0884549617767334"
"1793","-1.4426822662353516","-1.4426822662353516","-1.4426822662353516"
"1797","-1.3629088401794434","-1.3629088401794434","-1.3629088401794434"
"1799","-0.8542018532752991","-0.8542018532752991","-0.8542018532752991"
"1801","-1.3446595668792725","-1.3446595668792725","-1.3446595668792725"
"1803","-1.8380407094955444","-1.8380407094955444","-1.8380407094955444"
"1811","-0.6607688069343567","-0.6607688069343567","-0.6607688069343567"
"1817","-0.793703556060791","-0.793703556060791","-0.793703556060791"
"1819","-0.7422232627868652","-0.7422232627868652","-0.7422232627868652"
"1821","-1.0115317106246948","-1.0115317106246948","-1.0115317106246948"
"1825","-0.8076141476631165","-0.8076141476631165","-0.8076141476631165"
"1829","-0.7328729629516602","-0.7328729629516602","-0.7328729629516602"
"1833","-0.9406360387802124","-0.9406360387802124","-0.9406360387802124"
"1835","-0.735626220703125","-0.735626220703125","-0.735626220703125"
"1837","-1.1075714826583862","-1.1075714826583862","-1.1075714826583862"
"1839","-0.5632530450820923","-0.5632530450820923","-0.5632530450820923"
"1841","-1.3565864562988281","-1.3565864562988281","-1.3565864562988281"
"1843","-0.7977349162101746","-0.7977349162101746","-0.7977349162101746"
"1845","-0.7145641446113586","-0.7145641446113586","-0.7145641446113586"
"1849","-1.7337124347686768","-1.7337124347686768","-1.7337124347686768"
"1851","-0.6703550815582275","-0.6703550815582275","-0.6703550815582275"
"1855","-0.8354554772377014","-0.8354554772377014","-0.8354554772377014"
"1857","-1.3950884342193604","-1.3950884342193604","-1.3950884342193604"
"1859","-0.5907944440841675","-0.5907944440841675","-0.5907944440841675"
"1869","-1.5903879404067993","-1.5903879404067993","-1.5903879404067993"
"1871","-1.47050142288208","-1.47050142288208","-1.47050142288208"
"1875","-1.0335055589675903","-1.0335055589675903","-1.0335055589675903"
"1881","-0.8885759115219116","-0.8885759115219116","-0.8885759115219116"
"1883","-0.8543585538864136","-0.8543585538864136","-0.8543585538864136"
"1887","-0.7308743596076965","-0.7308743596076965","-0.7308743596076965"
"1893","-0.5784997344017029","-0.5784997344017029","-0.5784997344017029"
"1895","-0.6421048045158386","-0.6421048045158386","-0.6421048045158386"
"1897","-0.43862247467041016","-0.43862247467041016","-0.43862247467041016"
"1903","-1.2690198421478271","-1.2690198421478271","-1.2690198421478271"
"1907","-0.9914956092834473","-0.9914956092834473","-0.9914956092834473"
"1909","-1.3876309394836426","-1.3876309394836426","-1.3876309394836426"
"1913","-0.5465148091316223","-0.5465148091316223","-0.5465148091316223"
"1915","-0.317594975233078","-0.317594975233078","-0.317594975233078"
"1919","-1.052488088607788","-1.052488088607788","-1.052488088607788"
"1939","-1.6618472337722778","-1.6618472337722778","-1.6618472337722778"
"1941","-0.5344655513763428","-0.5344655513763428","-0.5344655513763428"
"1945","-0.7714376449584961","-0.7714376449584961","-0.7714376449584961"
"1947","-0.9484778046607971","-0.9484778046607971","-0.9484778046607971"
"1949","-1.1346720457077026","-1.1346720457077026","-1.1346720457077026"
"1951","-0.7149919867515564","-0.7149919867515564","-0.7149919867515564"
"1955","-0.7836853265762329","-0.7836853265762329","-0.7836853265762329"
"1957","-0.7089204788208008","-0.7089204788208008","-0.7089204788208008"
"1959","-0.5282986164093018","-0.5282986164093018","-0.5282986164093018"
"1961","-0.7287545204162598","-0.7287545204162598","-0.7287545204162598"
"1967","-2.004021644592285","-2.004021644592285","-2.004021644592285"
"1973","-1.1151796579360962","-1.1151796579360962","-1.1151796579360962"
"1975","-1.0346474647521973","-1.0346474647521973","-1.0346474647521973"
"1977","-1.045464038848877","-1.045464038848877","-1.045464038848877"
"1981","-0.4756429195404053","-0.4756429195404053","-0.4756429195404053"
"1987","-0.3512026071548462","-0.3512026071548462","-0.3512026071548462"
"1991","-0.8743997812271118","-0.8743997812271118","-0.8743997812271118"
"1995","-0.5249003767967224","-0.5249003767967224","-0.5249003767967224"
"1997","-0.7076751589775085","-0.7076751589775085","-0.7076751589775085"
"2001","-1.1782495975494385","-1.1782495975494385","-1.1782495975494385"
"2005","-0.4823835790157318","-0.4823835790157318","-0.4823835790157318"
"2007","-0.8115209341049194","-0.8115209341049194","-0.8115209341049194"
"2015","-1.058375358581543","-1.058375358581543","-1.058375358581543"
"2023","-0.7817016839981079","-0.7817016839981079","-0.7817016839981079"
"2025","-1.1880710124969482","-1.1880710124969482","-1.1880710124969482"
"2035","-0.5089559555053711","-0.5089559555053711","-0.5089559555053711"
"2043","-1.1398069858551025","-1.1398069858551025","-1.1398069858551025"
"2045","-1.701176643371582","-1.701176643371582","-1.701176643371582"
"2049","-0.38413485884666443","-0.38413485884666443","-0.38413485884666443"
"2053","-1.1212489604949951","-1.1212489604949951","-1.1212489604949951"
"2055","-0.7401671409606934","-0.7401671409606934","-0.7401671409606934"
"2059","-1.1333661079406738","-1.1333661079406738","-1.1333661079406738"
"2061","-0.5923925638198853","-0.5923925638198853","-0.5923925638198853"
"2063","-0.5650851130485535","-0.5650851130485535","-0.5650851130485535"
"2065","-0.3050224781036377","-0.3050224781036377","-0.3050224781036377"
"2069","-1.136682152748108","-1.136682152748108","-1.136682152748108"
"2071","-1.0433638095855713","-1.0433638095855713","-1.0433638095855713"
"2075","-0.6699160933494568","-0.6699160933494568","-0.6699160933494568"
"2083","-0.8225822448730469","-0.8225822448730469","-0.8225822448730469"
"2085","-1.6987231969833374","-1.6987231969833374","-1.6987231969833374"
"2089","-0.9538940191268921","-0.9538940191268921","-0.9538940191268921"
"2091","-0.4968908727169037","-0.4968908727169037","-0.4968908727169037"
"2093","-1.5890237092971802","-1.5890237092971802","-1.5890237092971802"
"2099","-0.885439932346344","-0.885439932346344","-0.885439932346344"
"2103","-1.9499058723449707","-1.9499058723449707","-1.9499058723449707"
"2107","-0.9705178737640381","-0.9705178737640381","-0.9705178737640381"
"2113","-0.6721463203430176","-0.6721463203430176","-0.6721463203430176"
"2115","-1.1474227905273438","-1.1474227905273438","-1.1474227905273438"
"2117","-0.47500818967819214","-0.47500818967819214","-0.47500818967819214"
"2119","-1.2519187927246094","-1.2519187927246094","-1.2519187927246094"
"2123","-0.7413369417190552","-0.7413369417190552","-0.7413369417190552"
"2129","-0.6069566607475281","-0.6069566607475281","-0.6069566607475281"
"2131","-0.37428078055381775","-0.37428078055381775","-0.37428078055381775"
"2139","-0.12262716889381409","-0.12262716889381409","-0.12262716889381409"
"2153","-0.6217024922370911","-0.6217024922370911","-0.6217024922370911"
"2157","-0.5046055316925049","-0.5046055316925049","-0.5046055316925049"
"2159","-1.4646904468536377","-1.4646904468536377","-1.4646904468536377"
"2161","-0.5939719080924988","-0.5939719080924988","-0.5939719080924988"
"2163","-0.9595507383346558","-0.9595507383346558","-0.9595507383346558"
"2165","-1.0096261501312256","-1.0096261501312256","-1.0096261501312256"
"2167","-0.6236684322357178","-0.6236684322357178","-0.6236684322357178"
"2169","-0.49807801842689514","-0.49807801842689514","-0.49807801842689514"
"2171","-0.5785092711448669","-0.5785092711448669","-0.5785092711448669"
"2175","-1.0993856191635132","-1.0993856191635132","-1.0993856191635132"
"2177","-1.2492444515228271","-1.2492444515228271","-1.2492444515228271"
"2179","-1.670145869255066","-1.670145869255066","-1.670145869255066"
"2183","-0.2899702191352844","-0.2899702191352844","-0.2899702191352844"
"2189","-1.8240625858306885","-1.8240625858306885","-1.8240625858306885"
"2191","-0.6222904920578003","-0.6222904920578003","-0.6222904920578003"
"2195","-0.31360673904418945","-0.31360673904418945","-0.31360673904418945"
"2197","-0.46778354048728943","-0.46778354048728943","-0.46778354048728943"
"2199","-0.4201454520225525","-0.4201454520225525","-0.4201454520225525"
"2203","-1.4549108743667603","-1.4549108743667603","-1.4549108743667603"
"2205","-0.529303252696991","-0.529303252696991","-0.529303252696991"
"2207","-0.8755216598510742","-0.8755216598510742","-0.8755216598510742"
"2209","-0.5602255463600159","-0.5602255463600159","-0.5602255463600159"
"2211","-0.9073196053504944","-0.9073196053504944","-0.9073196053504944"
"2213","-0.3730396032333374","-0.3730396032333374","-0.3730396032333374"
"2215","-0.5511409640312195","-0.5511409640312195","-0.5511409640312195"
"2223","-0.5114799737930298","-0.5114799737930298","-0.5114799737930298"
"2237","-0.6513863801956177","-0.6513863801956177","-0.6513863801956177"
"2243","-1.0335161685943604","-1.0335161685943604","-1.0335161685943604"
"2245","-0.689216673374176","-0.689216673374176","-0.689216673374176"
"2247","-0.6739206314086914","-0.6739206314086914","-0.6739206314086914"
"2249","-0.8467800617218018","-0.8467800617218018","-0.8467800617218018"
"2263","-0.4184046685695648","-0.4184046685695648","-0.4184046685695648"
"2265","-1.4778125286102295","-1.4778125286102295","-1.4778125286102295"
"2271","-0.2794218957424164","-0.2794218957424164","-0.2794218957424164"
"2273","-0.785720705986023","-0.785720705986023","-0.785720705986023"
"2275","-0.5932918787002563","-0.5932918787002563","-0.5932918787002563"
"2277","-0.24700927734375","-0.24700927734375","-0.24700927734375"
"2281","-0.3597920536994934","-0.3597920536994934","-0.3597920536994934"
"2283","-0.6125824451446533","-0.6125824451446533","-0.6125824451446533"
"2287","-0.7066515684127808","-0.7066515684127808","-0.7066515684127808"
"2289","-0.7477618455886841","-0.7477618455886841","-0.7477618455886841"
"2291","-0.8039238452911377","-0.8039238452911377","-0.8039238452911377"
"2293","-0.3934456706047058","-0.3934456706047058","-0.3934456706047058"
"2299","-0.9123005270957947","-0.9123005270957947","-0.9123005270957947"
"2301","-0.17841064929962158","-0.17841064929962158","-0.17841064929962158"
"2305","-0.4127785563468933","-0.4127785563468933","-0.4127785563468933"
"2317","-0.3655841648578644","-0.3655841648578644","-0.3655841648578644"
"2319","-0.5998731255531311","-0.5998731255531311","-0.5998731255531311"
"2321","-0.785164475440979","-0.785164475440979","-0.785164475440979"
"2323","-1.1381924152374268","-1.1381924152374268","-1.1381924152374268"
"2325","-1.058227300643921","-1.058227300643921","-1.058227300643921"
"2327","-0.5991694331169128","-0.5991694331169128","-0.5991694331169128"
"2333","-0.33621013164520264","-0.33621013164520264","-0.33621013164520264"
"2335","-0.965194046497345","-0.965194046497345","-0.965194046497345"
"2339","-0.4488300085067749","-0.4488300085067749","-0.4488300085067749"
"2345","-0.5672017931938171","-0.5672017931938171","-0.5672017931938171"
"2347","-0.8009496927261353","-0.8009496927261353","-0.8009496927261353"
"2349","-0.7836108207702637","-0.7836108207702637","-0.7836108207702637"
