"Step","still-disco-8 - Smallest CBF value","still-disco-8 - Smallest CBF value__MIN","still-disco-8 - Smallest CBF value__MAX"
"19591","0.14079488813877106","0.14079488813877106","0.14079488813877106"
"19593","0.10730952024459839","0.10730952024459839","0.10730952024459839"
"19597","-0.034318383783102036","-0.034318383783102036","-0.034318383783102036"
"19605","-0.07782643288373947","-0.07782643288373947","-0.07782643288373947"
"19607","-0.05889537185430527","-0.05889537185430527","-0.05889537185430527"
"19609","-0.07151638716459274","-0.07151638716459274","-0.07151638716459274"
"19613","-0.031923454254865646","-0.031923454254865646","-0.031923454254865646"
"19615","0.004117159638553858","0.004117159638553858","0.004117159638553858"
"19619","0.03255023807287216","0.03255023807287216","0.03255023807287216"
"19621","0.014387762174010277","0.014387762174010277","0.014387762174010277"
"19623","0.002638931153342128","0.002638931153342128","0.002638931153342128"
"19625","-0.0031143890228122473","-0.0031143890228122473","-0.0031143890228122473"
"19629","-0.0918937399983406","-0.0918937399983406","-0.0918937399983406"
"19637","-0.16148896515369415","-0.16148896515369415","-0.16148896515369415"
"19639","-0.21886788308620453","-0.21886788308620453","-0.21886788308620453"
"19645","-0.027928892523050308","-0.027928892523050308","-0.027928892523050308"
"19653","0.009804537519812584","0.009804537519812584","0.009804537519812584"
"19657","-0.03348076343536377","-0.03348076343536377","-0.03348076343536377"
"19659","-0.038236115127801895","-0.038236115127801895","-0.038236115127801895"
"19661","-0.028857974335551262","-0.028857974335551262","-0.028857974335551262"
"19671","-0.12991921603679657","-0.12991921603679657","-0.12991921603679657"
"19675","-0.20863337814807892","-0.20863337814807892","-0.20863337814807892"
"19679","-0.16529139876365662","-0.16529139876365662","-0.16529139876365662"
"19683","-0.13098426163196564","-0.13098426163196564","-0.13098426163196564"
"19689","-0.03774481266736984","-0.03774481266736984","-0.03774481266736984"
"19691","-0.04917095601558685","-0.04917095601558685","-0.04917095601558685"
"19695","-0.009238572791218758","-0.009238572791218758","-0.009238572791218758"
"19701","-0.04064014181494713","-0.04064014181494713","-0.04064014181494713"
"19703","-0.12221480160951614","-0.12221480160951614","-0.12221480160951614"
"19705","-0.14312371611595154","-0.14312371611595154","-0.14312371611595154"
"19713","-0.12561506032943726","-0.12561506032943726","-0.12561506032943726"
"19715","0.04382920265197754","0.04382920265197754","0.04382920265197754"
"19717","0.024047240614891052","0.024047240614891052","0.024047240614891052"
"19719","-0.024537915363907814","-0.024537915363907814","-0.024537915363907814"
"19723","-0.1407848447561264","-0.1407848447561264","-0.1407848447561264"
"19733","-0.2562862038612366","-0.2562862038612366","-0.2562862038612366"
"19735","-0.22592657804489136","-0.22592657804489136","-0.22592657804489136"
"19737","-0.18647712469100952","-0.18647712469100952","-0.18647712469100952"
"19739","-0.1358262449502945","-0.1358262449502945","-0.1358262449502945"
"19743","-0.020387014374136925","-0.020387014374136925","-0.020387014374136925"
"19753","0.11780178546905518","0.11780178546905518","0.11780178546905518"
"19755","0.10008803009986877","0.10008803009986877","0.10008803009986877"
"19759","0.06972260028123856","0.06972260028123856","0.06972260028123856"
"19761","-0.03757678344845772","-0.03757678344845772","-0.03757678344845772"
"19763","-0.14088082313537598","-0.14088082313537598","-0.14088082313537598"
"19767","-0.289738267660141","-0.289738267660141","-0.289738267660141"
"19769","0.069468192756176","0.069468192756176","0.069468192756176"
"19771","-0.047813039273023605","-0.047813039273023605","-0.047813039273023605"
"19773","0.047335777431726456","0.047335777431726456","0.047335777431726456"
"19787","-0.16949495673179626","-0.16949495673179626","-0.16949495673179626"
"19789","-0.04445536807179451","-0.04445536807179451","-0.04445536807179451"
"19803","-0.1533186435699463","-0.1533186435699463","-0.1533186435699463"
"19805","-0.1564033329486847","-0.1564033329486847","-0.1564033329486847"
"19813","0.037321362644433975","0.037321362644433975","0.037321362644433975"
"19815","0.07231760770082474","0.07231760770082474","0.07231760770082474"
"19819","0.06869790703058243","0.06869790703058243","0.06869790703058243"
"19821","-0.06038255989551544","-0.06038255989551544","-0.06038255989551544"
"19823","-0.039872314780950546","-0.039872314780950546","-0.039872314780950546"
"19825","-0.02318558841943741","-0.02318558841943741","-0.02318558841943741"
"19827","-0.02459295466542244","-0.02459295466542244","-0.02459295466542244"
"19833","0.03279214724898338","0.03279214724898338","0.03279214724898338"
"19835","0.03720768913626671","0.03720768913626671","0.03720768913626671"
"19841","0.06491103768348694","0.06491103768348694","0.06491103768348694"
"19845","0.07640082389116287","0.07640082389116287","0.07640082389116287"
"19849","0.04784935340285301","0.04784935340285301","0.04784935340285301"
"19851","0.05500825121998787","0.05500825121998787","0.05500825121998787"
"19855","0.04349386692047119","0.04349386692047119","0.04349386692047119"
"19861","0.03621383011341095","0.03621383011341095","0.03621383011341095"
"19863","0.05313853174448013","0.05313853174448013","0.05313853174448013"
"19865","0.003995741717517376","0.003995741717517376","0.003995741717517376"
"19873","0.010515044443309307","0.010515044443309307","0.010515044443309307"
"19875","0.059640154242515564","0.059640154242515564","0.059640154242515564"
"19883","0.03099714033305645","0.03099714033305645","0.03099714033305645"
"19885","-0.03731052204966545","-0.03731052204966545","-0.03731052204966545"
"19887","-0.09723278135061264","-0.09723278135061264","-0.09723278135061264"
"19891","-0.16110971570014954","-0.16110971570014954","-0.16110971570014954"
"19893","-0.15567925572395325","-0.15567925572395325","-0.15567925572395325"
"19897","-0.06648924201726913","-0.06648924201726913","-0.06648924201726913"
"19899","-0.0036390998866409063","-0.0036390998866409063","-0.0036390998866409063"
"19901","0.05141355097293854","0.05141355097293854","0.05141355097293854"
"19907","0.09308931231498718","0.09308931231498718","0.09308931231498718"
"19909","0.014802015386521816","0.014802015386521816","0.014802015386521816"
"19911","0.0036172163672745228","0.0036172163672745228","0.0036172163672745228"
"19913","-0.07112056761980057","-0.07112056761980057","-0.07112056761980057"
"19915","-0.06847688555717468","-0.06847688555717468","-0.06847688555717468"
"19917","-0.11521205306053162","-0.11521205306053162","-0.11521205306053162"
"19919","-0.16311076283454895","-0.16311076283454895","-0.16311076283454895"
"19921","-0.17774495482444763","-0.17774495482444763","-0.17774495482444763"
"19925","-0.07672716677188873","-0.07672716677188873","-0.07672716677188873"
"19931","0.04156569391489029","0.04156569391489029","0.04156569391489029"
"19933","0.09417906403541565","0.09417906403541565","0.09417906403541565"
"19937","-0.013938951306045055","-0.013938951306045055","-0.013938951306045055"
"19941","0.008788969367742538","0.008788969367742538","0.008788969367742538"
"19945","-0.0066013759933412075","-0.0066013759933412075","-0.0066013759933412075"
"19949","-0.04139299690723419","-0.04139299690723419","-0.04139299690723419"
"19951","-0.03390657901763916","-0.03390657901763916","-0.03390657901763916"
"19953","-0.056064728647470474","-0.056064728647470474","-0.056064728647470474"
"19959","-0.22622473537921906","-0.22622473537921906","-0.22622473537921906"
"19965","0.0014879144728183746","0.0014879144728183746","0.0014879144728183746"
"19967","-0.026713741943240166","-0.026713741943240166","-0.026713741943240166"
"19969","-0.04977705702185631","-0.04977705702185631","-0.04977705702185631"
"19971","-0.03643752634525299","-0.03643752634525299","-0.03643752634525299"
"19973","0.014699894934892654","0.014699894934892654","0.014699894934892654"
"19977","-0.03914773836731911","-0.03914773836731911","-0.03914773836731911"
"19979","-0.10959617048501968","-0.10959617048501968","-0.10959617048501968"
"19987","0.07963917404413223","0.07963917404413223","0.07963917404413223"
"19989","0.07723679393529892","0.07723679393529892","0.07723679393529892"
"19993","0.07820561528205872","0.07820561528205872","0.07820561528205872"
"19997","0.06374932080507278","0.06374932080507278","0.06374932080507278"
"20001","0.08489957451820374","0.08489957451820374","0.08489957451820374"
"20003","0.09914138913154602","0.09914138913154602","0.09914138913154602"
"20005","0.05076737329363823","0.05076737329363823","0.05076737329363823"
"20015","-0.17387746274471283","-0.17387746274471283","-0.17387746274471283"
"20019","-0.1158260777592659","-0.1158260777592659","-0.1158260777592659"
"20025","-0.029584402218461037","-0.029584402218461037","-0.029584402218461037"
"20027","0.006728251930326223","0.006728251930326223","0.006728251930326223"
"20035","-0.07328646630048752","-0.07328646630048752","-0.07328646630048752"
"20039","-0.06344347447156906","-0.06344347447156906","-0.06344347447156906"
"20041","-0.007238500751554966","-0.007238500751554966","-0.007238500751554966"
"20043","-0.0016199426027014852","-0.0016199426027014852","-0.0016199426027014852"
"20047","-0.044310178607702255","-0.044310178607702255","-0.044310178607702255"
"20055","-0.15355822443962097","-0.15355822443962097","-0.15355822443962097"
"20057","-0.14121435582637787","-0.14121435582637787","-0.14121435582637787"
"20059","-0.11382884532213211","-0.11382884532213211","-0.11382884532213211"
"20063","-0.012775537557899952","-0.012775537557899952","-0.012775537557899952"
"20065","0.06427355855703354","0.06427355855703354","0.06427355855703354"
"20067","-0.03538452461361885","-0.03538452461361885","-0.03538452461361885"
"20071","-0.17305919528007507","-0.17305919528007507","-0.17305919528007507"
"20073","-0.17011329531669617","-0.17011329531669617","-0.17011329531669617"
"20075","-0.1330011785030365","-0.1330011785030365","-0.1330011785030365"
"20077","-0.08056303858757019","-0.08056303858757019","-0.08056303858757019"
"20089","-0.04660307615995407","-0.04660307615995407","-0.04660307615995407"
"20093","0.007788048591464758","0.007788048591464758","0.007788048591464758"
"20095","0.002996748546138406","0.002996748546138406","0.002996748546138406"
"20097","-0.03604026883840561","-0.03604026883840561","-0.03604026883840561"
"20109","-0.14048486948013306","-0.14048486948013306","-0.14048486948013306"
"20113","-0.09241850674152374","-0.09241850674152374","-0.09241850674152374"
"20115","-0.08653806149959564","-0.08653806149959564","-0.08653806149959564"
"20117","-0.11059907078742981","-0.11059907078742981","-0.11059907078742981"
"20119","-0.15171122550964355","-0.15171122550964355","-0.15171122550964355"
"20121","-0.15909120440483093","-0.15909120440483093","-0.15909120440483093"
"20123","-0.12962737679481506","-0.12962737679481506","-0.12962737679481506"
"20125","-0.06576604396104813","-0.06576604396104813","-0.06576604396104813"
"20127","-0.24157580733299255","-0.24157580733299255","-0.24157580733299255"
"20129","-0.03574668616056442","-0.03574668616056442","-0.03574668616056442"
"20131","-0.08172281086444855","-0.08172281086444855","-0.08172281086444855"
"20133","-0.10678248107433319","-0.10678248107433319","-0.10678248107433319"
"20141","-0.26175668835639954","-0.26175668835639954","-0.26175668835639954"
"20145","-0.21051456034183502","-0.21051456034183502","-0.21051456034183502"
"20149","-0.06310156732797623","-0.06310156732797623","-0.06310156732797623"
"20153","-0.11036469042301178","-0.11036469042301178","-0.11036469042301178"
"20155","-0.073431096971035","-0.073431096971035","-0.073431096971035"
"20157","-0.05580012500286102","-0.05580012500286102","-0.05580012500286102"
"20161","-0.11982900649309158","-0.11982900649309158","-0.11982900649309158"
"20163","-0.16509772837162018","-0.16509772837162018","-0.16509772837162018"
"20165","-0.18571016192436218","-0.18571016192436218","-0.18571016192436218"
"20171","-0.1581205278635025","-0.1581205278635025","-0.1581205278635025"
"20173","-0.1636253446340561","-0.1636253446340561","-0.1636253446340561"
"20175","-0.11134309321641922","-0.11134309321641922","-0.11134309321641922"
"20177","-0.05038009211421013","-0.05038009211421013","-0.05038009211421013"
"20183","0.04835738241672516","0.04835738241672516","0.04835738241672516"
"20185","0.05038401484489441","0.05038401484489441","0.05038401484489441"
"20187","0.016853773966431618","0.016853773966431618","0.016853773966431618"
"20189","-0.04393342509865761","-0.04393342509865761","-0.04393342509865761"
"20191","-0.13260959088802338","-0.13260959088802338","-0.13260959088802338"
"20195","-0.232345312833786","-0.232345312833786","-0.232345312833786"
"20197","-0.23747582733631134","-0.23747582733631134","-0.23747582733631134"
"20209","0.05296744778752327","0.05296744778752327","0.05296744778752327"
"20217","-0.16779498755931854","-0.16779498755931854","-0.16779498755931854"
"20219","-0.18883824348449707","-0.18883824348449707","-0.18883824348449707"
"20221","-0.020017487928271294","-0.020017487928271294","-0.020017487928271294"
"20235","0.07389215379953384","0.07389215379953384","0.07389215379953384"
"20237","0.019826199859380722","0.019826199859380722","0.019826199859380722"
"20239","0.008903983049094677","0.008903983049094677","0.008903983049094677"
"20243","0.06640642881393433","0.06640642881393433","0.06640642881393433"
"20245","-0.0037843873724341393","-0.0037843873724341393","-0.0037843873724341393"
"20247","-0.15849103033542633","-0.15849103033542633","-0.15849103033542633"
"20259","-0.07198166847229004","-0.07198166847229004","-0.07198166847229004"
"20261","-0.10236457735300064","-0.10236457735300064","-0.10236457735300064"
"20263","-0.07585035264492035","-0.07585035264492035","-0.07585035264492035"
"20265","0.009707365185022354","0.009707365185022354","0.009707365185022354"
"20275","-0.11107390373945236","-0.11107390373945236","-0.11107390373945236"
"20279","-0.3149046301841736","-0.3149046301841736","-0.3149046301841736"
"20281","-0.13092491030693054","-0.13092491030693054","-0.13092491030693054"
"20283","-0.18430621922016144","-0.18430621922016144","-0.18430621922016144"
"20289","-0.2013702094554901","-0.2013702094554901","-0.2013702094554901"
"20291","-0.17182064056396484","-0.17182064056396484","-0.17182064056396484"
"20293","-0.14041796326637268","-0.14041796326637268","-0.14041796326637268"
"20299","-0.15451988577842712","-0.15451988577842712","-0.15451988577842712"
"20303","-0.03379170969128609","-0.03379170969128609","-0.03379170969128609"
"20305","-0.10172896087169647","-0.10172896087169647","-0.10172896087169647"
"20313","-0.15758909285068512","-0.15758909285068512","-0.15758909285068512"
"20315","-0.2315165251493454","-0.2315165251493454","-0.2315165251493454"
"20321","-0.06603030860424042","-0.06603030860424042","-0.06603030860424042"
"20323","-0.048263516277074814","-0.048263516277074814","-0.048263516277074814"
"20325","-0.04472607374191284","-0.04472607374191284","-0.04472607374191284"
"20327","-0.03518558293581009","-0.03518558293581009","-0.03518558293581009"
"20331","-0.030377324670553207","-0.030377324670553207","-0.030377324670553207"
"20337","-0.10347674041986465","-0.10347674041986465","-0.10347674041986465"
"20339","-0.08231081068515778","-0.08231081068515778","-0.08231081068515778"
"20343","0.0043251849710941315","0.0043251849710941315","0.0043251849710941315"
"20347","0.015731358900666237","0.015731358900666237","0.015731358900666237"
"20353","-0.17142483592033386","-0.17142483592033386","-0.17142483592033386"
"20355","-0.20018653571605682","-0.20018653571605682","-0.20018653571605682"
"20361","-0.0825425535440445","-0.0825425535440445","-0.0825425535440445"
"20365","0.039402153342962265","0.039402153342962265","0.039402153342962265"
"20367","0.08417420089244843","0.08417420089244843","0.08417420089244843"
"20377","-0.011396077461540699","-0.011396077461540699","-0.011396077461540699"
"20379","-0.12121139466762543","-0.12121139466762543","-0.12121139466762543"
"20381","-0.20161186158657074","-0.20161186158657074","-0.20161186158657074"
"20383","-0.25219258666038513","-0.25219258666038513","-0.25219258666038513"
"20385","-0.25525227189064026","-0.25525227189064026","-0.25525227189064026"
"20389","-0.1772141456604004","-0.1772141456604004","-0.1772141456604004"
"20391","-0.12327035516500473","-0.12327035516500473","-0.12327035516500473"
"20393","-0.06075407192111015","-0.06075407192111015","-0.06075407192111015"
"20395","0.004543217830359936","0.004543217830359936","0.004543217830359936"
"20401","-0.19832955300807953","-0.19832955300807953","-0.19832955300807953"
"20405","-0.1322946548461914","-0.1322946548461914","-0.1322946548461914"
"20409","-0.04314814507961273","-0.04314814507961273","-0.04314814507961273"
"20413","-0.12708060443401337","-0.12708060443401337","-0.12708060443401337"
"20415","-0.122083880007267","-0.122083880007267","-0.122083880007267"
"20417","-0.0857781171798706","-0.0857781171798706","-0.0857781171798706"
"20421","-0.026371216401457787","-0.026371216401457787","-0.026371216401457787"
"20427","-0.15110629796981812","-0.15110629796981812","-0.15110629796981812"
"20439","-0.13765186071395874","-0.13765186071395874","-0.13765186071395874"
"20447","-0.030648455023765564","-0.030648455023765564","-0.030648455023765564"
"20449","0.02499905228614807","0.02499905228614807","0.02499905228614807"
"20457","0.04954413324594498","0.04954413324594498","0.04954413324594498"
"20459","0.01885264180600643","0.01885264180600643","0.01885264180600643"
"20465","0.008756175637245178","0.008756175637245178","0.008756175637245178"
"20467","0.013346950523555279","0.013346950523555279","0.013346950523555279"
"20473","0.041949592530727386","0.041949592530727386","0.041949592530727386"
"20479","0.035118281841278076","0.035118281841278076","0.035118281841278076"
"20481","0.015858201310038567","0.015858201310038567","0.015858201310038567"
"20483","0.03317315876483917","0.03317315876483917","0.03317315876483917"
"20485","-0.0027285562828183174","-0.0027285562828183174","-0.0027285562828183174"
"20487","-0.036041662096977234","-0.036041662096977234","-0.036041662096977234"
"20491","-0.06822624802589417","-0.06822624802589417","-0.06822624802589417"
"20495","-0.0980619490146637","-0.0980619490146637","-0.0980619490146637"
"20499","-0.048646535724401474","-0.048646535724401474","-0.048646535724401474"
"20505","0.05283582583069801","0.05283582583069801","0.05283582583069801"
"20509","-0.08064638078212738","-0.08064638078212738","-0.08064638078212738"
"20511","-0.15086311101913452","-0.15086311101913452","-0.15086311101913452"
"20513","-0.1989811658859253","-0.1989811658859253","-0.1989811658859253"
"20515","-0.22230736911296844","-0.22230736911296844","-0.22230736911296844"
"20517","-0.2110496610403061","-0.2110496610403061","-0.2110496610403061"
"20521","-0.10488197207450867","-0.10488197207450867","-0.10488197207450867"
"20525","0.05705000087618828","0.05705000087618828","0.05705000087618828"
"20529","0.1594049632549286","0.1594049632549286","0.1594049632549286"
"20535","0.036915235221385956","0.036915235221385956","0.036915235221385956"
"20537","-0.0656237006187439","-0.0656237006187439","-0.0656237006187439"
"20539","-0.15123097598552704","-0.15123097598552704","-0.15123097598552704"
"20541","-0.20887885987758636","-0.20887885987758636","-0.20887885987758636"
"20543","-0.2238585650920868","-0.2238585650920868","-0.2238585650920868"
"20545","-0.19625891745090485","-0.19625891745090485","-0.19625891745090485"
"20553","-0.17074960470199585","-0.17074960470199585","-0.17074960470199585"
"20557","-0.17416967451572418","-0.17416967451572418","-0.17416967451572418"
"20563","-0.024306125938892365","-0.024306125938892365","-0.024306125938892365"
"20565","-0.029570499435067177","-0.029570499435067177","-0.029570499435067177"
"20567","-0.008992565795779228","-0.008992565795779228","-0.008992565795779228"
"20569","0.04531343653798103","0.04531343653798103","0.04531343653798103"
"20571","0.0651170015335083","0.0651170015335083","0.0651170015335083"
"20579","-0.027586787939071655","-0.027586787939071655","-0.027586787939071655"
"20589","-0.10530224442481995","-0.10530224442481995","-0.10530224442481995"
"20591","-0.15693823993206024","-0.15693823993206024","-0.15693823993206024"
"20593","-0.19046619534492493","-0.19046619534492493","-0.19046619534492493"
"20597","-0.17031998932361603","-0.17031998932361603","-0.17031998932361603"
"20603","0.06022271513938904","0.06022271513938904","0.06022271513938904"
"20605","0.03879661113023758","0.03879661113023758","0.03879661113023758"
"20607","-0.03959880769252777","-0.03959880769252777","-0.03959880769252777"
"20611","-0.15479080379009247","-0.15479080379009247","-0.15479080379009247"
"20617","0.05441844463348389","0.05441844463348389","0.05441844463348389"
"20621","0.07770644128322601","0.07770644128322601","0.07770644128322601"
"20623","0.062241800129413605","0.062241800129413605","0.062241800129413605"
"20627","0.036377258598804474","0.036377258598804474","0.036377258598804474"
"20629","0.017686355859041214","0.017686355859041214","0.017686355859041214"
"20631","-0.008800873532891273","-0.008800873532891273","-0.008800873532891273"
"20633","-0.018496163189411163","-0.018496163189411163","-0.018496163189411163"
"20637","-0.06232769414782524","-0.06232769414782524","-0.06232769414782524"
"20639","-0.10183598101139069","-0.10183598101139069","-0.10183598101139069"
"20641","-0.14180980622768402","-0.14180980622768402","-0.14180980622768402"
"20647","-0.2066241055727005","-0.2066241055727005","-0.2066241055727005"
"20649","-0.18813414871692657","-0.18813414871692657","-0.18813414871692657"
"20653","-0.08592324703931808","-0.08592324703931808","-0.08592324703931808"
"20655","-0.09138817340135574","-0.09138817340135574","-0.09138817340135574"
"20661","-0.12336239218711853","-0.12336239218711853","-0.12336239218711853"
"20663","-0.020927567034959793","-0.020927567034959793","-0.020927567034959793"
"20665","-0.19185340404510498","-0.19185340404510498","-0.19185340404510498"
"20667","0.06198086589574814","0.06198086589574814","0.06198086589574814"
"20671","-0.012097304686903954","-0.012097304686903954","-0.012097304686903954"
"20673","-0.025024231523275375","-0.025024231523275375","-0.025024231523275375"
"20675","0.020807409659028053","0.020807409659028053","0.020807409659028053"
"20677","-0.08376463502645493","-0.08376463502645493","-0.08376463502645493"
"20681","-0.19431838393211365","-0.19431838393211365","-0.19431838393211365"
"20687","-0.22568345069885254","-0.22568345069885254","-0.22568345069885254"
"20689","-0.14601704478263855","-0.14601704478263855","-0.14601704478263855"
"20691","-0.05108259990811348","-0.05108259990811348","-0.05108259990811348"
"20693","-0.07170899957418442","-0.07170899957418442","-0.07170899957418442"
"20695","-0.10908812284469604","-0.10908812284469604","-0.10908812284469604"
"20697","-0.12760110199451447","-0.12760110199451447","-0.12760110199451447"
"20699","-0.11795178055763245","-0.11795178055763245","-0.11795178055763245"
"20701","-0.07498086243867874","-0.07498086243867874","-0.07498086243867874"
"20705","-0.11764803528785706","-0.11764803528785706","-0.11764803528785706"
"20711","-0.25273802876472473","-0.25273802876472473","-0.25273802876472473"
"20715","-0.21237504482269287","-0.21237504482269287","-0.21237504482269287"
"20719","-0.03126087039709091","-0.03126087039709091","-0.03126087039709091"
"20721","0.07420847564935684","0.07420847564935684","0.07420847564935684"
"20723","0.0663718432188034","0.0663718432188034","0.0663718432188034"
"20725","0.1095607802271843","0.1095607802271843","0.1095607802271843"
"20733","0.04681173339486122","0.04681173339486122","0.04681173339486122"
"20735","-0.04117539897561073","-0.04117539897561073","-0.04117539897561073"
"20737","-0.12256575375795364","-0.12256575375795364","-0.12256575375795364"
"20741","-0.25770631432533264","-0.25770631432533264","-0.25770631432533264"
"20743","-0.27468591928482056","-0.27468591928482056","-0.27468591928482056"
"20745","-0.2151874452829361","-0.2151874452829361","-0.2151874452829361"
"20751","-0.08305716514587402","-0.08305716514587402","-0.08305716514587402"
"20761","-0.09000825881958008","-0.09000825881958008","-0.09000825881958008"
"20775","0.15208229422569275","0.15208229422569275","0.15208229422569275"
"20781","0.17568284273147583","0.17568284273147583","0.17568284273147583"
"20795","-0.10625603795051575","-0.10625603795051575","-0.10625603795051575"
"20797","-0.11357874423265457","-0.11357874423265457","-0.11357874423265457"
"20799","-0.10907275974750519","-0.10907275974750519","-0.10907275974750519"
"20803","-0.07383101433515549","-0.07383101433515549","-0.07383101433515549"
"20805","-0.04017586261034012","-0.04017586261034012","-0.04017586261034012"
"20807","0.004586788360029459","0.004586788360029459","0.004586788360029459"
"20809","-0.03506254032254219","-0.03506254032254219","-0.03506254032254219"
"20811","-0.08304201066493988","-0.08304201066493988","-0.08304201066493988"
"20815","-0.07983112335205078","-0.07983112335205078","-0.07983112335205078"
"20817","-0.03207968547940254","-0.03207968547940254","-0.03207968547940254"
"20819","0.020125774666666985","0.020125774666666985","0.020125774666666985"
"20821","-0.05235928297042847","-0.05235928297042847","-0.05235928297042847"
"20825","-0.24579711258411407","-0.24579711258411407","-0.24579711258411407"
"20827","-0.012317130342125893","-0.012317130342125893","-0.012317130342125893"
"20831","-0.04881496727466583","-0.04881496727466583","-0.04881496727466583"
"20833","-0.0646607056260109","-0.0646607056260109","-0.0646607056260109"
"20839","-0.03405317664146423","-0.03405317664146423","-0.03405317664146423"
"20845","-0.044991619884967804","-0.044991619884967804","-0.044991619884967804"
"20855","-0.18363136053085327","-0.18363136053085327","-0.18363136053085327"
"20857","-0.22268182039260864","-0.22268182039260864","-0.22268182039260864"
"20859","-0.23376308381557465","-0.23376308381557465","-0.23376308381557465"
"20861","-0.2026630938053131","-0.2026630938053131","-0.2026630938053131"
"20863","-0.14329251646995544","-0.14329251646995544","-0.14329251646995544"
"20867","-0.022017816081643105","-0.022017816081643105","-0.022017816081643105"
"20873","-0.12728315591812134","-0.12728315591812134","-0.12728315591812134"
"20875","-0.10655555129051208","-0.10655555129051208","-0.10655555129051208"
"20877","-0.1193821132183075","-0.1193821132183075","-0.1193821132183075"
"20879","-0.1544414907693863","-0.1544414907693863","-0.1544414907693863"
"20883","-0.08317497372627258","-0.08317497372627258","-0.08317497372627258"
"20885","0.03478278964757919","0.03478278964757919","0.03478278964757919"
"20891","0.013033383525907993","0.013033383525907993","0.013033383525907993"
"20893","0.024932516738772392","0.024932516738772392","0.024932516738772392"
"20895","0.05327649042010307","0.05327649042010307","0.05327649042010307"
"20897","0.0869789645075798","0.0869789645075798","0.0869789645075798"
"20905","-0.001044684904627502","-0.001044684904627502","-0.001044684904627502"
"20909","0.04484151676297188","0.04484151676297188","0.04484151676297188"
"20913","0.1300726979970932","0.1300726979970932","0.1300726979970932"
"20915","0.10252295434474945","0.10252295434474945","0.10252295434474945"
"20919","0.14441967010498047","0.14441967010498047","0.14441967010498047"
"20927","0.05717688798904419","0.05717688798904419","0.05717688798904419"
"20929","0.0071829697117209435","0.0071829697117209435","0.0071829697117209435"
"20931","-0.014506988227367401","-0.014506988227367401","-0.014506988227367401"
"20933","0.0068298643454909325","0.0068298643454909325","0.0068298643454909325"
"20935","0.06967130303382874","0.06967130303382874","0.06967130303382874"
"20941","-0.11577256768941879","-0.11577256768941879","-0.11577256768941879"
"20943","-0.17896252870559692","-0.17896252870559692","-0.17896252870559692"
"20945","0.009572639130055904","0.009572639130055904","0.009572639130055904"
"20947","0.00722151855006814","0.00722151855006814","0.00722151855006814"
"20953","-0.04256352037191391","-0.04256352037191391","-0.04256352037191391"
"20955","0.0019787142518907785","0.0019787142518907785","0.0019787142518907785"
"20957","0.026568150147795677","0.026568150147795677","0.026568150147795677"
"20959","-0.05891687795519829","-0.05891687795519829","-0.05891687795519829"
"20965","-0.24166369438171387","-0.24166369438171387","-0.24166369438171387"
"20971","-0.0947156623005867","-0.0947156623005867","-0.0947156623005867"
"20973","-0.12012697011232376","-0.12012697011232376","-0.12012697011232376"
"20979","-0.042869847267866135","-0.042869847267866135","-0.042869847267866135"
"20981","0.027608228847384453","0.027608228847384453","0.027608228847384453"
"20985","0.016797570511698723","0.016797570511698723","0.016797570511698723"
"20987","-0.005895574111491442","-0.005895574111491442","-0.005895574111491442"
"20993","0.053837671875953674","0.053837671875953674","0.053837671875953674"
"20997","-0.03695908933877945","-0.03695908933877945","-0.03695908933877945"
"20999","-0.06400822848081589","-0.06400822848081589","-0.06400822848081589"
"21001","-0.07992345839738846","-0.07992345839738846","-0.07992345839738846"
"21003","-0.11345380544662476","-0.11345380544662476","-0.11345380544662476"
"21011","-0.16580262780189514","-0.16580262780189514","-0.16580262780189514"
"21015","-0.17211484909057617","-0.17211484909057617","-0.17211484909057617"
"21019","-0.12598398327827454","-0.12598398327827454","-0.12598398327827454"
"21021","-0.07550999522209167","-0.07550999522209167","-0.07550999522209167"
"21025","-0.02789413556456566","-0.02789413556456566","-0.02789413556456566"
"21029","-0.13620977103710175","-0.13620977103710175","-0.13620977103710175"
"21031","-0.16553111374378204","-0.16553111374378204","-0.16553111374378204"
"21049","-0.11277520656585693","-0.11277520656585693","-0.11277520656585693"
"21051","-0.09484940022230148","-0.09484940022230148","-0.09484940022230148"
"21053","-0.11135909706354141","-0.11135909706354141","-0.11135909706354141"
"21059","-0.09779657423496246","-0.09779657423496246","-0.09779657423496246"
"21063","-0.1034533828496933","-0.1034533828496933","-0.1034533828496933"
"21067","-0.07885616272687912","-0.07885616272687912","-0.07885616272687912"
"21069","-0.13884121179580688","-0.13884121179580688","-0.13884121179580688"
"21075","-0.18059569597244263","-0.18059569597244263","-0.18059569597244263"
"21077","-0.09877508878707886","-0.09877508878707886","-0.09877508878707886"
"21079","-0.04698304459452629","-0.04698304459452629","-0.04698304459452629"
"21087","-0.01780265010893345","-0.01780265010893345","-0.01780265010893345"
"21089","-0.009340282529592514","-0.009340282529592514","-0.009340282529592514"
"21091","0.018336746841669083","0.018336746841669083","0.018336746841669083"
"21093","0.005541058722883463","0.005541058722883463","0.005541058722883463"
"21095","-0.04531276598572731","-0.04531276598572731","-0.04531276598572731"
"21097","-0.08004125207662582","-0.08004125207662582","-0.08004125207662582"
"21099","-0.1598583310842514","-0.1598583310842514","-0.1598583310842514"
