"Step","resilient-blaze-9 - Smallest CBF constraint(unfiltered)","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MIN","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MAX"
"28287","-0.4164915680885315","-0.4164915680885315","-0.4164915680885315"
"28289","-0.36959704756736755","-0.36959704756736755","-0.36959704756736755"
"28293","-0.500324010848999","-0.500324010848999","-0.500324010848999"
"28295","-0.8139969706535339","-0.8139969706535339","-0.8139969706535339"
"28297","-0.5910544395446777","-0.5910544395446777","-0.5910544395446777"
"28299","-0.1524125635623932","-0.1524125635623932","-0.1524125635623932"
"28301","-0.42380189895629883","-0.42380189895629883","-0.42380189895629883"
"28303","-0.8670984506607056","-0.8670984506607056","-0.8670984506607056"
"28305","-0.7227717638015747","-0.7227717638015747","-0.7227717638015747"
"28307","-0.5322479009628296","-0.5322479009628296","-0.5322479009628296"
"28313","-0.9332573413848877","-0.9332573413848877","-0.9332573413848877"
"28317","-0.3171147108078003","-0.3171147108078003","-0.3171147108078003"
"28325","-0.666313648223877","-0.666313648223877","-0.666313648223877"
"28331","-0.34393373131752014","-0.34393373131752014","-0.34393373131752014"
"28335","-0.5708513855934143","-0.5708513855934143","-0.5708513855934143"
"28337","-0.554629921913147","-0.554629921913147","-0.554629921913147"
"28339","-0.02978135086596012","-0.02978135086596012","-0.02978135086596012"
"28341","-0.5106200575828552","-0.5106200575828552","-0.5106200575828552"
"28345","-0.21007376909255981","-0.21007376909255981","-0.21007376909255981"
"28347","-0.309126079082489","-0.309126079082489","-0.309126079082489"
"28353","-0.34390494227409363","-0.34390494227409363","-0.34390494227409363"
"28355","-0.1538296937942505","-0.1538296937942505","-0.1538296937942505"
"28359","-0.8370513916015625","-0.8370513916015625","-0.8370513916015625"
"28363","-0.30000805854797363","-0.30000805854797363","-0.30000805854797363"
"28367","-0.4443832337856293","-0.4443832337856293","-0.4443832337856293"
"28369","-0.3937678039073944","-0.3937678039073944","-0.3937678039073944"
"28377","-0.20089870691299438","-0.20089870691299438","-0.20089870691299438"
"28379","-0.05637919902801514","-0.05637919902801514","-0.05637919902801514"
"28383","-0.3059275448322296","-0.3059275448322296","-0.3059275448322296"
"28409","-0.20140856504440308","-0.20140856504440308","-0.20140856504440308"
"28411","-0.35253268480300903","-0.35253268480300903","-0.35253268480300903"
"28417","-0.34326013922691345","-0.34326013922691345","-0.34326013922691345"
"28419","-0.751156210899353","-0.751156210899353","-0.751156210899353"
"28431","-1.380734920501709","-1.380734920501709","-1.380734920501709"
"28437","-0.2542594075202942","-0.2542594075202942","-0.2542594075202942"
"28441","-0.3584062457084656","-0.3584062457084656","-0.3584062457084656"
"28445","-0.2349594235420227","-0.2349594235420227","-0.2349594235420227"
"28447","-0.3131304085254669","-0.3131304085254669","-0.3131304085254669"
"28449","-0.23370248079299927","-0.23370248079299927","-0.23370248079299927"
"28451","-0.42773038148880005","-0.42773038148880005","-0.42773038148880005"
"28453","-0.5491245985031128","-0.5491245985031128","-0.5491245985031128"
"28457","-0.6795138716697693","-0.6795138716697693","-0.6795138716697693"
"28459","-0.05031156539916992","-0.05031156539916992","-0.05031156539916992"
"28463","-0.6651127934455872","-0.6651127934455872","-0.6651127934455872"
"28467","-0.4609484076499939","-0.4609484076499939","-0.4609484076499939"
"28471","-0.9710104465484619","-0.9710104465484619","-0.9710104465484619"
"28475","-0.6300894618034363","-0.6300894618034363","-0.6300894618034363"
"28477","-0.40693849325180054","-0.40693849325180054","-0.40693849325180054"
"28479","-0.35204851627349854","-0.35204851627349854","-0.35204851627349854"
"28481","-0.5186518430709839","-0.5186518430709839","-0.5186518430709839"
"28483","-0.7401435375213623","-0.7401435375213623","-0.7401435375213623"
"28485","-0.06305688619613647","-0.06305688619613647","-0.06305688619613647"
"28487","-0.7373507022857666","-0.7373507022857666","-0.7373507022857666"
"28497","-0.1620865762233734","-0.1620865762233734","-0.1620865762233734"
"28499","-0.21577052772045135","-0.21577052772045135","-0.21577052772045135"
"28501","-0.3878277540206909","-0.3878277540206909","-0.3878277540206909"
"28509","-0.381338894367218","-0.381338894367218","-0.381338894367218"
"28511","-0.6301113367080688","-0.6301113367080688","-0.6301113367080688"
"28513","-0.7425235509872437","-0.7425235509872437","-0.7425235509872437"
"28517","-0.17708885669708252","-0.17708885669708252","-0.17708885669708252"
"28521","-0.4598594903945923","-0.4598594903945923","-0.4598594903945923"
"28523","-0.49022507667541504","-0.49022507667541504","-0.49022507667541504"
"28527","-0.5681228637695312","-0.5681228637695312","-0.5681228637695312"
"28531","-1.3854892253875732","-1.3854892253875732","-1.3854892253875732"
"28533","-0.3354363441467285","-0.3354363441467285","-0.3354363441467285"
"28535","-0.25530633330345154","-0.25530633330345154","-0.25530633330345154"
"28537","-0.4702882766723633","-0.4702882766723633","-0.4702882766723633"
"28539","-0.3803878426551819","-0.3803878426551819","-0.3803878426551819"
"28545","-0.6284106373786926","-0.6284106373786926","-0.6284106373786926"
"28549","-1.6314725875854492","-1.6314725875854492","-1.6314725875854492"
"28551","-0.80697101354599","-0.80697101354599","-0.80697101354599"
"28557","-0.3286842405796051","-0.3286842405796051","-0.3286842405796051"
"28565","-0.3551996350288391","-0.3551996350288391","-0.3551996350288391"
"28575","-0.1967017948627472","-0.1967017948627472","-0.1967017948627472"
"28581","-1.0025062561035156","-1.0025062561035156","-1.0025062561035156"
"28583","-1.104106068611145","-1.104106068611145","-1.104106068611145"
"28585","-1.1150476932525635","-1.1150476932525635","-1.1150476932525635"
"28589","-0.5438365340232849","-0.5438365340232849","-0.5438365340232849"
"28591","-0.19224508106708527","-0.19224508106708527","-0.19224508106708527"
"28593","-0.875220537185669","-0.875220537185669","-0.875220537185669"
"28595","-0.26730382442474365","-0.26730382442474365","-0.26730382442474365"
"28597","-0.28587108850479126","-0.28587108850479126","-0.28587108850479126"
"28599","-0.26727426052093506","-0.26727426052093506","-0.26727426052093506"
"28601","-0.6752990484237671","-0.6752990484237671","-0.6752990484237671"
"28603","-0.1952134370803833","-0.1952134370803833","-0.1952134370803833"
"28605","-0.23657557368278503","-0.23657557368278503","-0.23657557368278503"
"28609","-0.772909939289093","-0.772909939289093","-0.772909939289093"
"28611","-0.5766066908836365","-0.5766066908836365","-0.5766066908836365"
"28615","-0.61357182264328","-0.61357182264328","-0.61357182264328"
"28617","-0.5437847971916199","-0.5437847971916199","-0.5437847971916199"
"28621","-0.7913715839385986","-0.7913715839385986","-0.7913715839385986"
"28623","-0.4904424846172333","-0.4904424846172333","-0.4904424846172333"
"28631","-0.17616777122020721","-0.17616777122020721","-0.17616777122020721"
"28637","0","0","0"
"28639","-0.04438936710357666","-0.04438936710357666","-0.04438936710357666"
"28641","-0.5054486989974976","-0.5054486989974976","-0.5054486989974976"
"28643","-0.052298933267593384","-0.052298933267593384","-0.052298933267593384"
"28645","-0.8094289898872375","-0.8094289898872375","-0.8094289898872375"
"28647","-0.9351657629013062","-0.9351657629013062","-0.9351657629013062"
"28649","-0.37676340341567993","-0.37676340341567993","-0.37676340341567993"
"28651","-0.5157163143157959","-0.5157163143157959","-0.5157163143157959"
"28655","-1.4978063106536865","-1.4978063106536865","-1.4978063106536865"
"28657","0","0","0"
"28659","-0.11933115124702454","-0.11933115124702454","-0.11933115124702454"
"28661","-0.28720778226852417","-0.28720778226852417","-0.28720778226852417"
"28663","-0.4469931423664093","-0.4469931423664093","-0.4469931423664093"
"28673","-0.2176213264465332","-0.2176213264465332","-0.2176213264465332"
"28675","-0.5610970258712769","-0.5610970258712769","-0.5610970258712769"
"28679","-1.204056978225708","-1.204056978225708","-1.204056978225708"
"28683","-0.3015126585960388","-0.3015126585960388","-0.3015126585960388"
"28685","-0.3836215138435364","-0.3836215138435364","-0.3836215138435364"
"28687","-0.5896222591400146","-0.5896222591400146","-0.5896222591400146"
"28699","-0.4790419042110443","-0.4790419042110443","-0.4790419042110443"
"28703","-0.4023713767528534","-0.4023713767528534","-0.4023713767528534"
"28705","-0.8402232527732849","-0.8402232527732849","-0.8402232527732849"
"28711","-0.6825021505355835","-0.6825021505355835","-0.6825021505355835"
"28713","-0.8249005079269409","-0.8249005079269409","-0.8249005079269409"
"28715","-0.7646470665931702","-0.7646470665931702","-0.7646470665931702"
"28717","-0.2466116100549698","-0.2466116100549698","-0.2466116100549698"
"28721","-0.5735582113265991","-0.5735582113265991","-0.5735582113265991"
"28723","-0.07254577428102493","-0.07254577428102493","-0.07254577428102493"
"28733","-0.4867194592952728","-0.4867194592952728","-0.4867194592952728"
"28745","-0.19350695610046387","-0.19350695610046387","-0.19350695610046387"
"28749","-0.2509286105632782","-0.2509286105632782","-0.2509286105632782"
"28751","-1.0694711208343506","-1.0694711208343506","-1.0694711208343506"
"28753","-0.40091758966445923","-0.40091758966445923","-0.40091758966445923"
"28757","-0.5464638471603394","-0.5464638471603394","-0.5464638471603394"
"28759","-0.12493881583213806","-0.12493881583213806","-0.12493881583213806"
"28761","-1.1347349882125854","-1.1347349882125854","-1.1347349882125854"
"28765","-0.9549477696418762","-0.9549477696418762","-0.9549477696418762"
"28769","-0.5486533045768738","-0.5486533045768738","-0.5486533045768738"
"28773","-0.32168763875961304","-0.32168763875961304","-0.32168763875961304"
"28777","-0.38528406620025635","-0.38528406620025635","-0.38528406620025635"
"28781","-0.41247788071632385","-0.41247788071632385","-0.41247788071632385"
"28783","-0.32777321338653564","-0.32777321338653564","-0.32777321338653564"
"28785","-0.6869549751281738","-0.6869549751281738","-0.6869549751281738"
"28799","-0.7259701490402222","-0.7259701490402222","-0.7259701490402222"
"28801","-0.4534452557563782","-0.4534452557563782","-0.4534452557563782"
"28805","-0.45751672983169556","-0.45751672983169556","-0.45751672983169556"
"28813","-0.3802969753742218","-0.3802969753742218","-0.3802969753742218"
"28817","-0.8638579845428467","-0.8638579845428467","-0.8638579845428467"
"28825","-0.5831059813499451","-0.5831059813499451","-0.5831059813499451"
"28827","-0.5256557464599609","-0.5256557464599609","-0.5256557464599609"
"28831","0","0","0"
"28835","-0.431269109249115","-0.431269109249115","-0.431269109249115"
"28839","-0.398756206035614","-0.398756206035614","-0.398756206035614"
"28843","-0.5761699676513672","-0.5761699676513672","-0.5761699676513672"
"28845","-0.15940465033054352","-0.15940465033054352","-0.15940465033054352"
"28849","-0.30087000131607056","-0.30087000131607056","-0.30087000131607056"
"28851","-0.16451087594032288","-0.16451087594032288","-0.16451087594032288"
"28855","-0.3511298894882202","-0.3511298894882202","-0.3511298894882202"
"28857","-0.2550470530986786","-0.2550470530986786","-0.2550470530986786"
"28859","-0.8140156269073486","-0.8140156269073486","-0.8140156269073486"
"28861","-0.5174616575241089","-0.5174616575241089","-0.5174616575241089"
"28863","-0.644622802734375","-0.644622802734375","-0.644622802734375"
"28867","-0.34398090839385986","-0.34398090839385986","-0.34398090839385986"
"28869","-0.5168955326080322","-0.5168955326080322","-0.5168955326080322"
"28871","-0.40293774008750916","-0.40293774008750916","-0.40293774008750916"
"28873","-0.09312582015991211","-0.09312582015991211","-0.09312582015991211"
"28877","-0.050752878189086914","-0.050752878189086914","-0.050752878189086914"
"28879","-0.5111558437347412","-0.5111558437347412","-0.5111558437347412"
"28881","-0.2285960614681244","-0.2285960614681244","-0.2285960614681244"
"28883","-0.17077910900115967","-0.17077910900115967","-0.17077910900115967"
"28891","-0.2589879333972931","-0.2589879333972931","-0.2589879333972931"
"28895","-1.0674455165863037","-1.0674455165863037","-1.0674455165863037"
"28897","-0.7266085147857666","-0.7266085147857666","-0.7266085147857666"
"28907","-0.7288314700126648","-0.7288314700126648","-0.7288314700126648"
"28909","-0.1982315182685852","-0.1982315182685852","-0.1982315182685852"
"28911","-0.31711840629577637","-0.31711840629577637","-0.31711840629577637"
"28915","-0.43305259943008423","-0.43305259943008423","-0.43305259943008423"
"28917","-0.04520070552825928","-0.04520070552825928","-0.04520070552825928"
"28919","-0.5858531594276428","-0.5858531594276428","-0.5858531594276428"
"28923","-0.3985694646835327","-0.3985694646835327","-0.3985694646835327"
"28927","-0.46222519874572754","-0.46222519874572754","-0.46222519874572754"
"28931","-0.5199906826019287","-0.5199906826019287","-0.5199906826019287"
"28935","-0.3446887731552124","-0.3446887731552124","-0.3446887731552124"
"28937","-0.12113979458808899","-0.12113979458808899","-0.12113979458808899"
"28943","-0.6827878952026367","-0.6827878952026367","-0.6827878952026367"
"28947","-0.3182608187198639","-0.3182608187198639","-0.3182608187198639"
"28951","-0.13131985068321228","-0.13131985068321228","-0.13131985068321228"
"28961","-0.4386778473854065","-0.4386778473854065","-0.4386778473854065"
"28965","-0.218508780002594","-0.218508780002594","-0.218508780002594"
"28967","-0.4238847494125366","-0.4238847494125366","-0.4238847494125366"
"28969","-0.7373949885368347","-0.7373949885368347","-0.7373949885368347"
"28971","-0.4306269884109497","-0.4306269884109497","-0.4306269884109497"
"28973","-0.8397224545478821","-0.8397224545478821","-0.8397224545478821"
"28975","-0.21271419525146484","-0.21271419525146484","-0.21271419525146484"
"28981","-0.5140213370323181","-0.5140213370323181","-0.5140213370323181"
"28983","-0.5174616575241089","-0.5174616575241089","-0.5174616575241089"
"28985","-0.8531585931777954","-0.8531585931777954","-0.8531585931777954"
"28987","-0.34153223037719727","-0.34153223037719727","-0.34153223037719727"
"28989","-0.8750540614128113","-0.8750540614128113","-0.8750540614128113"
"28993","-0.5602001547813416","-0.5602001547813416","-0.5602001547813416"
"28995","-1.2388126850128174","-1.2388126850128174","-1.2388126850128174"
"28997","-0.5820122957229614","-0.5820122957229614","-0.5820122957229614"
"29001","-0.2649106979370117","-0.2649106979370117","-0.2649106979370117"
"29005","-0.1738479733467102","-0.1738479733467102","-0.1738479733467102"
"29013","-0.2390097826719284","-0.2390097826719284","-0.2390097826719284"
"29015","-0.6262586116790771","-0.6262586116790771","-0.6262586116790771"
"29021","-0.06277567893266678","-0.06277567893266678","-0.06277567893266678"
"29023","-0.9248326420783997","-0.9248326420783997","-0.9248326420783997"
"29027","-0.9241935014724731","-0.9241935014724731","-0.9241935014724731"
"29031","-0.5483682155609131","-0.5483682155609131","-0.5483682155609131"
"29033","-0.2684079110622406","-0.2684079110622406","-0.2684079110622406"
"29035","-0.4567686915397644","-0.4567686915397644","-0.4567686915397644"
"29037","-0.24264448881149292","-0.24264448881149292","-0.24264448881149292"
"29039","-0.10938066244125366","-0.10938066244125366","-0.10938066244125366"
"29041","-0.37249207496643066","-0.37249207496643066","-0.37249207496643066"
"29043","-0.5103578567504883","-0.5103578567504883","-0.5103578567504883"
"29053","-0.2487216293811798","-0.2487216293811798","-0.2487216293811798"
"29059","-0.2534690499305725","-0.2534690499305725","-0.2534690499305725"
"29063","-0.32413896918296814","-0.32413896918296814","-0.32413896918296814"
"29067","-0.59180748462677","-0.59180748462677","-0.59180748462677"
"29071","-0.4525498151779175","-0.4525498151779175","-0.4525498151779175"
"29073","-0.33322420716285706","-0.33322420716285706","-0.33322420716285706"
"29077","-0.1089416965842247","-0.1089416965842247","-0.1089416965842247"
"29085","-0.12662085890769958","-0.12662085890769958","-0.12662085890769958"
"29091","-0.373820424079895","-0.373820424079895","-0.373820424079895"
"29093","-0.044929955154657364","-0.044929955154657364","-0.044929955154657364"
"29097","-0.0954560935497284","-0.0954560935497284","-0.0954560935497284"
"29101","-0.2916331887245178","-0.2916331887245178","-0.2916331887245178"
"29103","-0.21762752532958984","-0.21762752532958984","-0.21762752532958984"
"29109","-0.16997618973255157","-0.16997618973255157","-0.16997618973255157"
"29111","-0.3496212363243103","-0.3496212363243103","-0.3496212363243103"
"29115","-0.5737720727920532","-0.5737720727920532","-0.5737720727920532"
"29119","-1.0132386684417725","-1.0132386684417725","-1.0132386684417725"
"29125","-0.2344462275505066","-0.2344462275505066","-0.2344462275505066"
"29133","-0.33549264073371887","-0.33549264073371887","-0.33549264073371887"
"29137","-0.2580009400844574","-0.2580009400844574","-0.2580009400844574"
"29139","-0.7023302316665649","-0.7023302316665649","-0.7023302316665649"
"29143","-1.4144665002822876","-1.4144665002822876","-1.4144665002822876"
"29145","-0.6168007254600525","-0.6168007254600525","-0.6168007254600525"
"29147","-0.48639994859695435","-0.48639994859695435","-0.48639994859695435"
"29151","-0.8969758749008179","-0.8969758749008179","-0.8969758749008179"
"29153","-1.021827220916748","-1.021827220916748","-1.021827220916748"
"29157","-0.9749343395233154","-0.9749343395233154","-0.9749343395233154"
"29159","-0.4699086546897888","-0.4699086546897888","-0.4699086546897888"
"29165","-0.46019190549850464","-0.46019190549850464","-0.46019190549850464"
"29167","-0.26450228691101074","-0.26450228691101074","-0.26450228691101074"
"29171","-0.2998006343841553","-0.2998006343841553","-0.2998006343841553"
"29175","-0.5212914943695068","-0.5212914943695068","-0.5212914943695068"
"29181","-0.23267382383346558","-0.23267382383346558","-0.23267382383346558"
"29185","-0.36943864822387695","-0.36943864822387695","-0.36943864822387695"
"29187","-0.5856411457061768","-0.5856411457061768","-0.5856411457061768"
"29189","-0.6375157833099365","-0.6375157833099365","-0.6375157833099365"
"29199","-0.4685319662094116","-0.4685319662094116","-0.4685319662094116"
"29203","-0.05228018760681152","-0.05228018760681152","-0.05228018760681152"
"29205","-0.21905702352523804","-0.21905702352523804","-0.21905702352523804"
"29209","-0.23956900835037231","-0.23956900835037231","-0.23956900835037231"
"29217","0","0","0"
"29219","-0.08328032493591309","-0.08328032493591309","-0.08328032493591309"
"29225","-0.3538457453250885","-0.3538457453250885","-0.3538457453250885"
"29231","-1.294329285621643","-1.294329285621643","-1.294329285621643"
"29239","-1.1939165592193604","-1.1939165592193604","-1.1939165592193604"
"29241","-0.5515353679656982","-0.5515353679656982","-0.5515353679656982"
"29243","-0.1422148197889328","-0.1422148197889328","-0.1422148197889328"
"29245","-0.3810827136039734","-0.3810827136039734","-0.3810827136039734"
"29247","-0.9104852080345154","-0.9104852080345154","-0.9104852080345154"
"29249","-0.7483745217323303","-0.7483745217323303","-0.7483745217323303"
"29251","-0.37833061814308167","-0.37833061814308167","-0.37833061814308167"
"29257","-0.4572696387767792","-0.4572696387767792","-0.4572696387767792"
"29263","-0.8819248080253601","-0.8819248080253601","-0.8819248080253601"
"29265","-0.18137574195861816","-0.18137574195861816","-0.18137574195861816"
"29269","-1.3218930959701538","-1.3218930959701538","-1.3218930959701538"
"29273","-0.1561357080936432","-0.1561357080936432","-0.1561357080936432"
"29275","-0.7506539225578308","-0.7506539225578308","-0.7506539225578308"
"29277","-0.3678668737411499","-0.3678668737411499","-0.3678668737411499"
"29279","-0.7791869044303894","-0.7791869044303894","-0.7791869044303894"
"29283","-1.5329442024230957","-1.5329442024230957","-1.5329442024230957"
"29285","-0.5206900238990784","-0.5206900238990784","-0.5206900238990784"
"29289","-0.021525178104639053","-0.021525178104639053","-0.021525178104639053"
"29293","-0.3316221535205841","-0.3316221535205841","-0.3316221535205841"
"29295","-0.46219176054000854","-0.46219176054000854","-0.46219176054000854"
"29297","-0.2678620517253876","-0.2678620517253876","-0.2678620517253876"
"29299","-0.17509600520133972","-0.17509600520133972","-0.17509600520133972"
"29303","-0.3648107051849365","-0.3648107051849365","-0.3648107051849365"
"29307","-1.0325130224227905","-1.0325130224227905","-1.0325130224227905"
"29311","-0.12276339530944824","-0.12276339530944824","-0.12276339530944824"
"29315","-0.6808872818946838","-0.6808872818946838","-0.6808872818946838"
"29319","-0.7508455514907837","-0.7508455514907837","-0.7508455514907837"
"29321","-0.7840704321861267","-0.7840704321861267","-0.7840704321861267"
"29323","-0.5886800289154053","-0.5886800289154053","-0.5886800289154053"
"29327","-0.41308853030204773","-0.41308853030204773","-0.41308853030204773"
"29333","-0.5490583777427673","-0.5490583777427673","-0.5490583777427673"
"29335","-0.5478419065475464","-0.5478419065475464","-0.5478419065475464"
"29337","-0.6652426719665527","-0.6652426719665527","-0.6652426719665527"
"29343","-0.07882967591285706","-0.07882967591285706","-0.07882967591285706"
"29345","-0.9424934387207031","-0.9424934387207031","-0.9424934387207031"
"29349","-0.6139665842056274","-0.6139665842056274","-0.6139665842056274"
"29363","-0.23914772272109985","-0.23914772272109985","-0.23914772272109985"
"29365","-0.2968720495700836","-0.2968720495700836","-0.2968720495700836"
"29371","-0.013974606990814209","-0.013974606990814209","-0.013974606990814209"
"29377","-0.07837778329849243","-0.07837778329849243","-0.07837778329849243"
"29383","-0.20613732933998108","-0.20613732933998108","-0.20613732933998108"
"29385","-0.2853783965110779","-0.2853783965110779","-0.2853783965110779"
"29393","-0.5560237169265747","-0.5560237169265747","-0.5560237169265747"
"29399","-0.953181266784668","-0.953181266784668","-0.953181266784668"
"29405","-0.14785462617874146","-0.14785462617874146","-0.14785462617874146"
"29407","-0.4487878084182739","-0.4487878084182739","-0.4487878084182739"
"29409","-0.6477519273757935","-0.6477519273757935","-0.6477519273757935"
"29415","-0.8201926946640015","-0.8201926946640015","-0.8201926946640015"
"29427","-0.5590307116508484","-0.5590307116508484","-0.5590307116508484"
"29429","-0.5052162408828735","-0.5052162408828735","-0.5052162408828735"
"29435","-0.7730010747909546","-0.7730010747909546","-0.7730010747909546"
"29441","-0.13633950054645538","-0.13633950054645538","-0.13633950054645538"
"29443","-0.12686890363693237","-0.12686890363693237","-0.12686890363693237"
"29449","-0.7012225389480591","-0.7012225389480591","-0.7012225389480591"
"29451","-0.18072423338890076","-0.18072423338890076","-0.18072423338890076"
"29453","-0.26590362191200256","-0.26590362191200256","-0.26590362191200256"
"29459","-1.237032175064087","-1.237032175064087","-1.237032175064087"
"29463","-0.1366402953863144","-0.1366402953863144","-0.1366402953863144"
"29465","-1.4769703149795532","-1.4769703149795532","-1.4769703149795532"
"29467","-0.8431585431098938","-0.8431585431098938","-0.8431585431098938"
"29469","-1.2519220113754272","-1.2519220113754272","-1.2519220113754272"
"29471","-0.1286190152168274","-0.1286190152168274","-0.1286190152168274"
"29475","-1.0047645568847656","-1.0047645568847656","-1.0047645568847656"
"29477","-0.037512294948101044","-0.037512294948101044","-0.037512294948101044"
"29485","-0.36967113614082336","-0.36967113614082336","-0.36967113614082336"
"29487","-0.43563926219940186","-0.43563926219940186","-0.43563926219940186"
"29491","-0.42258790135383606","-0.42258790135383606","-0.42258790135383606"
"29493","-0.5736884474754333","-0.5736884474754333","-0.5736884474754333"
"29495","-0.5436381101608276","-0.5436381101608276","-0.5436381101608276"
"29497","-0.926803708076477","-0.926803708076477","-0.926803708076477"
"29501","-1.090456485748291","-1.090456485748291","-1.090456485748291"
"29503","-0.3671131432056427","-0.3671131432056427","-0.3671131432056427"
"29505","-0.24640151858329773","-0.24640151858329773","-0.24640151858329773"
"29515","-0.44215327501296997","-0.44215327501296997","-0.44215327501296997"
"29517","-0.7972632646560669","-0.7972632646560669","-0.7972632646560669"
"29525","-0.7537234425544739","-0.7537234425544739","-0.7537234425544739"
"29529","-0.311953604221344","-0.311953604221344","-0.311953604221344"
"29531","-0.40762028098106384","-0.40762028098106384","-0.40762028098106384"
"29537","-0.8762752413749695","-0.8762752413749695","-0.8762752413749695"
"29545","-0.4779411256313324","-0.4779411256313324","-0.4779411256313324"
"29547","-1.073816180229187","-1.073816180229187","-1.073816180229187"
"29551","-0.4234389066696167","-0.4234389066696167","-0.4234389066696167"
"29553","-0.11933591216802597","-0.11933591216802597","-0.11933591216802597"
"29555","-0.7589331865310669","-0.7589331865310669","-0.7589331865310669"
"29557","-0.5585684776306152","-0.5585684776306152","-0.5585684776306152"
"29561","-0.832541823387146","-0.832541823387146","-0.832541823387146"
"29563","-0.13984470069408417","-0.13984470069408417","-0.13984470069408417"
"29565","-0.4463629424571991","-0.4463629424571991","-0.4463629424571991"
"29569","-0.5623639225959778","-0.5623639225959778","-0.5623639225959778"
"29573","-1.0220506191253662","-1.0220506191253662","-1.0220506191253662"
"29575","-0.17832118272781372","-0.17832118272781372","-0.17832118272781372"
"29577","-0.8353696465492249","-0.8353696465492249","-0.8353696465492249"
"29579","-0.5865249633789062","-0.5865249633789062","-0.5865249633789062"
"29581","-0.1472173035144806","-0.1472173035144806","-0.1472173035144806"
"29583","-0.5016982555389404","-0.5016982555389404","-0.5016982555389404"
"29589","-0.4272991120815277","-0.4272991120815277","-0.4272991120815277"
"29591","-0.8469007015228271","-0.8469007015228271","-0.8469007015228271"
"29593","-0.9397574067115784","-0.9397574067115784","-0.9397574067115784"
"29595","-0.8161851167678833","-0.8161851167678833","-0.8161851167678833"
"29599","-0.42502468824386597","-0.42502468824386597","-0.42502468824386597"
"29603","-1.5491094589233398","-1.5491094589233398","-1.5491094589233398"
"29605","-0.702160656452179","-0.702160656452179","-0.702160656452179"
"29611","-0.6045267581939697","-0.6045267581939697","-0.6045267581939697"
"29615","-0.14037427306175232","-0.14037427306175232","-0.14037427306175232"
"29619","-0.19092953205108643","-0.19092953205108643","-0.19092953205108643"
"29621","-0.3373798727989197","-0.3373798727989197","-0.3373798727989197"
"29625","-0.14207369089126587","-0.14207369089126587","-0.14207369089126587"
"29631","-0.5474053621292114","-0.5474053621292114","-0.5474053621292114"
"29633","-0.9081506729125977","-0.9081506729125977","-0.9081506729125977"
"29637","-0.30975186824798584","-0.30975186824798584","-0.30975186824798584"
"29641","-0.057606447488069534","-0.057606447488069534","-0.057606447488069534"
"29643","-0.33201393485069275","-0.33201393485069275","-0.33201393485069275"
"29645","-0.7574262022972107","-0.7574262022972107","-0.7574262022972107"
"29647","-0.22019639611244202","-0.22019639611244202","-0.22019639611244202"
"29651","-0.32700881361961365","-0.32700881361961365","-0.32700881361961365"
"29655","-0.11872245371341705","-0.11872245371341705","-0.11872245371341705"
"29659","-0.33310502767562866","-0.33310502767562866","-0.33310502767562866"
"29661","-0.1289372593164444","-0.1289372593164444","-0.1289372593164444"
"29667","-0.24656230211257935","-0.24656230211257935","-0.24656230211257935"
"29669","-0.22650349140167236","-0.22650349140167236","-0.22650349140167236"
"29673","-0.48696520924568176","-0.48696520924568176","-0.48696520924568176"
"29675","-0.22761207818984985","-0.22761207818984985","-0.22761207818984985"
"29677","-0.07834433019161224","-0.07834433019161224","-0.07834433019161224"
"29683","-1.0337963104248047","-1.0337963104248047","-1.0337963104248047"
"29685","-0.17769169807434082","-0.17769169807434082","-0.17769169807434082"
"29691","-0.18292418122291565","-0.18292418122291565","-0.18292418122291565"
"29693","-0.3831733465194702","-0.3831733465194702","-0.3831733465194702"
"29697","-0.032593727111816406","-0.032593727111816406","-0.032593727111816406"
"29707","-0.5719592571258545","-0.5719592571258545","-0.5719592571258545"
"29723","-0.9588108658790588","-0.9588108658790588","-0.9588108658790588"
"29727","-0.2862190008163452","-0.2862190008163452","-0.2862190008163452"
"29735","-0.2508372366428375","-0.2508372366428375","-0.2508372366428375"
"29737","-1.2209341526031494","-1.2209341526031494","-1.2209341526031494"
"29747","-0.4906163513660431","-0.4906163513660431","-0.4906163513660431"
"29751","-0.46896791458129883","-0.46896791458129883","-0.46896791458129883"
"29755","-0.6088107824325562","-0.6088107824325562","-0.6088107824325562"
"29757","-0.9658167362213135","-0.9658167362213135","-0.9658167362213135"
"29761","-0.8597151041030884","-0.8597151041030884","-0.8597151041030884"
"29763","-0.1605890691280365","-0.1605890691280365","-0.1605890691280365"
"29765","-0.3630768954753876","-0.3630768954753876","-0.3630768954753876"
"29767","-0.920633852481842","-0.920633852481842","-0.920633852481842"
"29769","-0.7232502698898315","-0.7232502698898315","-0.7232502698898315"
"29773","-0.239425390958786","-0.239425390958786","-0.239425390958786"
"29775","-0.5550135970115662","-0.5550135970115662","-0.5550135970115662"
"29781","-0.33871781826019287","-0.33871781826019287","-0.33871781826019287"
"29785","-0.4846687316894531","-0.4846687316894531","-0.4846687316894531"
"29791","-0.14007386565208435","-0.14007386565208435","-0.14007386565208435"
"29797","-0.03965957090258598","-0.03965957090258598","-0.03965957090258598"
"29801","-0.1443825364112854","-0.1443825364112854","-0.1443825364112854"
