"Step","resilient-blaze-9 - Smallest CBF value","resilient-blaze-9 - Smallest CBF value__MIN","resilient-blaze-9 - Smallest CBF value__MAX"
"19849","-0.09446965157985687","-0.09446965157985687","-0.09446965157985687"
"19851","-0.08923531323671341","-0.08923531323671341","-0.08923531323671341"
"19859","-0.09617669880390167","-0.09617669880390167","-0.09617669880390167"
"19861","-0.0841725617647171","-0.0841725617647171","-0.0841725617647171"
"19865","-0.011713231913745403","-0.011713231913745403","-0.011713231913745403"
"19867","-0.062031090259552","-0.062031090259552","-0.062031090259552"
"19869","-0.024363810196518898","-0.024363810196518898","-0.024363810196518898"
"19877","-0.04641580581665039","-0.04641580581665039","-0.04641580581665039"
"19879","-0.038562875241041183","-0.038562875241041183","-0.038562875241041183"
"19881","-0.029162775725126266","-0.029162775725126266","-0.029162775725126266"
"19885","-0.13927505910396576","-0.13927505910396576","-0.13927505910396576"
"19887","-0.0313972570002079","-0.0313972570002079","-0.0313972570002079"
"19889","-0.020611515268683434","-0.020611515268683434","-0.020611515268683434"
"19891","-0.008658401668071747","-0.008658401668071747","-0.008658401668071747"
"19893","0.01052884291857481","0.01052884291857481","0.01052884291857481"
"19897","-0.015336592681705952","-0.015336592681705952","-0.015336592681705952"
"19903","0.013745159842073917","0.013745159842073917","0.013745159842073917"
"19909","-0.04845162853598595","-0.04845162853598595","-0.04845162853598595"
"19915","0.021047253161668777","0.021047253161668777","0.021047253161668777"
"19917","0.0009622225188650191","0.0009622225188650191","0.0009622225188650191"
"19919","0.013085409067571163","0.013085409067571163","0.013085409067571163"
"19923","0.0016521286452189088","0.0016521286452189088","0.0016521286452189088"
"19933","-0.18675661087036133","-0.18675661087036133","-0.18675661087036133"
"19941","0.0613025538623333","0.0613025538623333","0.0613025538623333"
"19945","0.06276039779186249","0.06276039779186249","0.06276039779186249"
"19949","0.1138484850525856","0.1138484850525856","0.1138484850525856"
"19951","0.08173994719982147","0.08173994719982147","0.08173994719982147"
"19965","-0.02498033083975315","-0.02498033083975315","-0.02498033083975315"
"19969","-0.047656793147325516","-0.047656793147325516","-0.047656793147325516"
"19971","-0.06613869220018387","-0.06613869220018387","-0.06613869220018387"
"19973","-0.12333270162343979","-0.12333270162343979","-0.12333270162343979"
"19979","0.03220763057470322","0.03220763057470322","0.03220763057470322"
"19983","0.02955283410847187","0.02955283410847187","0.02955283410847187"
"19985","0.024111628532409668","0.024111628532409668","0.024111628532409668"
"19993","0.017372142523527145","0.017372142523527145","0.017372142523527145"
"19997","0.051574449986219406","0.051574449986219406","0.051574449986219406"
"20009","-0.0006672062445431948","-0.0006672062445431948","-0.0006672062445431948"
"20013","-0.08480354398488998","-0.08480354398488998","-0.08480354398488998"
"20015","-0.11553836613893509","-0.11553836613893509","-0.11553836613893509"
"20017","-0.1347029209136963","-0.1347029209136963","-0.1347029209136963"
"20019","-0.13892565667629242","-0.13892565667629242","-0.13892565667629242"
"20021","-0.1279314160346985","-0.1279314160346985","-0.1279314160346985"
"20027","-0.14915616810321808","-0.14915616810321808","-0.14915616810321808"
"20033","-0.16330718994140625","-0.16330718994140625","-0.16330718994140625"
"20035","-0.11566659808158875","-0.11566659808158875","-0.11566659808158875"
"20037","-0.03970418870449066","-0.03970418870449066","-0.03970418870449066"
"20039","0.003881080076098442","0.003881080076098442","0.003881080076098442"
"20043","0.02736472152173519","0.02736472152173519","0.02736472152173519"
"20045","-0.00933334045112133","-0.00933334045112133","-0.00933334045112133"
"20047","-0.0548732727766037","-0.0548732727766037","-0.0548732727766037"
"20049","-0.14162765443325043","-0.14162765443325043","-0.14162765443325043"
"20057","-0.016012679785490036","-0.016012679785490036","-0.016012679785490036"
"20059","0.005905750673264265","0.005905750673264265","0.005905750673264265"
"20061","-0.08948566019535065","-0.08948566019535065","-0.08948566019535065"
"20063","-0.14440466463565826","-0.14440466463565826","-0.14440466463565826"
"20065","-0.15901708602905273","-0.15901708602905273","-0.15901708602905273"
"20071","-0.06049033999443054","-0.06049033999443054","-0.06049033999443054"
"20073","-0.10725962370634079","-0.10725962370634079","-0.10725962370634079"
"20077","-0.14080660045146942","-0.14080660045146942","-0.14080660045146942"
"20079","-0.13157308101654053","-0.13157308101654053","-0.13157308101654053"
"20081","-0.14158518612384796","-0.14158518612384796","-0.14158518612384796"
"20083","-0.12025274336338043","-0.12025274336338043","-0.12025274336338043"
"20087","-0.06970507651567459","-0.06970507651567459","-0.06970507651567459"
"20089","-0.0462958998978138","-0.0462958998978138","-0.0462958998978138"
"20093","-0.24300964176654816","-0.24300964176654816","-0.24300964176654816"
"20095","-0.15096637606620789","-0.15096637606620789","-0.15096637606620789"
"20101","-0.12082745134830475","-0.12082745134830475","-0.12082745134830475"
"20107","-0.04176495596766472","-0.04176495596766472","-0.04176495596766472"
"20111","-0.13600243628025055","-0.13600243628025055","-0.13600243628025055"
"20113","-0.1964091807603836","-0.1964091807603836","-0.1964091807603836"
"20119","0.07284319400787354","0.07284319400787354","0.07284319400787354"
"20121","0.021212002262473106","0.021212002262473106","0.021212002262473106"
"20125","-0.07021033018827438","-0.07021033018827438","-0.07021033018827438"
"20127","-0.09206241369247437","-0.09206241369247437","-0.09206241369247437"
"20129","-0.09363797307014465","-0.09363797307014465","-0.09363797307014465"
"20133","-0.016144532710313797","-0.016144532710313797","-0.016144532710313797"
"20135","0.03947453200817108","0.03947453200817108","0.03947453200817108"
"20139","0.04114069789648056","0.04114069789648056","0.04114069789648056"
"20143","0.005724503193050623","0.005724503193050623","0.005724503193050623"
"20149","-0.03379923477768898","-0.03379923477768898","-0.03379923477768898"
"20151","-0.007801620755344629","-0.007801620755344629","-0.007801620755344629"
"20153","0.01858140155673027","0.01858140155673027","0.01858140155673027"
"20157","0.05696053057909012","0.05696053057909012","0.05696053057909012"
"20159","0.06574361026287079","0.06574361026287079","0.06574361026287079"
"20161","0.06319038569927216","0.06319038569927216","0.06319038569927216"
"20163","0.06313381344079971","0.06313381344079971","0.06313381344079971"
"20165","0.04381227493286133","0.04381227493286133","0.04381227493286133"
"20167","0.001929149846546352","0.001929149846546352","0.001929149846546352"
"20169","-0.014228646643459797","-0.014228646643459797","-0.014228646643459797"
"20171","0.009440351277589798","0.009440351277589798","0.009440351277589798"
"20173","-0.08875057101249695","-0.08875057101249695","-0.08875057101249695"
"20175","-0.16088677942752838","-0.16088677942752838","-0.16088677942752838"
"20177","-0.20250922441482544","-0.20250922441482544","-0.20250922441482544"
"20179","-0.23024801909923553","-0.23024801909923553","-0.23024801909923553"
"20181","-0.24274301528930664","-0.24274301528930664","-0.24274301528930664"
"20189","-0.16957025229930878","-0.16957025229930878","-0.16957025229930878"
"20193","-0.0110249612480402","-0.0110249612480402","-0.0110249612480402"
"20199","0.057004164904356","0.057004164904356","0.057004164904356"
"20201","0.08073508739471436","0.08073508739471436","0.08073508739471436"
"20203","0.039103806018829346","0.039103806018829346","0.039103806018829346"
"20205","-0.0738128200173378","-0.0738128200173378","-0.0738128200173378"
"20207","0.07174598425626755","0.07174598425626755","0.07174598425626755"
"20209","-0.001848113490268588","-0.001848113490268588","-0.001848113490268588"
"20211","-0.03893604129552841","-0.03893604129552841","-0.03893604129552841"
"20219","-0.026260096579790115","-0.026260096579790115","-0.026260096579790115"
"20221","-0.07332497835159302","-0.07332497835159302","-0.07332497835159302"
"20233","-0.1475965827703476","-0.1475965827703476","-0.1475965827703476"
"20239","-0.1803387850522995","-0.1803387850522995","-0.1803387850522995"
"20241","-0.16943290829658508","-0.16943290829658508","-0.16943290829658508"
"20243","-0.1414022594690323","-0.1414022594690323","-0.1414022594690323"
"20245","-0.10781899839639664","-0.10781899839639664","-0.10781899839639664"
"20249","-0.05211665481328964","-0.05211665481328964","-0.05211665481328964"
"20255","-0.037539150565862656","-0.037539150565862656","-0.037539150565862656"
"20259","-0.014070484787225723","-0.014070484787225723","-0.014070484787225723"
"20261","-0.003926204051822424","-0.003926204051822424","-0.003926204051822424"
"20263","-0.08779188245534897","-0.08779188245534897","-0.08779188245534897"
"20265","-0.14729897677898407","-0.14729897677898407","-0.14729897677898407"
"20269","-0.0251625869423151","-0.0251625869423151","-0.0251625869423151"
"20273","-0.07483988255262375","-0.07483988255262375","-0.07483988255262375"
"20277","-0.12622323632240295","-0.12622323632240295","-0.12622323632240295"
"20279","-0.15199439227581024","-0.15199439227581024","-0.15199439227581024"
"20281","-0.17164097726345062","-0.17164097726345062","-0.17164097726345062"
"20289","-0.13730530440807343","-0.13730530440807343","-0.13730530440807343"
"20295","-0.17437806725502014","-0.17437806725502014","-0.17437806725502014"
"20301","-0.14788594841957092","-0.14788594841957092","-0.14788594841957092"
"20307","-0.04211954027414322","-0.04211954027414322","-0.04211954027414322"
"20309","-0.07139183580875397","-0.07139183580875397","-0.07139183580875397"
"20311","-0.0842883288860321","-0.0842883288860321","-0.0842883288860321"
"20313","-0.08786911517381668","-0.08786911517381668","-0.08786911517381668"
"20319","-0.08312609791755676","-0.08312609791755676","-0.08312609791755676"
"20321","-0.10653242468833923","-0.10653242468833923","-0.10653242468833923"
"20325","-0.10916975885629654","-0.10916975885629654","-0.10916975885629654"
"20327","-0.06304413825273514","-0.06304413825273514","-0.06304413825273514"
"20331","-0.1524323970079422","-0.1524323970079422","-0.1524323970079422"
"20333","-0.17623426020145416","-0.17623426020145416","-0.17623426020145416"
"20337","-0.05434585362672806","-0.05434585362672806","-0.05434585362672806"
"20339","-0.1170571967959404","-0.1170571967959404","-0.1170571967959404"
"20341","-0.14560198783874512","-0.14560198783874512","-0.14560198783874512"
"20347","-0.09352105110883713","-0.09352105110883713","-0.09352105110883713"
"20349","-0.08704876899719238","-0.08704876899719238","-0.08704876899719238"
"20351","-0.07824214547872543","-0.07824214547872543","-0.07824214547872543"
"20355","-0.01875651627779007","-0.01875651627779007","-0.01875651627779007"
"20361","0.07991093397140503","0.07991093397140503","0.07991093397140503"
"20365","0.0204594898968935","0.0204594898968935","0.0204594898968935"
"20369","0.041923247277736664","0.041923247277736664","0.041923247277736664"
"20371","0.02858787029981613","0.02858787029981613","0.02858787029981613"
"20373","-0.0636177733540535","-0.0636177733540535","-0.0636177733540535"
"20375","-0.12318247556686401","-0.12318247556686401","-0.12318247556686401"
"20379","-0.10183140635490417","-0.10183140635490417","-0.10183140635490417"
"20387","0.05940598249435425","0.05940598249435425","0.05940598249435425"
"20395","-0.043220482766628265","-0.043220482766628265","-0.043220482766628265"
"20397","-0.011210276745259762","-0.011210276745259762","-0.011210276745259762"
"20399","0.05352061241865158","0.05352061241865158","0.05352061241865158"
"20401","0.13672204315662384","0.13672204315662384","0.13672204315662384"
"20403","0.12993493676185608","0.12993493676185608","0.12993493676185608"
"20407","0.10604725778102875","0.10604725778102875","0.10604725778102875"
"20409","0.03202201798558235","0.03202201798558235","0.03202201798558235"
"20411","-0.06482794880867004","-0.06482794880867004","-0.06482794880867004"
"20413","-0.13997782766819","-0.13997782766819","-0.13997782766819"
"20417","-0.19978129863739014","-0.19978129863739014","-0.19978129863739014"
"20419","-0.19278737902641296","-0.19278737902641296","-0.19278737902641296"
"20429","-0.09554031491279602","-0.09554031491279602","-0.09554031491279602"
"20431","-0.11599241942167282","-0.11599241942167282","-0.11599241942167282"
"20433","-0.17000465095043182","-0.17000465095043182","-0.17000465095043182"
"20435","-0.23800452053546906","-0.23800452053546906","-0.23800452053546906"
"20443","-0.014130780473351479","-0.014130780473351479","-0.014130780473351479"
"20445","-0.0223071426153183","-0.0223071426153183","-0.0223071426153183"
"20447","-0.05739812180399895","-0.05739812180399895","-0.05739812180399895"
"20449","-0.04380004480481148","-0.04380004480481148","-0.04380004480481148"
"20451","-0.0038123379927128553","-0.0038123379927128553","-0.0038123379927128553"
"20457","-0.03438752889633179","-0.03438752889633179","-0.03438752889633179"
"20459","-0.04296281561255455","-0.04296281561255455","-0.04296281561255455"
"20461","-0.008980624377727509","-0.008980624377727509","-0.008980624377727509"
"20463","0.038471974432468414","0.038471974432468414","0.038471974432468414"
"20473","0.02799418568611145","0.02799418568611145","0.02799418568611145"
"20475","-0.0003721675602719188","-0.0003721675602719188","-0.0003721675602719188"
"20481","0.0934356227517128","0.0934356227517128","0.0934356227517128"
"20485","0.05744357034564018","0.05744357034564018","0.05744357034564018"
"20487","0.04357372596859932","0.04357372596859932","0.04357372596859932"
"20495","-0.051727671176195145","-0.051727671176195145","-0.051727671176195145"
"20497","-0.08903428912162781","-0.08903428912162781","-0.08903428912162781"
"20499","-0.12325739860534668","-0.12325739860534668","-0.12325739860534668"
"20503","-0.14732639491558075","-0.14732639491558075","-0.14732639491558075"
"20505","-0.13946470618247986","-0.13946470618247986","-0.13946470618247986"
"20511","-0.041470225900411606","-0.041470225900411606","-0.041470225900411606"
"20513","0.006250833626836538","0.006250833626836538","0.006250833626836538"
"20515","0.039607010781764984","0.039607010781764984","0.039607010781764984"
"20523","-0.016385070979595184","-0.016385070979595184","-0.016385070979595184"
"20525","-0.08226694911718369","-0.08226694911718369","-0.08226694911718369"
"20527","-0.15456447005271912","-0.15456447005271912","-0.15456447005271912"
"20531","-0.19978420436382294","-0.19978420436382294","-0.19978420436382294"
"20533","-0.24758592247962952","-0.24758592247962952","-0.24758592247962952"
"20537","-0.0011275886790826917","-0.0011275886790826917","-0.0011275886790826917"
"20541","-0.0916513130068779","-0.0916513130068779","-0.0916513130068779"
"20545","-0.12392594665288925","-0.12392594665288925","-0.12392594665288925"
"20547","-0.1232181116938591","-0.1232181116938591","-0.1232181116938591"
"20549","-0.1200886219739914","-0.1200886219739914","-0.1200886219739914"
"20553","-0.2062578946352005","-0.2062578946352005","-0.2062578946352005"
"20555","-0.24735212326049805","-0.24735212326049805","-0.24735212326049805"
"20557","-0.24051912128925323","-0.24051912128925323","-0.24051912128925323"
"20561","-0.15672431886196136","-0.15672431886196136","-0.15672431886196136"
"20583","-0.11860330402851105","-0.11860330402851105","-0.11860330402851105"
"20585","-0.14492864906787872","-0.14492864906787872","-0.14492864906787872"
"20587","-0.13810409605503082","-0.13810409605503082","-0.13810409605503082"
"20589","-0.10096053779125214","-0.10096053779125214","-0.10096053779125214"
"20591","-0.03543614596128464","-0.03543614596128464","-0.03543614596128464"
"20597","-0.07152776420116425","-0.07152776420116425","-0.07152776420116425"
"20599","-0.03936365991830826","-0.03936365991830826","-0.03936365991830826"
"20611","0.018207000568509102","0.018207000568509102","0.018207000568509102"
"20615","-0.030996989458799362","-0.030996989458799362","-0.030996989458799362"
"20617","-0.03191561996936798","-0.03191561996936798","-0.03191561996936798"
"20619","-0.03253433108329773","-0.03253433108329773","-0.03253433108329773"
"20621","-0.07937020063400269","-0.07937020063400269","-0.07937020063400269"
"20625","-0.1931360512971878","-0.1931360512971878","-0.1931360512971878"
"20627","-0.19313542544841766","-0.19313542544841766","-0.19313542544841766"
"20629","-0.24541379511356354","-0.24541379511356354","-0.24541379511356354"
"20631","-0.2893708646297455","-0.2893708646297455","-0.2893708646297455"
"20633","-0.29111725091934204","-0.29111725091934204","-0.29111725091934204"
"20635","-0.24949686229228973","-0.24949686229228973","-0.24949686229228973"
"20641","-0.29770463705062866","-0.29770463705062866","-0.29770463705062866"
"20643","-0.27094563841819763","-0.27094563841819763","-0.27094563841819763"
"20645","-0.230277881026268","-0.230277881026268","-0.230277881026268"
"20649","-0.12045010924339294","-0.12045010924339294","-0.12045010924339294"
"20651","-0.09428124874830246","-0.09428124874830246","-0.09428124874830246"
"20653","-0.05603092163801193","-0.05603092163801193","-0.05603092163801193"
"20655","-0.03342970460653305","-0.03342970460653305","-0.03342970460653305"
"20657","-0.06103947013616562","-0.06103947013616562","-0.06103947013616562"
"20663","-0.062379468232393265","-0.062379468232393265","-0.062379468232393265"
"20665","-0.05565624684095383","-0.05565624684095383","-0.05565624684095383"
"20669","-0.09019355475902557","-0.09019355475902557","-0.09019355475902557"
"20673","-0.06500676274299622","-0.06500676274299622","-0.06500676274299622"
"20677","-0.0016582761891186237","-0.0016582761891186237","-0.0016582761891186237"
"20681","-0.03150338679552078","-0.03150338679552078","-0.03150338679552078"
"20689","-0.04837288707494736","-0.04837288707494736","-0.04837288707494736"
"20695","-0.10690739750862122","-0.10690739750862122","-0.10690739750862122"
"20701","-0.059623826295137405","-0.059623826295137405","-0.059623826295137405"
"20705","-0.026428967714309692","-0.026428967714309692","-0.026428967714309692"
"20711","-0.13698196411132812","-0.13698196411132812","-0.13698196411132812"
"20713","-0.14813967049121857","-0.14813967049121857","-0.14813967049121857"
"20715","-0.1324191838502884","-0.1324191838502884","-0.1324191838502884"
"20719","-0.06599771976470947","-0.06599771976470947","-0.06599771976470947"
"20721","-0.0901438519358635","-0.0901438519358635","-0.0901438519358635"
"20723","-0.10933587700128555","-0.10933587700128555","-0.10933587700128555"
"20725","-0.12098174542188644","-0.12098174542188644","-0.12098174542188644"
"20727","-0.12168141454458237","-0.12168141454458237","-0.12168141454458237"
"20729","-0.1100258156657219","-0.1100258156657219","-0.1100258156657219"
"20731","-0.0883304700255394","-0.0883304700255394","-0.0883304700255394"
"20735","-0.042477987706661224","-0.042477987706661224","-0.042477987706661224"
"20737","-0.04518504440784454","-0.04518504440784454","-0.04518504440784454"
"20741","-0.0896134227514267","-0.0896134227514267","-0.0896134227514267"
"20743","-0.08812397718429565","-0.08812397718429565","-0.08812397718429565"
"20747","-0.14333316683769226","-0.14333316683769226","-0.14333316683769226"
"20749","-0.08677785843610764","-0.08677785843610764","-0.08677785843610764"
"20751","-0.059018563479185104","-0.059018563479185104","-0.059018563479185104"
"20753","-0.015884842723608017","-0.015884842723608017","-0.015884842723608017"
"20757","0.021700406447052956","0.021700406447052956","0.021700406447052956"
"20759","0.005865207873284817","0.005865207873284817","0.005865207873284817"
"20761","0.00305926613509655","0.00305926613509655","0.00305926613509655"
"20767","-0.010901035740971565","-0.010901035740971565","-0.010901035740971565"
"20773","-0.013645918108522892","-0.013645918108522892","-0.013645918108522892"
"20781","-0.007715698331594467","-0.007715698331594467","-0.007715698331594467"
"20783","-0.0000036078142784390366","-0.0000036078142784390366","-0.0000036078142784390366"
"20785","0.01855984330177307","0.01855984330177307","0.01855984330177307"
"20787","0.05411295220255852","0.05411295220255852","0.05411295220255852"
"20789","0.01928051747381687","0.01928051747381687","0.01928051747381687"
"20793","-0.22442655265331268","-0.22442655265331268","-0.22442655265331268"
"20799","-0.036808405071496964","-0.036808405071496964","-0.036808405071496964"
"20801","-0.038559552282094955","-0.038559552282094955","-0.038559552282094955"
"20803","-0.03907100483775139","-0.03907100483775139","-0.03907100483775139"
"20805","-0.09293799847364426","-0.09293799847364426","-0.09293799847364426"
"20811","-0.21074669063091278","-0.21074669063091278","-0.21074669063091278"
"20817","-0.13165664672851562","-0.13165664672851562","-0.13165664672851562"
"20819","-0.07172693312168121","-0.07172693312168121","-0.07172693312168121"
"20821","0.005180157255381346","0.005180157255381346","0.005180157255381346"
"20823","-0.01236852165311575","-0.01236852165311575","-0.01236852165311575"
"20829","-0.028890397399663925","-0.028890397399663925","-0.028890397399663925"
"20833","-0.0887557864189148","-0.0887557864189148","-0.0887557864189148"
"20835","-0.09657121449708939","-0.09657121449708939","-0.09657121449708939"
"20837","-0.08420896530151367","-0.08420896530151367","-0.08420896530151367"
"20847","-0.07521205395460129","-0.07521205395460129","-0.07521205395460129"
"20849","-0.13971389830112457","-0.13971389830112457","-0.13971389830112457"
"20855","-0.16746865212917328","-0.16746865212917328","-0.16746865212917328"
"20865","-0.22685037553310394","-0.22685037553310394","-0.22685037553310394"
"20869","-0.22496913373470306","-0.22496913373470306","-0.22496913373470306"
"20873","-0.1956641972064972","-0.1956641972064972","-0.1956641972064972"
"20875","-0.2405678629875183","-0.2405678629875183","-0.2405678629875183"
"20877","-0.2751452326774597","-0.2751452326774597","-0.2751452326774597"
"20879","-0.1556684970855713","-0.1556684970855713","-0.1556684970855713"
"20883","-0.19940072298049927","-0.19940072298049927","-0.19940072298049927"
"20895","-0.18685200810432434","-0.18685200810432434","-0.18685200810432434"
"20897","-0.07284773886203766","-0.07284773886203766","-0.07284773886203766"
"20901","-0.1096033900976181","-0.1096033900976181","-0.1096033900976181"
"20905","-0.14700758457183838","-0.14700758457183838","-0.14700758457183838"
"20907","-0.14796431362628937","-0.14796431362628937","-0.14796431362628937"
"20909","-0.13526234030723572","-0.13526234030723572","-0.13526234030723572"
"20915","-0.11729472875595093","-0.11729472875595093","-0.11729472875595093"
"20917","-0.09520778805017471","-0.09520778805017471","-0.09520778805017471"
"20921","-0.10477478802204132","-0.10477478802204132","-0.10477478802204132"
"20923","-0.11189839988946915","-0.11189839988946915","-0.11189839988946915"
"20925","-0.1125205010175705","-0.1125205010175705","-0.1125205010175705"
"20931","-0.03809130936861038","-0.03809130936861038","-0.03809130936861038"
"20939","-0.09458257257938385","-0.09458257257938385","-0.09458257257938385"
"20943","-0.1380767971277237","-0.1380767971277237","-0.1380767971277237"
"20947","-0.1273154318332672","-0.1273154318332672","-0.1273154318332672"
"20951","-0.10874602198600769","-0.10874602198600769","-0.10874602198600769"
"20955","-0.1425706297159195","-0.1425706297159195","-0.1425706297159195"
"20959","-0.18036726117134094","-0.18036726117134094","-0.18036726117134094"
"20961","-0.15879052877426147","-0.15879052877426147","-0.15879052877426147"
"20963","-0.10367926955223083","-0.10367926955223083","-0.10367926955223083"
"20965","-0.0696151927113533","-0.0696151927113533","-0.0696151927113533"
"20967","-0.08336517214775085","-0.08336517214775085","-0.08336517214775085"
"20969","-0.11957526206970215","-0.11957526206970215","-0.11957526206970215"
"20971","-0.1367514580488205","-0.1367514580488205","-0.1367514580488205"
"20975","-0.05710621178150177","-0.05710621178150177","-0.05710621178150177"
"20979","-0.026281962171196938","-0.026281962171196938","-0.026281962171196938"
"20987","0.03006170690059662","0.03006170690059662","0.03006170690059662"
"20989","-0.027361923828721046","-0.027361923828721046","-0.027361923828721046"
"20993","-0.13330672681331635","-0.13330672681331635","-0.13330672681331635"
"21003","-0.24392737448215485","-0.24392737448215485","-0.24392737448215485"
"21005","-0.26306888461112976","-0.26306888461112976","-0.26306888461112976"
"21011","-0.03941520303487778","-0.03941520303487778","-0.03941520303487778"
"21013","0.01654566079378128","0.01654566079378128","0.01654566079378128"
"21015","-0.023874253034591675","-0.023874253034591675","-0.023874253034591675"
"21021","-0.1789478063583374","-0.1789478063583374","-0.1789478063583374"
"21023","0.06928854435682297","0.06928854435682297","0.06928854435682297"
"21025","0.01554462406784296","0.01554462406784296","0.01554462406784296"
"21029","-0.07532453536987305","-0.07532453536987305","-0.07532453536987305"
"21035","-0.2564540207386017","-0.2564540207386017","-0.2564540207386017"
"21041","-0.17589755356311798","-0.17589755356311798","-0.17589755356311798"
"21045","-0.05678338557481766","-0.05678338557481766","-0.05678338557481766"
"21047","-0.03067232109606266","-0.03067232109606266","-0.03067232109606266"
"21051","-0.0724516212940216","-0.0724516212940216","-0.0724516212940216"
"21055","0.07752462476491928","0.07752462476491928","0.07752462476491928"
"21057","0.002889288356527686","0.002889288356527686","0.002889288356527686"
"21059","-0.07425853610038757","-0.07425853610038757","-0.07425853610038757"
"21065","-0.1090380996465683","-0.1090380996465683","-0.1090380996465683"
"21067","-0.09023559093475342","-0.09023559093475342","-0.09023559093475342"
"21071","-0.20268172025680542","-0.20268172025680542","-0.20268172025680542"
"21073","-0.22526530921459198","-0.22526530921459198","-0.22526530921459198"
"21075","-0.20473702251911163","-0.20473702251911163","-0.20473702251911163"
"21079","-0.04096652939915657","-0.04096652939915657","-0.04096652939915657"
"21083","0.06735400855541229","0.06735400855541229","0.06735400855541229"
"21089","-0.0003839675919152796","-0.0003839675919152796","-0.0003839675919152796"
"21091","0.016388636082410812","0.016388636082410812","0.016388636082410812"
"21097","0.024340523406863213","0.024340523406863213","0.024340523406863213"
"21099","-0.018973583355545998","-0.018973583355545998","-0.018973583355545998"
"21111","-0.024216340854763985","-0.024216340854763985","-0.024216340854763985"
"21113","-0.09220311045646667","-0.09220311045646667","-0.09220311045646667"
"21115","-0.14474384486675262","-0.14474384486675262","-0.14474384486675262"
"21117","-0.1831626445055008","-0.1831626445055008","-0.1831626445055008"
"21119","-0.19691242277622223","-0.19691242277622223","-0.19691242277622223"
"21121","-0.17457975447177887","-0.17457975447177887","-0.17457975447177887"
"21127","-0.0576845221221447","-0.0576845221221447","-0.0576845221221447"
"21129","-0.05491124838590622","-0.05491124838590622","-0.05491124838590622"
"21135","-0.22575347125530243","-0.22575347125530243","-0.22575347125530243"
"21137","-0.18052367866039276","-0.18052367866039276","-0.18052367866039276"
"21139","-0.10976063460111618","-0.10976063460111618","-0.10976063460111618"
"21141","-0.0545983724296093","-0.0545983724296093","-0.0545983724296093"
"21143","-0.1255963295698166","-0.1255963295698166","-0.1255963295698166"
"21151","0.04133595898747444","0.04133595898747444","0.04133595898747444"
"21153","-0.010151672177016735","-0.010151672177016735","-0.010151672177016735"
"21155","-0.05901223048567772","-0.05901223048567772","-0.05901223048567772"
"21157","-0.0917818620800972","-0.0917818620800972","-0.0917818620800972"
"21159","-0.08080991357564926","-0.08080991357564926","-0.08080991357564926"
"21161","-0.030251046642661095","-0.030251046642661095","-0.030251046642661095"
"21169","-0.07133922725915909","-0.07133922725915909","-0.07133922725915909"
"21171","-0.12015371024608612","-0.12015371024608612","-0.12015371024608612"
"21175","-0.15061074495315552","-0.15061074495315552","-0.15061074495315552"
"21177","-0.1458161473274231","-0.1458161473274231","-0.1458161473274231"
"21181","-0.0881999209523201","-0.0881999209523201","-0.0881999209523201"
"21183","-0.11394600570201874","-0.11394600570201874","-0.11394600570201874"
"21185","-0.12543140351772308","-0.12543140351772308","-0.12543140351772308"
"21189","-0.1175190880894661","-0.1175190880894661","-0.1175190880894661"
"21191","-0.10503256320953369","-0.10503256320953369","-0.10503256320953369"
"21195","-0.04114486277103424","-0.04114486277103424","-0.04114486277103424"
"21197","0.004080149810761213","0.004080149810761213","0.004080149810761213"
"21201","0.01813000813126564","0.01813000813126564","0.01813000813126564"
"21209","-0.058881163597106934","-0.058881163597106934","-0.058881163597106934"
"21215","-0.13817472755908966","-0.13817472755908966","-0.13817472755908966"
"21217","-0.20604167878627777","-0.20604167878627777","-0.20604167878627777"
"21219","-0.2665383517742157","-0.2665383517742157","-0.2665383517742157"
"21221","-0.028216790407896042","-0.028216790407896042","-0.028216790407896042"
"21227","-0.18708153069019318","-0.18708153069019318","-0.18708153069019318"
"21229","0.021221840754151344","0.021221840754151344","0.021221840754151344"
"21231","0.02430281601846218","0.02430281601846218","0.02430281601846218"
"21235","-0.025391196832060814","-0.025391196832060814","-0.025391196832060814"
"21237","-0.05503985285758972","-0.05503985285758972","-0.05503985285758972"
"21239","-0.07407122105360031","-0.07407122105360031","-0.07407122105360031"
"21245","-0.10971079766750336","-0.10971079766750336","-0.10971079766750336"
"21251","0.05739607289433479","0.05739607289433479","0.05739607289433479"
"21255","0.018851693719625473","0.018851693719625473","0.018851693719625473"
"21265","0.00834664236754179","0.00834664236754179","0.00834664236754179"
"21269","-0.021129323169589043","-0.021129323169589043","-0.021129323169589043"
"21271","-0.05905026197433472","-0.05905026197433472","-0.05905026197433472"
"21275","-0.039249494671821594","-0.039249494671821594","-0.039249494671821594"
"21277","-0.03605303540825844","-0.03605303540825844","-0.03605303540825844"
"21279","-0.008662540465593338","-0.008662540465593338","-0.008662540465593338"
"21283","-0.01797330379486084","-0.01797330379486084","-0.01797330379486084"
"21285","-0.027480075135827065","-0.027480075135827065","-0.027480075135827065"
"21289","-0.10899572819471359","-0.10899572819471359","-0.10899572819471359"
"21293","-0.06235256418585777","-0.06235256418585777","-0.06235256418585777"
"21295","-0.03179685026407242","-0.03179685026407242","-0.03179685026407242"
"21299","0.07087409496307373","0.07087409496307373","0.07087409496307373"
"21301","0.07262004166841507","0.07262004166841507","0.07262004166841507"
