"Step","rare-brook-31 - CBF constraint(unfiltered)","rare-brook-31 - CBF constraint(unfiltered)__MIN","rare-brook-31 - CBF constraint(unfiltered)__MAX"
"36543","-0.010427670553326607","-0.010427670553326607","-0.010427670553326607"
"36549","-0.011152722872793674","-0.011152722872793674","-0.011152722872793674"
"36551","-0.006267647258937359","-0.006267647258937359","-0.006267647258937359"
"36565","-0.00669555040076375","-0.00669555040076375","-0.00669555040076375"
"36571","-0.00812731683254242","-0.00812731683254242","-0.00812731683254242"
"36577","-0.005770087242126465","-0.005770087242126465","-0.005770087242126465"
"36585","-0.015748385339975357","-0.015748385339975357","-0.015748385339975357"
"36587","-0.009236812591552734","-0.009236812591552734","-0.009236812591552734"
"36591","-0.00834500603377819","-0.00834500603377819","-0.00834500603377819"
"36611","-0.009585525840520859","-0.009585525840520859","-0.009585525840520859"
"36627","-0.00709310919046402","-0.00709310919046402","-0.00709310919046402"
"36651","-0.011721553280949593","-0.011721553280949593","-0.011721553280949593"
"36655","-0.012573976069688797","-0.012573976069688797","-0.012573976069688797"
"36663","-0.010027937591075897","-0.010027937591075897","-0.010027937591075897"
"36673","-0.011364370584487915","-0.011364370584487915","-0.011364370584487915"
"36675","-0.01351380068808794","-0.01351380068808794","-0.01351380068808794"
"36677","-0.015855498611927032","-0.015855498611927032","-0.015855498611927032"
"36685","-0.008071661926805973","-0.008071661926805973","-0.008071661926805973"
"36691","-0.015327474102377892","-0.015327474102377892","-0.015327474102377892"
"36697","-0.009073985740542412","-0.009073985740542412","-0.009073985740542412"
"36701","-0.013210933655500412","-0.013210933655500412","-0.013210933655500412"
"36713","-0.01887034811079502","-0.01887034811079502","-0.01887034811079502"
"36725","-0.0010529572609812021","-0.0010529572609812021","-0.0010529572609812021"
"36733","-0.01031099259853363","-0.01031099259853363","-0.01031099259853363"
"36743","-0.004126029089093208","-0.004126029089093208","-0.004126029089093208"
"36751","-0.02066981978714466","-0.02066981978714466","-0.02066981978714466"
"36753","-0.010827058926224709","-0.010827058926224709","-0.010827058926224709"
"36761","-0.008009156212210655","-0.008009156212210655","-0.008009156212210655"
"36765","-0.019697491079568863","-0.019697491079568863","-0.019697491079568863"
"36781","-0.014280790463089943","-0.014280790463089943","-0.014280790463089943"
"36783","-0.00987809058278799","-0.00987809058278799","-0.00987809058278799"
"36789","-0.009135941043496132","-0.009135941043496132","-0.009135941043496132"
"36795","-0.013815240934491158","-0.013815240934491158","-0.013815240934491158"
"36809","-0.007993591018021107","-0.007993591018021107","-0.007993591018021107"
"36811","-0.0033439244143664837","-0.0033439244143664837","-0.0033439244143664837"
"36821","-0.0062484354712069035","-0.0062484354712069035","-0.0062484354712069035"
"36825","-0.00835567805916071","-0.00835567805916071","-0.00835567805916071"
"36827","-0.0084900613874197","-0.0084900613874197","-0.0084900613874197"
"36829","-0.007374701090157032","-0.007374701090157032","-0.007374701090157032"
"36835","-0.004506793804466724","-0.004506793804466724","-0.004506793804466724"
"36837","-0.008819052949547768","-0.008819052949547768","-0.008819052949547768"
"36841","-0.0043239109218120575","-0.0043239109218120575","-0.0043239109218120575"
"36849","-0.006896221544593573","-0.006896221544593573","-0.006896221544593573"
"36853","-0.007441667374223471","-0.007441667374223471","-0.007441667374223471"
"36855","-0.007456637918949127","-0.007456637918949127","-0.007456637918949127"
"36859","-0.01193978637456894","-0.01193978637456894","-0.01193978637456894"
"36865","-0.020666953176259995","-0.020666953176259995","-0.020666953176259995"
"36883","-0.006399826146662235","-0.006399826146662235","-0.006399826146662235"
"36887","-0.0033075332175940275","-0.0033075332175940275","-0.0033075332175940275"
"36889","-0.009353745728731155","-0.009353745728731155","-0.009353745728731155"
"36891","-0.0068605695851147175","-0.0068605695851147175","-0.0068605695851147175"
"36895","-0.006067619193345308","-0.006067619193345308","-0.006067619193345308"
"36915","-0.008800634182989597","-0.008800634182989597","-0.008800634182989597"
"36927","-0.013407084159553051","-0.013407084159553051","-0.013407084159553051"
"36929","-0.004263484850525856","-0.004263484850525856","-0.004263484850525856"
"36933","-0.010167498141527176","-0.010167498141527176","-0.010167498141527176"
"36935","-0.01575617305934429","-0.01575617305934429","-0.01575617305934429"
"36945","-0.021834619343280792","-0.021834619343280792","-0.021834619343280792"
"36949","-0.01687040366232395","-0.01687040366232395","-0.01687040366232395"
"36959","-0.013598157092928886","-0.013598157092928886","-0.013598157092928886"
"36967","-0.007997829467058182","-0.007997829467058182","-0.007997829467058182"
"36969","-0.003733360208570957","-0.003733360208570957","-0.003733360208570957"
"36991","-0.005251558497548103","-0.005251558497548103","-0.005251558497548103"
"36997","-0.006693586241453886","-0.006693586241453886","-0.006693586241453886"
"36999","-0.005791712552309036","-0.005791712552309036","-0.005791712552309036"
"37011","-0.009092937223613262","-0.009092937223613262","-0.009092937223613262"
"37017","-0.002961834892630577","-0.002961834892630577","-0.002961834892630577"
"37023","-0.005540238693356514","-0.005540238693356514","-0.005540238693356514"
"37029","-0.013087926432490349","-0.013087926432490349","-0.013087926432490349"
"37031","-0.009936131536960602","-0.009936131536960602","-0.009936131536960602"
"37035","-0.007948926649987698","-0.007948926649987698","-0.007948926649987698"
"37053","-0.025524180382490158","-0.025524180382490158","-0.025524180382490158"
"37057","-0.018864672631025314","-0.018864672631025314","-0.018864672631025314"
"37059","-0.01510285772383213","-0.01510285772383213","-0.01510285772383213"
"37065","-0.013112290762364864","-0.013112290762364864","-0.013112290762364864"
"37067","-0.015795527026057243","-0.015795527026057243","-0.015795527026057243"
"37069","-0.016036832705140114","-0.016036832705140114","-0.016036832705140114"
"37071","-0.011417831294238567","-0.011417831294238567","-0.011417831294238567"
"37073","-0.015933820977807045","-0.015933820977807045","-0.015933820977807045"
"37083","-0.00759805366396904","-0.00759805366396904","-0.00759805366396904"
"37093","-0.009231986477971077","-0.009231986477971077","-0.009231986477971077"
"37105","-0.009830547496676445","-0.009830547496676445","-0.009830547496676445"
"37109","-0.005834896583110094","-0.005834896583110094","-0.005834896583110094"
"37127","-0.0033894674852490425","-0.0033894674852490425","-0.0033894674852490425"
"37135","-0.011089382693171501","-0.011089382693171501","-0.011089382693171501"
"37145","-0.01602107472717762","-0.01602107472717762","-0.01602107472717762"
"37147","-0.010898693464696407","-0.010898693464696407","-0.010898693464696407"
"37149","-0.015238379128277302","-0.015238379128277302","-0.015238379128277302"
"37157","-0.01304849423468113","-0.01304849423468113","-0.01304849423468113"
"37163","-0.005484609864652157","-0.005484609864652157","-0.005484609864652157"
"37169","-0.007158624939620495","-0.007158624939620495","-0.007158624939620495"
"37171","-0.0067895883694291115","-0.0067895883694291115","-0.0067895883694291115"
"37175","-0.0012526207137852907","-0.0012526207137852907","-0.0012526207137852907"
"37185","-0.01614473946392536","-0.01614473946392536","-0.01614473946392536"
"37187","-0.007373521104454994","-0.007373521104454994","-0.007373521104454994"
"37189","-0.0022069397382438183","-0.0022069397382438183","-0.0022069397382438183"
"37191","-0.015016637742519379","-0.015016637742519379","-0.015016637742519379"
"37225","-0.017301689833402634","-0.017301689833402634","-0.017301689833402634"
"37227","-0.010636664927005768","-0.010636664927005768","-0.010636664927005768"
"37231","-0.01184224896132946","-0.01184224896132946","-0.01184224896132946"
"37233","-0.010196867398917675","-0.010196867398917675","-0.010196867398917675"
"37237","-0.016505736857652664","-0.016505736857652664","-0.016505736857652664"
"37241","-0.012608521617949009","-0.012608521617949009","-0.012608521617949009"
"37243","-0.009618159383535385","-0.009618159383535385","-0.009618159383535385"
"37247","-0.0033861608244478703","-0.0033861608244478703","-0.0033861608244478703"
"37255","-0.005038175731897354","-0.005038175731897354","-0.005038175731897354"
"37261","-0.010275304317474365","-0.010275304317474365","-0.010275304317474365"
"37269","-0.010358311235904694","-0.010358311235904694","-0.010358311235904694"
"37271","-0.0064063603058457375","-0.0064063603058457375","-0.0064063603058457375"
"37279","-0.015074513852596283","-0.015074513852596283","-0.015074513852596283"
"37281","-0.01007592398673296","-0.01007592398673296","-0.01007592398673296"
"37285","-0.01260365080088377","-0.01260365080088377","-0.01260365080088377"
"37287","-0.006349971983581781","-0.006349971983581781","-0.006349971983581781"
"37293","-0.00872485525906086","-0.00872485525906086","-0.00872485525906086"
"37325","-0.004118889104574919","-0.004118889104574919","-0.004118889104574919"
"37327","-0.00804420467466116","-0.00804420467466116","-0.00804420467466116"
"37337","-0.014042884111404419","-0.014042884111404419","-0.014042884111404419"
"37345","-0.012111020274460316","-0.012111020274460316","-0.012111020274460316"
"37349","-0.006329360883682966","-0.006329360883682966","-0.006329360883682966"
"37351","-0.015437709167599678","-0.015437709167599678","-0.015437709167599678"
"37359","-0.018693506717681885","-0.018693506717681885","-0.018693506717681885"
"37361","-0.009152097627520561","-0.009152097627520561","-0.009152097627520561"
"37373","-0.01624881476163864","-0.01624881476163864","-0.01624881476163864"
"37383","-0.014328442513942719","-0.014328442513942719","-0.014328442513942719"
"37401","-0.003936649300158024","-0.003936649300158024","-0.003936649300158024"
"37407","-0.008842584677040577","-0.008842584677040577","-0.008842584677040577"
"37409","-0.010942257940769196","-0.010942257940769196","-0.010942257940769196"
"37417","-0.012331144884228706","-0.012331144884228706","-0.012331144884228706"
"37421","-0.0077962446957826614","-0.0077962446957826614","-0.0077962446957826614"
"37425","-0.005404097028076649","-0.005404097028076649","-0.005404097028076649"
"37429","-0.008565586060285568","-0.008565586060285568","-0.008565586060285568"
"37431","-0.006957051809877157","-0.006957051809877157","-0.006957051809877157"
"37437","-0.0024695699103176594","-0.0024695699103176594","-0.0024695699103176594"
"37461","-0.013594088144600391","-0.013594088144600391","-0.013594088144600391"
"37469","-0.005887607112526894","-0.005887607112526894","-0.005887607112526894"
"37479","-0.01566704921424389","-0.01566704921424389","-0.01566704921424389"
"37481","-0.007704454939812422","-0.007704454939812422","-0.007704454939812422"
"37483","-0.006594961509108543","-0.006594961509108543","-0.006594961509108543"
"37487","-0.004291530232876539","-0.004291530232876539","-0.004291530232876539"
"37493","-0.009815320372581482","-0.009815320372581482","-0.009815320372581482"
"37499","-0.004888192750513554","-0.004888192750513554","-0.004888192750513554"
"37501","-0.004357761703431606","-0.004357761703431606","-0.004357761703431606"
"37503","-0.009752729907631874","-0.009752729907631874","-0.009752729907631874"
"37507","-0.00797276571393013","-0.00797276571393013","-0.00797276571393013"
"37517","-0.013130887411534786","-0.013130887411534786","-0.013130887411534786"
"37519","-0.012615599669516087","-0.012615599669516087","-0.012615599669516087"
"37533","-0.020676590502262115","-0.020676590502262115","-0.020676590502262115"
"37535","-0.010687039233744144","-0.010687039233744144","-0.010687039233744144"
"37537","-0.010846827179193497","-0.010846827179193497","-0.010846827179193497"
"37539","-0.0026622742880135775","-0.0026622742880135775","-0.0026622742880135775"
"37559","-0.014195564202964306","-0.014195564202964306","-0.014195564202964306"
"37567","-0.02088114432990551","-0.02088114432990551","-0.02088114432990551"
"37573","-0.01360250636935234","-0.01360250636935234","-0.01360250636935234"
"37577","-0.00755659444257617","-0.00755659444257617","-0.00755659444257617"
"37581","-0.004424851853400469","-0.004424851853400469","-0.004424851853400469"
"37585","-0.005157326348125935","-0.005157326348125935","-0.005157326348125935"
"37587","-0.009793178178369999","-0.009793178178369999","-0.009793178178369999"
"37595","-0.01779109239578247","-0.01779109239578247","-0.01779109239578247"
"37597","-0.007065850310027599","-0.007065850310027599","-0.007065850310027599"
"37599","-0.00678373733535409","-0.00678373733535409","-0.00678373733535409"
"37601","-0.008495453745126724","-0.008495453745126724","-0.008495453745126724"
"37617","-0.01118987612426281","-0.01118987612426281","-0.01118987612426281"
"37625","-0.01377293560653925","-0.01377293560653925","-0.01377293560653925"
"37637","-0.005366182420402765","-0.005366182420402765","-0.005366182420402765"
"37639","-0.012827970087528229","-0.012827970087528229","-0.012827970087528229"
"37641","-0.00876627303659916","-0.00876627303659916","-0.00876627303659916"
"37643","-0.008725747466087341","-0.008725747466087341","-0.008725747466087341"
"37647","-0.003713571233674884","-0.003713571233674884","-0.003713571233674884"
"37653","-0.008153488859534264","-0.008153488859534264","-0.008153488859534264"
"37655","-0.00801129825413227","-0.00801129825413227","-0.00801129825413227"
"37663","-0.006263336632400751","-0.006263336632400751","-0.006263336632400751"
"37675","-0.009376194328069687","-0.009376194328069687","-0.009376194328069687"
"37685","-0.006163567304611206","-0.006163567304611206","-0.006163567304611206"
"37689","-0.0118383364751935","-0.0118383364751935","-0.0118383364751935"
"37691","-0.004228606820106506","-0.004228606820106506","-0.004228606820106506"
"37697","-0.004357258789241314","-0.004357258789241314","-0.004357258789241314"
"37699","-0.004817263688892126","-0.004817263688892126","-0.004817263688892126"
"37701","-0.00331166572868824","-0.00331166572868824","-0.00331166572868824"
"37713","-0.00821776408702135","-0.00821776408702135","-0.00821776408702135"
"37723","-0.0085824653506279","-0.0085824653506279","-0.0085824653506279"
"37743","-0.00826035626232624","-0.00826035626232624","-0.00826035626232624"
"37747","-0.008399838581681252","-0.008399838581681252","-0.008399838581681252"
"37749","-0.00098027428612113","-0.00098027428612113","-0.00098027428612113"
"37751","-0.009062588214874268","-0.009062588214874268","-0.009062588214874268"
"37757","-0.006033014040440321","-0.006033014040440321","-0.006033014040440321"
"37779","-0.010985130444169044","-0.010985130444169044","-0.010985130444169044"
"37781","-0.008050461299717426","-0.008050461299717426","-0.008050461299717426"
"37783","-0.01116664707660675","-0.01116664707660675","-0.01116664707660675"
"37795","-0.008245563134551048","-0.008245563134551048","-0.008245563134551048"
"37799","-0.014761557802557945","-0.014761557802557945","-0.014761557802557945"
"37807","-0.005519326776266098","-0.005519326776266098","-0.005519326776266098"
"37811","-0.006666605360805988","-0.006666605360805988","-0.006666605360805988"
"37815","-0.011196428909897804","-0.011196428909897804","-0.011196428909897804"
"37823","-0.009732145816087723","-0.009732145816087723","-0.009732145816087723"
"37825","-0.008183622732758522","-0.008183622732758522","-0.008183622732758522"
"37849","-0.007729401346296072","-0.007729401346296072","-0.007729401346296072"
"37853","-0.006891127210110426","-0.006891127210110426","-0.006891127210110426"
"37857","-0.022142671048641205","-0.022142671048641205","-0.022142671048641205"
"37861","-0.006954498123377562","-0.006954498123377562","-0.006954498123377562"
"37869","-0.024122435599565506","-0.024122435599565506","-0.024122435599565506"
"37873","-0.019268568605184555","-0.019268568605184555","-0.019268568605184555"
"37879","-0.007369266822934151","-0.007369266822934151","-0.007369266822934151"
"37885","-0.01946306601166725","-0.01946306601166725","-0.01946306601166725"
"37887","-0.0140259163454175","-0.0140259163454175","-0.0140259163454175"
"37891","-0.011174598708748817","-0.011174598708748817","-0.011174598708748817"
"37893","-0.007780465763062239","-0.007780465763062239","-0.007780465763062239"
"37895","-0.008345532231032848","-0.008345532231032848","-0.008345532231032848"
"37905","-0.0068797767162323","-0.0068797767162323","-0.0068797767162323"
"37911","-0.01624356582760811","-0.01624356582760811","-0.01624356582760811"
"37913","-0.014477824792265892","-0.014477824792265892","-0.014477824792265892"
"37919","-0.006544046103954315","-0.006544046103954315","-0.006544046103954315"
"37937","-0.01200007926672697","-0.01200007926672697","-0.01200007926672697"
"37941","-0.006290264427661896","-0.006290264427661896","-0.006290264427661896"
"37945","-0.011181442998349667","-0.011181442998349667","-0.011181442998349667"
"37955","-0.012249894440174103","-0.012249894440174103","-0.012249894440174103"
"37967","-0.005380626302212477","-0.005380626302212477","-0.005380626302212477"
"37971","-0.008402001112699509","-0.008402001112699509","-0.008402001112699509"
"37975","-0.010816953144967556","-0.010816953144967556","-0.010816953144967556"
"37977","-0.004532819613814354","-0.004532819613814354","-0.004532819613814354"
"37987","-0.011278517544269562","-0.011278517544269562","-0.011278517544269562"
"37991","-0.010040128603577614","-0.010040128603577614","-0.010040128603577614"
"37995","-0.012769164517521858","-0.012769164517521858","-0.012769164517521858"
"37997","-0.012699093669652939","-0.012699093669652939","-0.012699093669652939"
"38001","-0.01137341558933258","-0.01137341558933258","-0.01137341558933258"
"38003","-0.01315954141318798","-0.01315954141318798","-0.01315954141318798"
"38005","-0.008350142277777195","-0.008350142277777195","-0.008350142277777195"
"38007","-0.0029825251549482346","-0.0029825251549482346","-0.0029825251549482346"
"38011","-0.004067863803356886","-0.004067863803356886","-0.004067863803356886"
"38023","-0.0073851654306054115","-0.0073851654306054115","-0.0073851654306054115"
"38035","-0.007871639914810658","-0.007871639914810658","-0.007871639914810658"
"38039","-0.006951531395316124","-0.006951531395316124","-0.006951531395316124"
"38041","-0.008234426379203796","-0.008234426379203796","-0.008234426379203796"
"38047","-0.009774342179298401","-0.009774342179298401","-0.009774342179298401"
"38049","-0.0074840993620455265","-0.0074840993620455265","-0.0074840993620455265"
"38067","-0.0076472340151667595","-0.0076472340151667595","-0.0076472340151667595"
"38075","-0.006815408356487751","-0.006815408356487751","-0.006815408356487751"
"38087","-0.005270127207040787","-0.005270127207040787","-0.005270127207040787"
"38089","-0.0027678110636770725","-0.0027678110636770725","-0.0027678110636770725"
"38091","-0.0019335902761667967","-0.0019335902761667967","-0.0019335902761667967"
"38093","-0.007256610319018364","-0.007256610319018364","-0.007256610319018364"
"38105","-0.009244473651051521","-0.009244473651051521","-0.009244473651051521"
"38119","-0.008840611204504967","-0.008840611204504967","-0.008840611204504967"
"38123","-0.007236662786453962","-0.007236662786453962","-0.007236662786453962"
"38143","-0.009582726284861565","-0.009582726284861565","-0.009582726284861565"
"38147","-0.015472406521439552","-0.015472406521439552","-0.015472406521439552"
"38149","-0.01858864724636078","-0.01858864724636078","-0.01858864724636078"
"38161","-0.014064071699976921","-0.014064071699976921","-0.014064071699976921"
"38163","-0.012967095710337162","-0.012967095710337162","-0.012967095710337162"
"38165","-0.02125418744981289","-0.02125418744981289","-0.02125418744981289"
"38185","-0.009317729622125626","-0.009317729622125626","-0.009317729622125626"
"38187","-0.003834532806649804","-0.003834532806649804","-0.003834532806649804"
"38189","-0.012968902476131916","-0.012968902476131916","-0.012968902476131916"
"38203","-0.013483540154993534","-0.013483540154993534","-0.013483540154993534"
"38223","-0.002194987842813134","-0.002194987842813134","-0.002194987842813134"
"38241","-0.008549962192773819","-0.008549962192773819","-0.008549962192773819"
"38243","-0.004828003700822592","-0.004828003700822592","-0.004828003700822592"
"38247","-0.008852267637848854","-0.008852267637848854","-0.008852267637848854"
"38257","-0.0018867109902203083","-0.0018867109902203083","-0.0018867109902203083"
"38265","-0.003277708776295185","-0.003277708776295185","-0.003277708776295185"
"38267","-0.008018309250473976","-0.008018309250473976","-0.008018309250473976"
"38269","-0.01362826582044363","-0.01362826582044363","-0.01362826582044363"
"38287","-0.005301598459482193","-0.005301598459482193","-0.005301598459482193"
"38289","-0.00649876706302166","-0.00649876706302166","-0.00649876706302166"
"38291","-0.003389216959476471","-0.003389216959476471","-0.003389216959476471"
"38295","-0.008112931624054909","-0.008112931624054909","-0.008112931624054909"
"38315","-0.009326995350420475","-0.009326995350420475","-0.009326995350420475"
"38329","-0.005954056512564421","-0.005954056512564421","-0.005954056512564421"
"38343","-0.009230558760464191","-0.009230558760464191","-0.009230558760464191"
"38349","-0.006301171611994505","-0.006301171611994505","-0.006301171611994505"
"38351","-0.0072803436778485775","-0.0072803436778485775","-0.0072803436778485775"
"38361","-0.01327601633965969","-0.01327601633965969","-0.01327601633965969"
"38371","-0.00986911728978157","-0.00986911728978157","-0.00986911728978157"
"38373","-0.005551142618060112","-0.005551142618060112","-0.005551142618060112"
"38375","-0.007872482761740685","-0.007872482761740685","-0.007872482761740685"
"38381","-0.00419175811111927","-0.00419175811111927","-0.00419175811111927"
"38397","-0.00504287937656045","-0.00504287937656045","-0.00504287937656045"
"38399","-0.00956749264150858","-0.00956749264150858","-0.00956749264150858"
"38403","-0.00723307766020298","-0.00723307766020298","-0.00723307766020298"
"38417","-0.006193794310092926","-0.006193794310092926","-0.006193794310092926"
"38421","-0.011248649097979069","-0.011248649097979069","-0.011248649097979069"
"38425","-0.00812035147100687","-0.00812035147100687","-0.00812035147100687"
"38439","-0.010141344740986824","-0.010141344740986824","-0.010141344740986824"
"38441","-0.00782922375947237","-0.00782922375947237","-0.00782922375947237"
"38449","-0.011668140068650246","-0.011668140068650246","-0.011668140068650246"
"38451","-0.004903946537524462","-0.004903946537524462","-0.004903946537524462"
"38453","-0.004020663443952799","-0.004020663443952799","-0.004020663443952799"
"38455","-0.00794776901602745","-0.00794776901602745","-0.00794776901602745"
"38459","-0.010339859873056412","-0.010339859873056412","-0.010339859873056412"
"38463","-0.011788384988904","-0.011788384988904","-0.011788384988904"
"38473","-0.014087550342082977","-0.014087550342082977","-0.014087550342082977"
"38481","-0.014846193604171276","-0.014846193604171276","-0.014846193604171276"
"38483","-0.004805447533726692","-0.004805447533726692","-0.004805447533726692"
"38495","-0.0014107443857938051","-0.0014107443857938051","-0.0014107443857938051"
"38499","-0.004242738243192434","-0.004242738243192434","-0.004242738243192434"
"38503","-0.008571192622184753","-0.008571192622184753","-0.008571192622184753"
"38519","-0.011765824630856514","-0.011765824630856514","-0.011765824630856514"
"38531","-0.010905799455940723","-0.010905799455940723","-0.010905799455940723"
"38533","-0.010603414848446846","-0.010603414848446846","-0.010603414848446846"
"38537","-0.014205430634319782","-0.014205430634319782","-0.014205430634319782"
"38539","-0.009077293798327446","-0.009077293798327446","-0.009077293798327446"
"38547","-0.006151914596557617","-0.006151914596557617","-0.006151914596557617"
"38551","-0.009497794322669506","-0.009497794322669506","-0.009497794322669506"
"38555","-0.004406480118632317","-0.004406480118632317","-0.004406480118632317"
"38559","-0.00544897373765707","-0.00544897373765707","-0.00544897373765707"
"38565","-0.008008032105863094","-0.008008032105863094","-0.008008032105863094"
"38569","-0.008110391907393932","-0.008110391907393932","-0.008110391907393932"
"38577","-0.0004645286244340241","-0.0004645286244340241","-0.0004645286244340241"
"38587","-0.008911498822271824","-0.008911498822271824","-0.008911498822271824"
"38589","-0.01028849370777607","-0.01028849370777607","-0.01028849370777607"
"38601","-0.011575503274798393","-0.011575503274798393","-0.011575503274798393"
"38607","-0.012950364500284195","-0.012950364500284195","-0.012950364500284195"
"38631","-0.005612639710307121","-0.005612639710307121","-0.005612639710307121"
"38637","-0.014440606348216534","-0.014440606348216534","-0.014440606348216534"
"38641","-0.006037050858139992","-0.006037050858139992","-0.006037050858139992"
"38647","-0.00718492129817605","-0.00718492129817605","-0.00718492129817605"
"38649","-0.003254018723964691","-0.003254018723964691","-0.003254018723964691"
"38659","-0.004017695784568787","-0.004017695784568787","-0.004017695784568787"
"38663","-0.006081756204366684","-0.006081756204366684","-0.006081756204366684"
"38669","-0.009153466671705246","-0.009153466671705246","-0.009153466671705246"
"38675","-0.005831691436469555","-0.005831691436469555","-0.005831691436469555"
"38677","-0.01719089224934578","-0.01719089224934578","-0.01719089224934578"
"38679","-0.009768161922693253","-0.009768161922693253","-0.009768161922693253"
"38683","-0.012591616250574589","-0.012591616250574589","-0.012591616250574589"
"38695","-0.013038557022809982","-0.013038557022809982","-0.013038557022809982"
"38697","-0.006930805742740631","-0.006930805742740631","-0.006930805742740631"
"38703","-0.002347179688513279","-0.002347179688513279","-0.002347179688513279"
"38715","-0.009430190548300743","-0.009430190548300743","-0.009430190548300743"
"38727","-0.01125190407037735","-0.01125190407037735","-0.01125190407037735"
"38737","-0.009746224619448185","-0.009746224619448185","-0.009746224619448185"
"38747","-0.00650124903768301","-0.00650124903768301","-0.00650124903768301"
"38757","-0.007608384359627962","-0.007608384359627962","-0.007608384359627962"
"38761","-0.008392788469791412","-0.008392788469791412","-0.008392788469791412"
"38771","-0.010725414380431175","-0.010725414380431175","-0.010725414380431175"
"38775","-0.006204910576343536","-0.006204910576343536","-0.006204910576343536"
"38783","-0.007852282375097275","-0.007852282375097275","-0.007852282375097275"
"38789","-0.00807156041264534","-0.00807156041264534","-0.00807156041264534"
"38803","-0.012489764019846916","-0.012489764019846916","-0.012489764019846916"
"38813","-0.004406302701681852","-0.004406302701681852","-0.004406302701681852"
"38825","-0.005661765579134226","-0.005661765579134226","-0.005661765579134226"
"38829","-0.008466750383377075","-0.008466750383377075","-0.008466750383377075"
"38831","-0.01302927266806364","-0.01302927266806364","-0.01302927266806364"
"38835","-0.01239303220063448","-0.01239303220063448","-0.01239303220063448"
"38843","-0.010811354964971542","-0.010811354964971542","-0.010811354964971542"
"38853","-0.012241863645613194","-0.012241863645613194","-0.012241863645613194"
"38855","-0.007800193503499031","-0.007800193503499031","-0.007800193503499031"
"38857","-0.005431256722658873","-0.005431256722658873","-0.005431256722658873"
"38861","-0.011811885051429272","-0.011811885051429272","-0.011811885051429272"
"38881","-0.002567184390500188","-0.002567184390500188","-0.002567184390500188"
"38887","-0.0075700245797634125","-0.0075700245797634125","-0.0075700245797634125"
"38901","-0.005407282151281834","-0.005407282151281834","-0.005407282151281834"
"38907","-0.011652285233139992","-0.011652285233139992","-0.011652285233139992"
"38909","-0.012526426464319229","-0.012526426464319229","-0.012526426464319229"
"38919","-0.0055218348279595375","-0.0055218348279595375","-0.0055218348279595375"
"38933","-0.0043318867683410645","-0.0043318867683410645","-0.0043318867683410645"
"38935","-0.010355373844504356","-0.010355373844504356","-0.010355373844504356"
"38937","-0.009344598278403282","-0.009344598278403282","-0.009344598278403282"
"38941","-0.013937337324023247","-0.013937337324023247","-0.013937337324023247"
"38947","-0.009882762096822262","-0.009882762096822262","-0.009882762096822262"
"38953","-0.005571004468947649","-0.005571004468947649","-0.005571004468947649"
"38963","-0.0033395655918866396","-0.0033395655918866396","-0.0033395655918866396"
"38965","-0.013195225968956947","-0.013195225968956947","-0.013195225968956947"
"38967","-0.011197973974049091","-0.011197973974049091","-0.011197973974049091"
"38973","-0.014695705845952034","-0.014695705845952034","-0.014695705845952034"
"38975","-0.0140156215056777","-0.0140156215056777","-0.0140156215056777"
"38983","-0.01490131113678217","-0.01490131113678217","-0.01490131113678217"
"38985","-0.006608315743505955","-0.006608315743505955","-0.006608315743505955"
"38995","-0.0133522879332304","-0.0133522879332304","-0.0133522879332304"
"38999","-0.0067045195028185844","-0.0067045195028185844","-0.0067045195028185844"
"39005","-0.010893029160797596","-0.010893029160797596","-0.010893029160797596"
"39009","-0.017191434279084206","-0.017191434279084206","-0.017191434279084206"
"39021","-0.005547252483665943","-0.005547252483665943","-0.005547252483665943"
"39025","-0.006415527313947678","-0.006415527313947678","-0.006415527313947678"
"39047","-0.01119179930537939","-0.01119179930537939","-0.01119179930537939"
"39061","-0.005888632033020258","-0.005888632033020258","-0.005888632033020258"
"39077","-0.00751467514783144","-0.00751467514783144","-0.00751467514783144"
"39081","-0.016925254836678505","-0.016925254836678505","-0.016925254836678505"
"39083","-0.005256453529000282","-0.005256453529000282","-0.005256453529000282"
"39085","-0.01763470470905304","-0.01763470470905304","-0.01763470470905304"
"39101","-0.012621954083442688","-0.012621954083442688","-0.012621954083442688"
"39103","-0.005199390929192305","-0.005199390929192305","-0.005199390929192305"
"39111","-0.007968168705701828","-0.007968168705701828","-0.007968168705701828"
"39125","-0.004747113212943077","-0.004747113212943077","-0.004747113212943077"
"39127","-0.013330264016985893","-0.013330264016985893","-0.013330264016985893"
"39129","-0.010451126843690872","-0.010451126843690872","-0.010451126843690872"
"39131","-0.009845425374805927","-0.009845425374805927","-0.009845425374805927"
"39139","-0.008768077939748764","-0.008768077939748764","-0.008768077939748764"
"39153","-0.004489171784371138","-0.004489171784371138","-0.004489171784371138"
"39155","-0.009657072834670544","-0.009657072834670544","-0.009657072834670544"
"39161","-0.012118994258344173","-0.012118994258344173","-0.012118994258344173"
"39165","-0.016057828441262245","-0.016057828441262245","-0.016057828441262245"
"39179","-0.0122542604804039","-0.0122542604804039","-0.0122542604804039"
"39193","-0.012550762854516506","-0.012550762854516506","-0.012550762854516506"
"39211","-0.009810246527194977","-0.009810246527194977","-0.009810246527194977"
"39215","-0.013431724160909653","-0.013431724160909653","-0.013431724160909653"
"39217","-0.010934295132756233","-0.010934295132756233","-0.010934295132756233"
