"Step","restful-aardvark-1 - Smallest CBF value","restful-aardvark-1 - Smallest CBF value__MIN","restful-aardvark-1 - Smallest CBF value__MAX"
"12789","0.007747266907244921","0.007747266907244921","0.007747266907244921"
"12791","0.0069069466553628445","0.0069069466553628445","0.0069069466553628445"
"12793","-0.009098460897803307","-0.009098460897803307","-0.009098460897803307"
"12795","-0.07030802220106125","-0.07030802220106125","-0.07030802220106125"
"12797","-0.12422709912061691","-0.12422709912061691","-0.12422709912061691"
"12799","-0.12829631567001343","-0.12829631567001343","-0.12829631567001343"
"12801","-0.09186169505119324","-0.09186169505119324","-0.09186169505119324"
"12803","-0.06941931694746017","-0.06941931694746017","-0.06941931694746017"
"12805","0.010302996262907982","0.010302996262907982","0.010302996262907982"
"12807","0.010001343674957752","0.010001343674957752","0.010001343674957752"
"12809","0.0077812825329601765","0.0077812825329601765","0.0077812825329601765"
"12811","0.02701246365904808","0.02701246365904808","0.02701246365904808"
"12813","0.06777235120534897","0.06777235120534897","0.06777235120534897"
"12815","-0.04684799537062645","-0.04684799537062645","-0.04684799537062645"
"12817","-0.0698731318116188","-0.0698731318116188","-0.0698731318116188"
"12819","-0.028454842045903206","-0.028454842045903206","-0.028454842045903206"
"12821","0.033858101814985275","0.033858101814985275","0.033858101814985275"
"12823","0.09556631743907928","0.09556631743907928","0.09556631743907928"
"12825","0.08640392124652863","0.08640392124652863","0.08640392124652863"
"12827","0.08800307661294937","0.08800307661294937","0.08800307661294937"
"12829","0.10598841309547424","0.10598841309547424","0.10598841309547424"
"12831","0.09296751022338867","0.09296751022338867","0.09296751022338867"
"12833","0.07408744841814041","0.07408744841814041","0.07408744841814041"
"12835","0.08643899112939835","0.08643899112939835","0.08643899112939835"
"12837","0.09748300164937973","0.09748300164937973","0.09748300164937973"
"12839","0.06534383445978165","0.06534383445978165","0.06534383445978165"
"12841","0.04801631718873978","0.04801631718873978","0.04801631718873978"
"12843","0.038606833666563034","0.038606833666563034","0.038606833666563034"
"12845","0.039801158010959625","0.039801158010959625","0.039801158010959625"
"12847","0.03683220222592354","0.03683220222592354","0.03683220222592354"
"12849","0.05315181612968445","0.05315181612968445","0.05315181612968445"
"12851","0.0706840455532074","0.0706840455532074","0.0706840455532074"
"12853","0.035146355628967285","0.035146355628967285","0.035146355628967285"
"12855","0.003390498459339142","0.003390498459339142","0.003390498459339142"
"12857","-0.03147356957197189","-0.03147356957197189","-0.03147356957197189"
"12859","-0.05723012238740921","-0.05723012238740921","-0.05723012238740921"
"12861","-0.052849121391773224","-0.052849121391773224","-0.052849121391773224"
"12863","-0.02482505328953266","-0.02482505328953266","-0.02482505328953266"
"12865","-0.054566215723752975","-0.054566215723752975","-0.054566215723752975"
"12867","-0.13231417536735535","-0.13231417536735535","-0.13231417536735535"
"12869","-0.1873907446861267","-0.1873907446861267","-0.1873907446861267"
"12871","-0.21734607219696045","-0.21734607219696045","-0.21734607219696045"
"12873","-0.2417418211698532","-0.2417418211698532","-0.2417418211698532"
"12875","-0.27250030636787415","-0.27250030636787415","-0.27250030636787415"
"12877","-0.30910465121269226","-0.30910465121269226","-0.30910465121269226"
"12879","-0.08450774103403091","-0.08450774103403091","-0.08450774103403091"
"12881","-0.1628064662218094","-0.1628064662218094","-0.1628064662218094"
"12883","-0.2062758058309555","-0.2062758058309555","-0.2062758058309555"
"12885","-0.20409446954727173","-0.20409446954727173","-0.20409446954727173"
"12887","-0.17936503887176514","-0.17936503887176514","-0.17936503887176514"
"12889","-0.14487691223621368","-0.14487691223621368","-0.14487691223621368"
"12891","-0.10441722720861435","-0.10441722720861435","-0.10441722720861435"
"12893","-0.06466661393642426","-0.06466661393642426","-0.06466661393642426"
"12895","-0.031872231513261795","-0.031872231513261795","-0.031872231513261795"
"12897","-0.00022411521058529615","-0.00022411521058529615","-0.00022411521058529615"
"12899","0.03893016278743744","0.03893016278743744","0.03893016278743744"
"12901","0.09183437377214432","0.09183437377214432","0.09183437377214432"
"12903","0.11939135938882828","0.11939135938882828","0.11939135938882828"
"12905","0.14267395436763763","0.14267395436763763","0.14267395436763763"
"12907","0.18882262706756592","0.18882262706756592","0.18882262706756592"
"12909","0.2476634681224823","0.2476634681224823","0.2476634681224823"
"12911","0.24978627264499664","0.24978627264499664","0.24978627264499664"
"12913","0.244712695479393","0.244712695479393","0.244712695479393"
"12915","0.1794789433479309","0.1794789433479309","0.1794789433479309"
"12917","0.16949887573719025","0.16949887573719025","0.16949887573719025"
"12919","0.1589685082435608","0.1589685082435608","0.1589685082435608"
"12921","0.13468113541603088","0.13468113541603088","0.13468113541603088"
"12923","0.12420916557312012","0.12420916557312012","0.12420916557312012"
"12925","0.10111502557992935","0.10111502557992935","0.10111502557992935"
"12927","0.047238774597644806","0.047238774597644806","0.047238774597644806"
"12929","-0.009602457284927368","-0.009602457284927368","-0.009602457284927368"
"12931","-0.07151218503713608","-0.07151218503713608","-0.07151218503713608"
"12933","-0.13749352097511292","-0.13749352097511292","-0.13749352097511292"
"12935","-0.21308040618896484","-0.21308040618896484","-0.21308040618896484"
"12937","-0.011813313700258732","-0.011813313700258732","-0.011813313700258732"
"12939","-0.007868289947509766","-0.007868289947509766","-0.007868289947509766"
"12941","0.024965938180685043","0.024965938180685043","0.024965938180685043"
"12943","0.07788553833961487","0.07788553833961487","0.07788553833961487"
"12945","0.11549089103937149","0.11549089103937149","0.11549089103937149"
"12947","0.09012467414140701","0.09012467414140701","0.09012467414140701"
"12949","0.09385057538747787","0.09385057538747787","0.09385057538747787"
"12951","0.12866778671741486","0.12866778671741486","0.12866778671741486"
"12953","0.1757831871509552","0.1757831871509552","0.1757831871509552"
"12955","0.21990329027175903","0.21990329027175903","0.21990329027175903"
"12957","0.18156979978084564","0.18156979978084564","0.18156979978084564"
"12959","0.11534718424081802","0.11534718424081802","0.11534718424081802"
"12961","0.05164153501391411","0.05164153501391411","0.05164153501391411"
"12963","0.004199493210762739","0.004199493210762739","0.004199493210762739"
"12965","-0.027714557945728302","-0.027714557945728302","-0.027714557945728302"
"12967","-0.043724674731492996","-0.043724674731492996","-0.043724674731492996"
"12969","-0.03474538400769234","-0.03474538400769234","-0.03474538400769234"
"12971","0.004055896308273077","0.004055896308273077","0.004055896308273077"
"12973","0.05608263984322548","0.05608263984322548","0.05608263984322548"
"12975","0.11116548627614975","0.11116548627614975","0.11116548627614975"
"12977","0.14154231548309326","0.14154231548309326","0.14154231548309326"
"12979","0.10607969760894775","0.10607969760894775","0.10607969760894775"
"12981","0.07567134499549866","0.07567134499549866","0.07567134499549866"
"12983","0.08495274186134338","0.08495274186134338","0.08495274186134338"
"12985","0.08819784224033356","0.08819784224033356","0.08819784224033356"
"12987","0.08435273915529251","0.08435273915529251","0.08435273915529251"
"12989","0.08617578446865082","0.08617578446865082","0.08617578446865082"
"12991","0.09672873467206955","0.09672873467206955","0.09672873467206955"
"12993","0.06587784737348557","0.06587784737348557","0.06587784737348557"
"12995","-0.005569039843976498","-0.005569039843976498","-0.005569039843976498"
"12997","-0.0678291767835617","-0.0678291767835617","-0.0678291767835617"
"12999","-0.10915624350309372","-0.10915624350309372","-0.10915624350309372"
"13001","-0.12023982405662537","-0.12023982405662537","-0.12023982405662537"
"13003","-0.09240774065256119","-0.09240774065256119","-0.09240774065256119"
"13005","-0.027932683005928993","-0.027932683005928993","-0.027932683005928993"
"13007","0.037596218287944794","0.037596218287944794","0.037596218287944794"
"13009","0.03841870650649071","0.03841870650649071","0.03841870650649071"
"13011","0.043653033673763275","0.043653033673763275","0.043653033673763275"
"13013","0.07755415141582489","0.07755415141582489","0.07755415141582489"
"13015","0.12386933714151382","0.12386933714151382","0.12386933714151382"
"13017","0.17303821444511414","0.17303821444511414","0.17303821444511414"
"13019","0.1644478142261505","0.1644478142261505","0.1644478142261505"
"13021","0.13994471728801727","0.13994471728801727","0.13994471728801727"
"13023","0.12998399138450623","0.12998399138450623","0.12998399138450623"
"13025","0.15727636218070984","0.15727636218070984","0.15727636218070984"
"13027","0.20125587284564972","0.20125587284564972","0.20125587284564972"
"13029","0.09764377027750015","0.09764377027750015","0.09764377027750015"
"13031","0.12371490895748138","0.12371490895748138","0.12371490895748138"
"13033","0.014684855937957764","0.014684855937957764","0.014684855937957764"
"13035","-0.03837030380964279","-0.03837030380964279","-0.03837030380964279"
"13037","-0.04228898510336876","-0.04228898510336876","-0.04228898510336876"
"13039","0.011734728701412678","0.011734728701412678","0.011734728701412678"
"13041","-0.007592588663101196","-0.007592588663101196","-0.007592588663101196"
"13043","0.014075804501771927","0.014075804501771927","0.014075804501771927"
"13045","0.03960631787776947","0.03960631787776947","0.03960631787776947"
"13047","-0.02825535088777542","-0.02825535088777542","-0.02825535088777542"
"13049","-0.0191476009786129","-0.0191476009786129","-0.0191476009786129"
"13051","-0.07713329792022705","-0.07713329792022705","-0.07713329792022705"
"13053","-0.10862517356872559","-0.10862517356872559","-0.10862517356872559"
"13055","-0.11823548376560211","-0.11823548376560211","-0.11823548376560211"
"13057","-0.12168457359075546","-0.12168457359075546","-0.12168457359075546"
"13059","-0.1176200732588768","-0.1176200732588768","-0.1176200732588768"
"13061","-0.07991475611925125","-0.07991475611925125","-0.07991475611925125"
"13063","-0.07619727402925491","-0.07619727402925491","-0.07619727402925491"
"13073","-0.09914514422416687","-0.09914514422416687","-0.09914514422416687"
"13075","-0.10215253382921219","-0.10215253382921219","-0.10215253382921219"
"13077","-0.0855850800871849","-0.0855850800871849","-0.0855850800871849"
"13079","-0.04769165441393852","-0.04769165441393852","-0.04769165441393852"
"13081","-0.011843504384160042","-0.011843504384160042","-0.011843504384160042"
"13083","0.0704997256398201","0.0704997256398201","0.0704997256398201"
"13085","0.061752527952194214","0.061752527952194214","0.061752527952194214"
"13087","0.05227765440940857","0.05227765440940857","0.05227765440940857"
"13089","0.06009799242019653","0.06009799242019653","0.06009799242019653"
"13091","0.20215030014514923","0.20215030014514923","0.20215030014514923"
"13093","0.20820540189743042","0.20820540189743042","0.20820540189743042"
"13095","0.15939289331436157","0.15939289331436157","0.15939289331436157"
"13097","0.11711318045854568","0.11711318045854568","0.11711318045854568"
"13099","0.04846474528312683","0.04846474528312683","0.04846474528312683"
"13101","0.06049725040793419","0.06049725040793419","0.06049725040793419"
"13107","-0.008288949728012085","-0.008288949728012085","-0.008288949728012085"
"13109","0.011969230137765408","0.011969230137765408","0.011969230137765408"
"13111","0.06019960716366768","0.06019960716366768","0.06019960716366768"
"13113","0.10177197307348251","0.10177197307348251","0.10177197307348251"
"13115","0.1536657065153122","0.1536657065153122","0.1536657065153122"
"13117","0.21381011605262756","0.21381011605262756","0.21381011605262756"
"13119","0.22306057810783386","0.22306057810783386","0.22306057810783386"
"13121","0.0707751139998436","0.0707751139998436","0.0707751139998436"
"13123","0.1402871012687683","0.1402871012687683","0.1402871012687683"
"13125","0.20490239560604095","0.20490239560604095","0.20490239560604095"
"13127","0.18958088755607605","0.18958088755607605","0.18958088755607605"
"13129","0.1697266697883606","0.1697266697883606","0.1697266697883606"
"13131","0.1463758945465088","0.1463758945465088","0.1463758945465088"
"13133","0.1358434110879898","0.1358434110879898","0.1358434110879898"
"13135","0.09445735067129135","0.09445735067129135","0.09445735067129135"
"13137","0.060766350477933884","0.060766350477933884","0.060766350477933884"
"13139","0.10731051862239838","0.10731051862239838","0.10731051862239838"
"13141","0.06389832496643066","0.06389832496643066","0.06389832496643066"
"13143","0.007317278999835253","0.007317278999835253","0.007317278999835253"
"13145","0.01168498769402504","0.01168498769402504","0.01168498769402504"
"13147","0.09204240888357162","0.09204240888357162","0.09204240888357162"
"13149","0.08533232659101486","0.08533232659101486","0.08533232659101486"
"13151","0.07819397002458572","0.07819397002458572","0.07819397002458572"
"13153","0.08430886268615723","0.08430886268615723","0.08430886268615723"
"13155","0.06215908005833626","0.06215908005833626","0.06215908005833626"
"13157","-0.004098802339285612","-0.004098802339285612","-0.004098802339285612"
"13159","-0.06443306058645248","-0.06443306058645248","-0.06443306058645248"
"13161","-0.14819587767124176","-0.14819587767124176","-0.14819587767124176"
"13163","-0.17079409956932068","-0.17079409956932068","-0.17079409956932068"
"13165","-0.19302503764629364","-0.19302503764629364","-0.19302503764629364"
"13167","-0.19773811101913452","-0.19773811101913452","-0.19773811101913452"
"13169","-0.18808823823928833","-0.18808823823928833","-0.18808823823928833"
"13171","-0.11953653395175934","-0.11953653395175934","-0.11953653395175934"
"13173","-0.12640808522701263","-0.12640808522701263","-0.12640808522701263"
"13175","-0.1321655660867691","-0.1321655660867691","-0.1321655660867691"
"13177","-0.1309022158384323","-0.1309022158384323","-0.1309022158384323"
"13179","-0.11569885909557343","-0.11569885909557343","-0.11569885909557343"
"13181","-0.08089511841535568","-0.08089511841535568","-0.08089511841535568"
"13183","-0.03688707947731018","-0.03688707947731018","-0.03688707947731018"
"13185","0.005735216662287712","0.005735216662287712","0.005735216662287712"
"13187","0.034929368644952774","0.034929368644952774","0.034929368644952774"
"13189","0.0021081219892948866","0.0021081219892948866","0.0021081219892948866"
"13191","0.019275255501270294","0.019275255501270294","0.019275255501270294"
"13193","0.019862454384565353","0.019862454384565353","0.019862454384565353"
"13195","0.007440848276019096","0.007440848276019096","0.007440848276019096"
"13197","-0.10292870551347733","-0.10292870551347733","-0.10292870551347733"
"13199","-0.15337850153446198","-0.15337850153446198","-0.15337850153446198"
"13201","-0.17747516930103302","-0.17747516930103302","-0.17747516930103302"
"13203","-0.19545796513557434","-0.19545796513557434","-0.19545796513557434"
"13205","-0.2191416472196579","-0.2191416472196579","-0.2191416472196579"
"13207","-0.21671222150325775","-0.21671222150325775","-0.21671222150325775"
"13209","-0.20516665279865265","-0.20516665279865265","-0.20516665279865265"
"13211","-0.18648387491703033","-0.18648387491703033","-0.18648387491703033"
"13213","-0.15414844453334808","-0.15414844453334808","-0.15414844453334808"
"13215","-0.11806849390268326","-0.11806849390268326","-0.11806849390268326"
"13217","-0.07742276787757874","-0.07742276787757874","-0.07742276787757874"
"13219","-0.03852948918938637","-0.03852948918938637","-0.03852948918938637"
"13221","-0.031036721542477608","-0.031036721542477608","-0.031036721542477608"
"13223","0.016168145462870598","0.016168145462870598","0.016168145462870598"
"13225","0.059440452605485916","0.059440452605485916","0.059440452605485916"
"13227","0.10434133559465408","0.10434133559465408","0.10434133559465408"
"13229","0.09953641891479492","0.09953641891479492","0.09953641891479492"
"13231","0.06529920548200607","0.06529920548200607","0.06529920548200607"
"13233","0.03418542072176933","0.03418542072176933","0.03418542072176933"
"13235","0.05772809684276581","0.05772809684276581","0.05772809684276581"
"13237","0.03348490223288536","0.03348490223288536","0.03348490223288536"
"13239","0.07534031569957733","0.07534031569957733","0.07534031569957733"
"13241","0.04702293127775192","0.04702293127775192","0.04702293127775192"
"13243","-0.013674750924110413","-0.013674750924110413","-0.013674750924110413"
"13245","-0.002008171519264579","-0.002008171519264579","-0.002008171519264579"
"13247","0.008390123955905437","0.008390123955905437","0.008390123955905437"
"13249","0.0027491592336446047","0.0027491592336446047","0.0027491592336446047"
"13251","-0.04319249093532562","-0.04319249093532562","-0.04319249093532562"
"13253","-0.11208903789520264","-0.11208903789520264","-0.11208903789520264"
"13255","-0.14971038699150085","-0.14971038699150085","-0.14971038699150085"
"13257","-0.13109026849269867","-0.13109026849269867","-0.13109026849269867"
"13259","-0.22501742839813232","-0.22501742839813232","-0.22501742839813232"
"13261","0.09753859043121338","0.09753859043121338","0.09753859043121338"
"13263","0.10401546210050583","0.10401546210050583","0.10401546210050583"
"13265","0.07967419177293777","0.07967419177293777","0.07967419177293777"
"13267","0.10588894784450531","0.10588894784450531","0.10588894784450531"
"13269","0.16541600227355957","0.16541600227355957","0.16541600227355957"
"13271","0.22822751104831696","0.22822751104831696","0.22822751104831696"
"13273","0.2603929340839386","0.2603929340839386","0.2603929340839386"
"13275","0.23711173236370087","0.23711173236370087","0.23711173236370087"
"13277","0.231854647397995","0.231854647397995","0.231854647397995"
"13279","0.24811486899852753","0.24811486899852753","0.24811486899852753"
"13281","0.2471013367176056","0.2471013367176056","0.2471013367176056"
"13283","0.21074159443378448","0.21074159443378448","0.21074159443378448"
"13285","0.18108519911766052","0.18108519911766052","0.18108519911766052"
"13287","0.1648208647966385","0.1648208647966385","0.1648208647966385"
"13289","0.030151555314660072","0.030151555314660072","0.030151555314660072"
"13291","-0.07135960459709167","-0.07135960459709167","-0.07135960459709167"
"13293","-0.13505038619041443","-0.13505038619041443","-0.13505038619041443"
"13295","-0.19424167275428772","-0.19424167275428772","-0.19424167275428772"
"13297","-0.23588137328624725","-0.23588137328624725","-0.23588137328624725"
"13299","-0.24687416851520538","-0.24687416851520538","-0.24687416851520538"
"13301","-0.2167334109544754","-0.2167334109544754","-0.2167334109544754"
"13303","-0.1445777714252472","-0.1445777714252472","-0.1445777714252472"
"13305","-0.05911286175251007","-0.05911286175251007","-0.05911286175251007"
"13307","-0.055701740086078644","-0.055701740086078644","-0.055701740086078644"
"13309","-0.064513199031353","-0.064513199031353","-0.064513199031353"
"13311","-0.049646131694316864","-0.049646131694316864","-0.049646131694316864"
"13313","-0.034822795540094376","-0.034822795540094376","-0.034822795540094376"
"13315","-0.020731057971715927","-0.020731057971715927","-0.020731057971715927"
"13317","0.00307736499235034","0.00307736499235034","0.00307736499235034"
"13319","0.02864769846200943","0.02864769846200943","0.02864769846200943"
"13321","0.05636438727378845","0.05636438727378845","0.05636438727378845"
"13323","0.08943302184343338","0.08943302184343338","0.08943302184343338"
"13325","0.12571382522583008","0.12571382522583008","0.12571382522583008"
"13327","0.16350898146629333","0.16350898146629333","0.16350898146629333"
"13329","0.19513334333896637","0.19513334333896637","0.19513334333896637"
"13331","0.1940053254365921","0.1940053254365921","0.1940053254365921"
"13333","0.18942950665950775","0.18942950665950775","0.18942950665950775"
"13335","0.17046430706977844","0.17046430706977844","0.17046430706977844"
"13337","0.1896449774503708","0.1896449774503708","0.1896449774503708"
"13339","0.18095345795154572","0.18095345795154572","0.18095345795154572"
"13341","0.19803579151630402","0.19803579151630402","0.19803579151630402"
"13343","0.17205235362052917","0.17205235362052917","0.17205235362052917"
"13345","0.11207088828086853","0.11207088828086853","0.11207088828086853"
"13347","0.050855543464422226","0.050855543464422226","0.050855543464422226"
"13349","-0.0077047948725521564","-0.0077047948725521564","-0.0077047948725521564"
"13351","-0.06235526129603386","-0.06235526129603386","-0.06235526129603386"
"13353","-0.09964118897914886","-0.09964118897914886","-0.09964118897914886"
"13355","-0.11941039562225342","-0.11941039562225342","-0.11941039562225342"
"13357","-0.14971230924129486","-0.14971230924129486","-0.14971230924129486"
"13359","-0.16352395713329315","-0.16352395713329315","-0.16352395713329315"
"13361","0.12886953353881836","0.12886953353881836","0.12886953353881836"
"13363","0.042365219444036484","0.042365219444036484","0.042365219444036484"
"13365","0.10945317149162292","0.10945317149162292","0.10945317149162292"
"13367","0.05965638905763626","0.05965638905763626","0.05965638905763626"
"13369","-0.05515255779027939","-0.05515255779027939","-0.05515255779027939"
"13371","-0.14734934270381927","-0.14734934270381927","-0.14734934270381927"
"13373","-0.16790644824504852","-0.16790644824504852","-0.16790644824504852"
"13375","-0.15312333405017853","-0.15312333405017853","-0.15312333405017853"
"13377","-0.17432153224945068","-0.17432153224945068","-0.17432153224945068"
"13379","-0.20841443538665771","-0.20841443538665771","-0.20841443538665771"
"13381","-0.06399206072092056","-0.06399206072092056","-0.06399206072092056"
"13383","-0.0723751112818718","-0.0723751112818718","-0.0723751112818718"
"13385","-0.08359484374523163","-0.08359484374523163","-0.08359484374523163"
"13387","-0.08310949057340622","-0.08310949057340622","-0.08310949057340622"
"13389","-0.08888602256774902","-0.08888602256774902","-0.08888602256774902"
"13391","-0.09404946863651276","-0.09404946863651276","-0.09404946863651276"
"13393","-0.08994948118925095","-0.08994948118925095","-0.08994948118925095"
"13395","-0.19301430881023407","-0.19301430881023407","-0.19301430881023407"
"13397","-0.07166509330272675","-0.07166509330272675","-0.07166509330272675"
"13399","-0.0425414964556694","-0.0425414964556694","-0.0425414964556694"
"13401","-0.0729622021317482","-0.0729622021317482","-0.0729622021317482"
"13403","-0.11724704504013062","-0.11724704504013062","-0.11724704504013062"
"13405","-0.14325645565986633","-0.14325645565986633","-0.14325645565986633"
"13407","-0.10626137256622314","-0.10626137256622314","-0.10626137256622314"
"13409","-0.08923715353012085","-0.08923715353012085","-0.08923715353012085"
"13411","-0.056449078023433685","-0.056449078023433685","-0.056449078023433685"
"13413","-0.006097638048231602","-0.006097638048231602","-0.006097638048231602"
"13415","0.030808543786406517","0.030808543786406517","0.030808543786406517"
"13417","0.07234764099121094","0.07234764099121094","0.07234764099121094"
"13419","0.04238365963101387","0.04238365963101387","0.04238365963101387"
"13429","0.02597847580909729","0.02597847580909729","0.02597847580909729"
"13431","-0.005844614002853632","-0.005844614002853632","-0.005844614002853632"
"13433","0.025322532281279564","0.025322532281279564","0.025322532281279564"
"13435","0.04635349661111832","0.04635349661111832","0.04635349661111832"
"13437","0.06559628248214722","0.06559628248214722","0.06559628248214722"
"13439","0.08923299610614777","0.08923299610614777","0.08923299610614777"
"13441","0.05279671028256416","0.05279671028256416","0.05279671028256416"
"13443","0.04855355620384216","0.04855355620384216","0.04855355620384216"
"13445","0.06367256492376328","0.06367256492376328","0.06367256492376328"
"13447","0.036510493606328964","0.036510493606328964","0.036510493606328964"
"13449","0.055177733302116394","0.055177733302116394","0.055177733302116394"
"13451","0.04511212185025215","0.04511212185025215","0.04511212185025215"
"13453","0.07451160252094269","0.07451160252094269","0.07451160252094269"
"13455","0.125588521361351","0.125588521361351","0.125588521361351"
"13457","0.1559784710407257","0.1559784710407257","0.1559784710407257"
"13459","0.20494668185710907","0.20494668185710907","0.20494668185710907"
"13461","0.19239524006843567","0.19239524006843567","0.19239524006843567"
"13463","0.2025136500597","0.2025136500597","0.2025136500597"
"13465","0.17967185378074646","0.17967185378074646","0.17967185378074646"
"13467","0.09017886966466904","0.09017886966466904","0.09017886966466904"
"13469","0.01207827404141426","0.01207827404141426","0.01207827404141426"
"13471","-0.054611749947071075","-0.054611749947071075","-0.054611749947071075"
"13473","-0.12427573651075363","-0.12427573651075363","-0.12427573651075363"
"13475","-0.17357303202152252","-0.17357303202152252","-0.17357303202152252"
"13477","0.22208720445632935","0.22208720445632935","0.22208720445632935"
"13479","0.1610725373029709","0.1610725373029709","0.1610725373029709"
"13481","0.11392781883478165","0.11392781883478165","0.11392781883478165"
"13483","0.06762604415416718","0.06762604415416718","0.06762604415416718"
"13485","0.03722566366195679","0.03722566366195679","0.03722566366195679"
"13487","0.012919973582029343","0.012919973582029343","0.012919973582029343"
"13489","0.009856251068413258","0.009856251068413258","0.009856251068413258"
"13491","0.040297869592905045","0.040297869592905045","0.040297869592905045"
"13493","0.08238017559051514","0.08238017559051514","0.08238017559051514"
"13495","0.09720415621995926","0.09720415621995926","0.09720415621995926"
"13497","0.0751553624868393","0.0751553624868393","0.0751553624868393"
"13499","0.06361427903175354","0.06361427903175354","0.06361427903175354"
"13501","0.05706285312771797","0.05706285312771797","0.05706285312771797"
"13503","0.04625608026981354","0.04625608026981354","0.04625608026981354"
"13505","-0.0025298353284597397","-0.0025298353284597397","-0.0025298353284597397"
"13507","-0.04109102487564087","-0.04109102487564087","-0.04109102487564087"
"13509","-0.07196322083473206","-0.07196322083473206","-0.07196322083473206"
"13511","-0.07251962274312973","-0.07251962274312973","-0.07251962274312973"
"13513","-0.05717816576361656","-0.05717816576361656","-0.05717816576361656"
"13515","-0.09524808079004288","-0.09524808079004288","-0.09524808079004288"
"13517","-0.1183687075972557","-0.1183687075972557","-0.1183687075972557"
"13519","-0.1563650220632553","-0.1563650220632553","-0.1563650220632553"
"13521","-0.1335139274597168","-0.1335139274597168","-0.1335139274597168"
"13523","-0.14949142932891846","-0.14949142932891846","-0.14949142932891846"
"13525","-0.14028465747833252","-0.14028465747833252","-0.14028465747833252"
"13527","-0.1074395552277565","-0.1074395552277565","-0.1074395552277565"
"13529","-0.05151309445500374","-0.05151309445500374","-0.05151309445500374"
"13531","-0.07323426753282547","-0.07323426753282547","-0.07323426753282547"
"13533","-0.1670011729001999","-0.1670011729001999","-0.1670011729001999"
"13535","-0.028185494244098663","-0.028185494244098663","-0.028185494244098663"
"13537","-0.09752815216779709","-0.09752815216779709","-0.09752815216779709"
"13539","-0.15293504297733307","-0.15293504297733307","-0.15293504297733307"
"13541","-0.19864343106746674","-0.19864343106746674","-0.19864343106746674"
"13543","-0.15175879001617432","-0.15175879001617432","-0.15175879001617432"
"13545","-0.2397901713848114","-0.2397901713848114","-0.2397901713848114"
"13547","0.03709834814071655","0.03709834814071655","0.03709834814071655"
"13549","-0.005875936709344387","-0.005875936709344387","-0.005875936709344387"
"13551","-0.028377391397953033","-0.028377391397953033","-0.028377391397953033"
"13553","-0.028854481875896454","-0.028854481875896454","-0.028854481875896454"
"13555","0.002970891771838069","0.002970891771838069","0.002970891771838069"
"13557","0.0464731864631176","0.0464731864631176","0.0464731864631176"
"13559","0.06721267849206924","0.06721267849206924","0.06721267849206924"
"13561","0.10120140016078949","0.10120140016078949","0.10120140016078949"
"13563","0.14487136900424957","0.14487136900424957","0.14487136900424957"
"13565","0.17448346316814423","0.17448346316814423","0.17448346316814423"
"13567","0.14265166223049164","0.14265166223049164","0.14265166223049164"
"13569","0.12607257068157196","0.12607257068157196","0.12607257068157196"
"13571","0.08705098927021027","0.08705098927021027","0.08705098927021027"
"13573","0.06336767226457596","0.06336767226457596","0.06336767226457596"
"13575","0.05236595496535301","0.05236595496535301","0.05236595496535301"
"13577","0.0621897354722023","0.0621897354722023","0.0621897354722023"
"13579","0.07010820508003235","0.07010820508003235","0.07010820508003235"
"13581","0.09200272709131241","0.09200272709131241","0.09200272709131241"
"13583","0.06854203343391418","0.06854203343391418","0.06854203343391418"
"13585","0.04684465005993843","0.04684465005993843","0.04684465005993843"
"13587","0.007928622886538506","0.007928622886538506","0.007928622886538506"
"13589","-0.0027841876726597548","-0.0027841876726597548","-0.0027841876726597548"
"13591","-0.026059655472636223","-0.026059655472636223","-0.026059655472636223"
"13593","-0.05195231735706329","-0.05195231735706329","-0.05195231735706329"
"13595","-0.14118771255016327","-0.14118771255016327","-0.14118771255016327"
"13597","-0.17424307763576508","-0.17424307763576508","-0.17424307763576508"
"13599","-0.1371661126613617","-0.1371661126613617","-0.1371661126613617"
"13601","-0.11284027993679047","-0.11284027993679047","-0.11284027993679047"
"13603","-0.06830093264579773","-0.06830093264579773","-0.06830093264579773"
"13605","-0.03500644490122795","-0.03500644490122795","-0.03500644490122795"
"13607","-0.08948103338479996","-0.08948103338479996","-0.08948103338479996"
"13609","-0.1524384766817093","-0.1524384766817093","-0.1524384766817093"
"13611","-0.2052595466375351","-0.2052595466375351","-0.2052595466375351"
"13613","-0.23462268710136414","-0.23462268710136414","-0.23462268710136414"
"13615","0.07347771525382996","0.07347771525382996","0.07347771525382996"
"13617","0.03293921798467636","0.03293921798467636","0.03293921798467636"
"13619","0.05990822613239288","0.05990822613239288","0.05990822613239288"
"13621","-0.03379693254828453","-0.03379693254828453","-0.03379693254828453"
"13623","-0.04421965032815933","-0.04421965032815933","-0.04421965032815933"
"13625","0.26828300952911377","0.26828300952911377","0.26828300952911377"
"13627","0.2869505286216736","0.2869505286216736","0.2869505286216736"
"13629","0.25132837891578674","0.25132837891578674","0.25132837891578674"
"13631","0.2316063642501831","0.2316063642501831","0.2316063642501831"
"13633","0.24357803165912628","0.24357803165912628","0.24357803165912628"
"13635","0.26787349581718445","0.26787349581718445","0.26787349581718445"
"13637","0.2720314562320709","0.2720314562320709","0.2720314562320709"
"13639","0.17278803884983063","0.17278803884983063","0.17278803884983063"
"13641","0.15816837549209595","0.15816837549209595","0.15816837549209595"
